,id,gpt-3.5-turbo_A_vote,gpt-3.5-turbo_A_for_lprob,gpt-3.5-turbo_A_against_lprob,gpt-3.5-turbo_H_vote,gpt-3.5-turbo_H_for_lprob,gpt-3.5-turbo_H_against_lprob,gpt-3.5-turbo_Sp_vote,gpt-3.5-turbo_Sp_for_lprob,gpt-3.5-turbo_Sp_against_lprob,gpt-3.5-turbo_FrP_vote,gpt-3.5-turbo_FrP_for_lprob,gpt-3.5-turbo_FrP_against_lprob,gpt-3.5-turbo_KrF_vote,gpt-3.5-turbo_KrF_for_lprob,gpt-3.5-turbo_KrF_against_lprob,gpt-3.5-turbo_MDG_vote,gpt-3.5-turbo_MDG_for_lprob,gpt-3.5-turbo_MDG_against_lprob,gpt-3.5-turbo_SV_vote,gpt-3.5-turbo_SV_for_lprob,gpt-3.5-turbo_SV_against_lprob,gpt-3.5-turbo_V_vote,gpt-3.5-turbo_V_for_lprob,gpt-3.5-turbo_V_against_lprob,gpt-3.5-turbo_R_vote,gpt-3.5-turbo_R_for_lprob,gpt-3.5-turbo_R_against_lprob
86,115400,for,-0.004618103,-5.588305,for,-0.0057548187,-5.5337644,for,-0.00045771745,-8.147255,for,-0.006805722,-5.2099137,for,-0.004033518,-5.6230063,for,-0.030932417,-3.603551,for,-0.018605571,-4.0698657,for,-0.0021066018,-6.51258,for,-0.013299874,-4.644745
87,115420,for,-0.0048672613,-10.344553,for,-0.02931242,-14.419397,for,-0.00046260483,-10.440663,for,-0.002637607,-7.145572,for,-0.003298317,-8.777047,for,-0.0065767,-7.411194,for,-0.00392523,-6.719652,for,-0.00081641605,-12.116636,for,-0.015181257,-7.2504067
88,115446,for,-0.0052603222,-6.25572,for,-0.15603843,-8.7586155,for,-0.0018478436,-6.6392074,for,-0.022739047,-4.2128005,for,-0.009925132,-5.742494,for,-0.0026693537,-7.7169676,for,-0.0049668974,-6.198948,for,-0.013373156,-8.3892355,for,-0.05988679,-5.351156
89,115455,for,-0.00346251,-5.7618604,for,-0.0006056951,-10.493535,for,-0.00032664477,-8.410926,for,-0.008150097,-4.8907204,for,-0.002036061,-6.50867,for,-0.0060558286,-6.2573566,for,-0.007688378,-5.0549507,for,-0.00059806975,-9.512044,for,-0.0015581895,-7.6651516
90,115464,for,-0.15089709,-2.5718737,for,-0.040265825,-3.3472917,for,-0.11289461,-2.2541375,mot,-0.8535614,-0.6153221,for,-0.14822644,-2.0356624,mot,-0.8524888,-0.5846208,for,-0.09630583,-2.5245876,for,-0.07283873,-4.4052305,for,-0.029403172,-3.660438
91,115473,for,-0.003611709,-9.182769,for,-0.0013317869,-10.9566345,for,-0.0025346407,-6.2691727,for,-0.050981894,-3.032887,for,-0.0036582681,-6.0971355,for,-0.011601334,-4.7986174,for,-0.006103697,-5.271391,for,-0.0069397334,-10.280908,for,-0.0023839725,-6.73015
92,115482,for,-0.112200946,-2.2757409,for,-0.09039001,-2.464011,for,-0.21398579,-1.6547397,mot,-0.8402354,-0.57184094,for,-0.24374835,-1.5351416,for,-0.20146655,-1.7181559,for,-0.16762021,-1.8733544,for,-0.026550613,-3.675957,for,-0.35973707,-1.2067219
93,115491,for,-0.025373721,-5.2966905,for,-0.015411244,-10.145456,for,-0.030184427,-4.3621087,for,-0.12754102,-2.2151132,for,-0.085858405,-2.5773096,for,-0.04943561,-4.426177,for,-0.05353017,-3.4042516,for,-0.027645867,-8.049684,for,-0.032871746,-4.21398
94,115520,for,-0.08651579,-2.616837,for,-0.0051746937,-5.6046886,for,-0.026654273,-3.6812792,for,-0.41394794,-1.1233214,for,-0.01608317,-4.4224896,for,-0.028164761,-3.94106,for,-0.021161491,-4.1249557,for,-0.012074316,-6.9126673,for,-0.02792275,-3.8332376
95,115532,for,-0.0018731899,-11.460646,for,-0.003287394,-13.7505865,for,-0.00046510808,-11.751274,for,-0.005894311,-7.1014237,for,-0.0057181967,-8.965784,for,-0.0014371354,-9.571162,for,-0.002572329,-9.053569,for,-0.0030091964,-12.664556,for,-0.006187941,-9.539428
96,115550,for,-0.012540967,-7.182398,for,-0.00015419374,-11.29414,for,-0.00043639098,-10.116541,for,-0.0037645705,-7.029117,for,-0.0030317863,-9.603732,for,-0.0012504661,-9.003995,for,-0.002863962,-7.2600737,for,-0.00029530155,-12.093798,for,-0.008024749,-8.177941
97,1156824,for,-0.016441474,-6.0523434,for,-0.005293054,-8.03396,for,-0.00036549784,-9.443067,for,-0.03125944,-3.7185993,for,-0.008874667,-6.450886,for,-0.0074679554,-6.4064355,for,-0.005573337,-7.0393925,for,-0.0033896875,-8.548433,for,-0.0037650475,-8.15851
98,1156914,for,-0.052022107,-3.0271618,for,-0.016640915,-4.5224147,for,-0.012996094,-4.394214,for,-0.30982935,-1.3407475,for,-0.029291349,-3.5941107,for,-0.042030852,-3.2445245,for,-0.12008261,-2.1962621,for,-0.005831861,-6.0359907,for,-0.080689505,-2.5861921
99,1156918,for,-0.47664788,-0.9834647,for,-0.18397239,-1.8266535,for,-0.1872464,-1.7748967,mot,-2.9252255,-0.06115279,mot,-0.8212258,-0.5899369,for,-0.621787,-0.77849096,mot,-0.8327815,-0.57731503,for,-0.17292719,-1.9236863,mot,-1.0865736,-0.4149199
100,1156919,for,-0.008676023,-6.976352,for,-0.019729897,-11.789389,for,-0.0008697716,-8.520441,for,-0.008237004,-5.3872766,for,-0.007165597,-7.872207,for,-0.032875903,-4.389449,for,-0.0023827842,-6.9643865,for,-0.024111433,-9.928906,for,-0.0031008276,-7.9368663
101,1156922,for,-0.06648425,-8.9185295,for,-0.08813842,-10.552937,for,-0.0041034543,-10.575372,for,-0.015285757,-5.5755982,for,-0.013761353,-5.243471,for,-0.0080392985,-10.140289,for,-0.008122431,-7.2035646,for,-0.025739303,-10.281002,for,-0.056102958,-10.768557
102,1157020,for,-0.35318702,-1.2244563,for,-0.4588438,-1.0127913,mot,-0.8302545,-0.57413954,mot,-2.4688563,-0.090867445,for,-0.4370617,-1.0476612,mot,-1.0758176,-0.42945912,mot,-0.7106083,-0.68062097,for,-0.40234104,-1.1095287,for,-0.33415297,-1.2647216
103,1157021,for,-0.17769209,-1.9242016,for,-0.01996924,-4.135383,for,-0.008466473,-5.421058,for,-0.2855161,-1.4334387,for,-0.042760964,-3.2659016,for,-0.029155549,-3.6333864,for,-0.037897337,-3.4130232,for,-0.021386016,-5.0332327,for,-0.017556718,-4.584371
104,1157115,for,-0.026307385,-4.015619,for,-0.011189645,-5.714385,for,-0.005931401,-5.2504764,for,-0.37673134,-1.1673045,for,-0.032669853,-3.5756004,for,-0.037496332,-3.779991,for,-0.010622118,-4.8500404,for,-0.005775562,-6.219019,for,-0.0052599646,-6.177171
105,1157216,for,-0.0007946164,-12.789414,for,-0.0012041618,-17.039446,for,-0.00030185774,-11.876674,for,-0.0014316667,-11.78461,for,-0.002086143,-12.004029,for,-0.0019446993,-12.902507,for,-0.0025684028,-12.81253,for,-0.0041815676,-15.0614805,for,-0.00034106473,-15.683086
106,1157217,for,-0.029640673,-5.278935,for,-0.009044684,-8.722507,for,-0.0022737237,-7.180193,for,-0.022866413,-4.2245417,for,-0.015479791,-5.498731,for,-0.02682559,-7.4905496,for,-0.016775614,-4.88082,for,-0.02574279,-8.551414,for,-0.0030523387,-8.964808
107,1157427,for,-0.03180521,-3.563061,for,-0.0013604746,-8.8617525,for,-0.0047257184,-5.7802234,for,-0.06544536,-2.898234,for,-0.014002007,-4.724966,for,-0.008664444,-5.498096,for,-0.031351175,-3.5943222,for,-0.00082475296,-9.830108,for,-0.0076518226,-7.134149
108,1157610,for,-0.019806337,-4.833962,for,-0.002843153,-7.7063537,for,-0.006324301,-5.2104163,for,-0.052938346,-3.15205,for,-0.010485633,-4.810855,for,-0.020627262,-4.648374,for,-0.09554573,-2.458167,for,-0.004088728,-6.2698245,for,-0.06591958,-2.935993
109,1157711,for,-0.011273229,-6.7607317,for,-0.0005767433,-12.730306,for,-0.00081963453,-8.776614,for,-0.0027813392,-6.518233,for,-0.0088313045,-5.857384,for,-0.0029554775,-7.1215487,for,-0.0030906089,-6.3305993,for,-0.0047893072,-9.709972,for,-0.0023208184,-7.798084
110,115796,mot,-2.4172947,-0.094319575,mot,-2.66556,-0.07242424,mot,-3.2206516,-0.040891748,mot,-6.059553,-0.002708581,mot,-2.848717,-0.060203694,mot,-3.1907372,-0.04245995,mot,-1.6014204,-0.22574902,mot,-1.2245942,-0.35061273,mot,-1.7479131,-0.19176844
111,115797,mot,-2.111641,-0.13189512,mot,-2.0998614,-0.13144317,mot,-1.3942246,-0.286078,mot,-3.4250047,-0.037153073,mot,-1.4486874,-0.27818194,mot,-3.412539,-0.03533602,mot,-1.9988828,-0.14837693,mot,-1.0531161,-0.43378478,mot,-2.5033853,-0.086271085
112,115803,for,-0.010059447,-5.2144146,for,-0.019323073,-8.970482,for,-0.0011252142,-6.983856,for,-0.07026452,-2.7479608,for,-0.021636752,-4.0374146,for,-0.0025580688,-6.8405995,for,-0.0045695617,-5.729278,for,-0.0016920846,-8.392326,for,-0.0026266696,-8.985367
113,115818,mot,-1.6831998,-0.20658772,mot,-2.803245,-0.062877186,mot,-2.1093898,-0.13000453,mot,-5.1610875,-0.00766779,mot,-2.6273358,-0.07952613,mot,-1.8253909,-0.17678556,mot,-0.75210965,-0.6389581,mot,-2.0712643,-0.13572513,mot,-2.3676527,-0.09915508
114,115822,for,-0.04085753,-9.264765,for,-0.07902606,-14.402259,for,-0.008834374,-9.5611,for,-0.008592115,-8.943498,for,-0.023282168,-7.7941923,for,-0.17225339,-7.6312914,for,-0.028543912,-6.906794,for,-0.0293527,-12.282393,for,-0.006914884,-8.861747
115,115824,for,-0.0013067871,-11.76149,for,-0.00012809181,-16.947948,for,-6.46828e-05,-14.9312,for,-0.00023202639,-12.080043,for,-0.0008040298,-12.658786,for,-3.523949e-05,-13.646892,for,-0.00044747329,-13.608943,for,-0.00038145646,-15.617178,for,-3.464347e-05,-15.179926
116,115825,for,-0.07694226,-3.1044538,for,-0.0075602485,-6.597608,for,-0.009006525,-4.758177,for,-0.23327337,-1.6500329,for,-0.0329428,-3.9249258,for,-0.065028794,-2.966873,for,-0.036756836,-4.2990327,for,-0.15858118,-5.215014,for,-0.013912902,-4.8425183
117,1158325,for,-0.013585083,-4.6681204,for,-0.0005799581,-8.023008,for,-0.010261471,-4.6368523,for,-0.2415842,-1.5548471,for,-0.06061654,-2.856614,for,-0.025109157,-4.270499,for,-0.105441146,-2.3187437,for,-0.001861046,-6.6736693,for,-0.010169557,-5.0499053
118,115850,for,-0.07642544,-2.6702824,for,-0.011145093,-6.038735,for,-0.008328982,-4.8892646,for,-0.19650114,-1.7493862,for,-0.025985926,-3.7957404,for,-0.29997444,-1.3630657,for,-0.13754883,-2.0770402,for,-0.0040643904,-6.387684,for,-0.021709664,-4.081465
119,115860,mot,-1.7929462,-0.18725243,mot,-2.583825,-0.07965944,mot,-1.3028231,-0.3204851,mot,-3.262172,-0.043095905,mot,-2.4715252,-0.09592433,for,-0.6627712,-0.740221,mot,-2.4916031,-0.08765728,for,-0.5421832,-0.88318664,for,-0.6083648,-0.7946136
120,115870,for,-0.019073624,-4.061714,for,-0.0021529961,-6.8904853,for,-0.0031687955,-5.884873,for,-0.11845671,-2.2460067,for,-0.014691901,-4.2527823,for,-0.008621667,-6.233937,for,-0.018635178,-4.0945287,for,-0.0011531977,-7.270364,for,-0.009035705,-5.4439416
121,115940,for,-0.001174867,-11.351706,for,-0.00063332834,-13.5462055,for,-0.00015514737,-9.993039,for,-0.0023387815,-7.568106,for,-0.0008902599,-11.220842,for,-0.0006212961,-8.589269,for,-0.0016613778,-7.0016937,for,-8.709308e-05,-13.662992,for,-0.0014873623,-10.825247
122,115950,for,-0.00032902884,-13.076049,for,-0.0007448296,-16.469929,for,-6.2656334e-05,-14.718863,for,-0.0007486368,-10.530202,for,-0.00022499338,-12.025129,for,-0.0003312937,-13.229304,for,-0.00037621515,-11.2354965,for,-0.00021831797,-14.5694685,for,-0.0014532096,-12.707293
123,115960,for,-0.0006691903,-8.729992,for,-0.0020634262,-13.534382,for,-7.7079974e-05,-11.635825,for,-0.0013882086,-6.922708,for,-0.00033379698,-12.040348,for,-0.0007792502,-8.6744375,for,-0.0014576163,-6.82783,for,-0.0004485461,-13.804293,for,-0.00392048,-9.071233
124,115961,for,-0.000112960275,-14.657875,for,-0.0022627828,-17.149137,for,-7.433829e-05,-14.763073,for,-2.4272753e-05,-15.081321,for,-0.00014346908,-13.6707115,for,-0.00025871702,-15.705171,for,-4.501419e-05,-13.1214075,for,-0.0002108118,-16.090117,for,-9.0073176e-05,-14.603369
125,116033,for,-0.0010867553,-8.549795,for,-0.002361975,-14.800958,for,-7.77952e-05,-11.366608,for,-0.0034552643,-6.778838,for,-0.0013511877,-10.234956,for,-0.00097494776,-10.898386,for,-0.0011795124,-8.196115,for,-0.0029747335,-13.060416,for,-0.0005205048,-12.587944
126,116034,for,-0.005549986,-6.853578,for,-0.0016773181,-11.461034,for,-0.0002553793,-9.165415,for,-0.0045519965,-6.1433687,for,-0.0018729515,-8.046679,for,-0.0013336941,-9.494314,for,-0.00590675,-5.4440665,for,-0.0029441863,-10.187097,for,-0.0026070487,-7.5198607
127,116035,for,-0.0072388523,-5.6130223,for,-0.017663315,-8.938836,for,-0.0013919004,-7.3333297,for,-0.008165235,-5.0871754,for,-0.014226274,-5.3997703,for,-0.007312935,-5.207405,for,-0.013360097,-4.4892435,for,-0.0013207156,-9.978129,for,-0.006122537,-5.9086323
128,116036,for,-0.012170186,-11.500306,for,-0.002146216,-14.708849,for,-0.0003035266,-14.471857,for,-0.002014406,-10.208599,for,-0.0016655426,-11.75341,for,-0.0022015248,-10.150629,for,-0.0031130686,-11.451727,for,-0.0030160954,-14.125892,for,-0.0022707547,-10.6507845
129,116042,for,-0.006157012,-6.045759,for,-0.012367078,-8.125517,for,-0.006552544,-5.1992865,for,-0.020913197,-4.2646437,for,-0.015981589,-4.378828,for,-0.009521263,-5.0934887,for,-0.019576188,-4.4590025,for,-0.01343597,-6.94772,for,-0.011299745,-5.1890454
130,116050,for,-0.0012146408,-7.7624946,for,-9.9251854e-05,-13.526264,for,-0.0001341712,-10.333198,for,-0.0032939247,-6.909363,for,-0.0010368604,-11.293805,for,-0.0029641502,-6.35795,for,-0.0009527906,-8.252391,for,-0.0007170772,-12.045219,for,-0.0017864445,-8.835149
131,116061,for,-0.0020741255,-8.576589,for,-0.0029899476,-10.95843,for,-0.00032187664,-12.1348,for,-0.0034322157,-7.285363,for,-0.0033908796,-9.0595,for,-0.0030040888,-8.296389,for,-0.0017056518,-8.625665,for,-0.002423695,-11.889361,for,-0.0032979664,-10.1187725
132,116072,for,-0.00089848135,-13.004141,for,-0.00045724798,-15.22725,for,-0.000110576206,-13.8455105,for,-0.00041518008,-13.307412,for,-0.0007019456,-14.609684,for,-0.00020115632,-11.933549,for,-0.0004689226,-12.460985,for,-0.00025621374,-14.39774,for,-0.00038062572,-15.176959
133,116073,for,-0.34468266,-1.2436008,for,-0.17309453,-1.8509204,for,-0.47140333,-0.9793837,mot,-2.7028742,-0.07204541,for,-0.40863222,-1.0972996,for,-0.43128556,-1.057102,for,-0.34639713,-1.2328756,for,-0.024145054,-3.844511,for,-0.17619343,-1.8319361
134,116081,for,-0.041458827,-11.858848,for,-0.033811785,-14.831711,for,-0.0057166587,-13.395248,for,-0.011761569,-10.813689,for,-0.011728697,-11.289785,for,-0.007237906,-13.088231,for,-0.028959505,-11.685905,for,-0.19346453,-13.512266,for,-0.0058976263,-9.212833
135,116090,for,-0.0046598613,-9.778231,for,-0.0053984574,-12.435937,for,-0.00024608144,-9.824043,for,-0.005227948,-7.4015102,for,-0.0023008473,-10.283515,for,-0.001827027,-9.651764,for,-0.0023039356,-7.1445866,for,-0.004831311,-12.4811,for,-0.002223176,-10.056493
136,116091,for,-0.054305255,-3.1764958,for,-0.0026121633,-6.935231,for,-0.020909933,-3.9414747,for,-0.09408012,-2.5373805,for,-0.018576201,-4.3903985,for,-0.19468276,-1.7510906,for,-0.012033216,-4.7805667,for,-0.014282792,-6.577822,for,-0.0026833757,-6.5248256
137,116092,for,-0.0008500095,-13.219779,for,-0.0007679368,-15.996261,for,-6.7662884e-05,-14.240884,for,-0.00031353603,-12.391294,for,-0.0021156431,-12.009487,for,-0.0005183628,-10.689346,for,-0.00021212305,-13.495237,for,-0.0003087679,-14.718859,for,-0.0007192228,-13.306332
138,116093,for,-0.0060636518,-6.1379795,for,-0.00020878535,-10.297399,for,-0.0009201544,-9.633773,for,-0.004005027,-5.9176803,for,-0.0052552186,-8.2028885,for,-0.010732978,-5.0715566,for,-0.009127497,-5.31466,for,-0.0019405346,-11.739718,for,-0.008919096,-6.5585713
139,116094,for,-0.0040136958,-6.9987645,for,-0.0015071245,-10.561735,for,-0.0009387355,-9.271214,for,-0.00816535,-5.590866,for,-0.0055169044,-6.367915,for,-0.011524381,-6.008314,for,-0.004500262,-6.600608,for,-0.0028867833,-12.175742,for,-0.010825671,-7.542785
140,116131,for,-0.0073833554,-9.203028,for,-0.0024736358,-13.038427,for,-0.00064536056,-10.405126,for,-0.010087413,-6.191049,for,-0.0012895209,-9.825954,for,-0.006761906,-9.663984,for,-0.0034179587,-9.0100155,for,-0.005895373,-11.819796,for,-0.01728834,-7.5403786
141,116142,for,-0.0038624278,-9.687897,for,-0.0010698468,-13.728281,for,-0.0004035018,-12.740693,for,-0.009221525,-5.9712863,for,-0.0027057272,-11.169467,for,-0.0010453128,-9.374832,for,-0.004174441,-9.871648,for,-0.0039064693,-13.806093,for,-0.0020942304,-9.673283
142,116153,for,-0.0025435588,-7.601918,for,-0.0055603017,-12.769272,for,-0.0006684751,-8.966239,for,-0.0034576445,-6.0559,for,-0.0013810674,-7.732645,for,-0.0057148775,-5.3499475,for,-0.008519424,-4.881387,for,-0.014029871,-11.298043,for,-0.0014609505,-8.216703
143,116193,for,-0.0014209494,-14.372213,for,-0.001024951,-16.403,for,-6.1106686e-05,-15.181988,for,-0.00026968008,-13.1255865,for,-0.0013154743,-13.29219,for,-0.00033475063,-11.38581,for,-0.0010375719,-11.321295,for,-0.002166556,-14.678125,for,-0.0018159556,-13.704105
144,116194,for,-0.009494214,-13.932229,for,-0.00012047011,-15.410671,for,-0.0002899374,-13.911671,for,-0.0009326598,-11.139959,for,-0.0008384577,-11.093993,for,-0.00045295665,-9.861415,for,-0.0015640195,-11.573643,for,-0.0013303601,-14.78144,for,-0.00041982904,-12.675522
145,116211,for,-0.0014371354,-6.6885424,for,-0.00013572084,-9.155279,for,-0.00022988072,-8.564094,for,-0.027003128,-3.6610477,for,-0.013829194,-4.305501,for,-0.020702932,-4.0303006,for,-0.0008049834,-7.2181587,for,-0.00021366903,-9.170628,for,-0.05582735,-3.0139363
146,116212,for,-0.16930881,-1.9346477,for,-0.103542715,-7.415751,for,-0.018513009,-4.1497483,for,-0.06603319,-2.8439662,for,-0.056514468,-3.1276166,for,-0.21966255,-1.6433839,for,-0.076377295,-2.6667933,for,-0.0062488345,-6.8933835,for,-0.03135776,-3.960805
147,116280,mot,-1.2475808,-0.34780046,mot,-1.1869022,-0.3684207,for,-0.5477831,-0.8692934,mot,-2.54702,-0.084308624,for,-0.40963012,-1.103905,mot,-1.4351779,-0.27731815,mot,-1.3672063,-0.2966078,for,-0.5048131,-0.9462193,mot,-0.99832344,-0.47391316
148,116314,for,-0.11601268,-2.2957993,for,-0.009811696,-6.203915,for,-0.018227553,-4.048074,for,-0.07594703,-2.705582,for,-0.15467261,-1.9744396,for,-0.11917227,-2.2982037,for,-0.08038749,-2.597386,for,-0.004256477,-5.967599,for,-0.020081995,-4.061298
149,116315,for,-0.070576936,-2.7848523,for,-0.010813875,-6.1049757,for,-0.015133244,-4.271231,for,-0.07871616,-2.698473,for,-0.1166569,-2.3379302,for,-0.10350758,-2.4387832,for,-0.03760289,-3.4322295,for,-0.02178595,-5.3989277,for,-0.016482977,-4.364488
150,116316,for,-0.06962615,-2.8302596,for,-0.024821859,-4.472833,for,-0.039798878,-3.3199866,for,-0.27784866,-1.4509025,for,-0.115155354,-2.3570797,for,-0.20074618,-1.8102509,for,-0.06552543,-2.9578156,for,-0.042465895,-4.2251325,for,-0.12779596,-2.5519617
151,116327,mot,-1.8863804,-0.1701996,for,-0.6431305,-0.83267134,for,-0.5112942,-0.9187916,mot,-1.261095,-0.34724426,for,-0.6755593,-0.73731923,mot,-1.5142362,-0.25665835,mot,-0.7822505,-0.61666596,for,-0.36257908,-1.2081983,mot,-1.3854576,-0.29198036
152,116330,mot,-1.0944921,-0.4222318,mot,-0.7690295,-0.6804675,for,-0.48630947,-0.96068615,mot,-1.2389774,-0.36337465,mot,-1.460628,-0.27813295,for,-0.54507554,-0.92282593,mot,-0.87069416,-0.5491724,for,-0.6452602,-0.76749074,mot,-1.324373,-0.31856698
153,116331,mot,-1.070527,-0.441594,for,-0.6097449,-0.8426322,for,-0.59280586,-0.81510353,mot,-1.8377703,-0.21508017,mot,-1.150137,-0.44256395,mot,-0.9136929,-0.5454106,for,-0.41661015,-1.1236185,mot,-0.8233146,-0.58241266,mot,-1.0394304,-0.45365307
154,116332,mot,-1.5501571,-0.24002598,mot,-1.3036133,-0.32083663,mot,-1.8214837,-0.17811786,mot,-1.9478543,-0.16521575,mot,-1.3608172,-0.29964274,mot,-1.0628978,-0.43645397,mot,-1.380206,-0.291541,mot,-0.85283273,-0.5588569,mot,-1.5433937,-0.24253424
155,1163615,for,-0.0020487898,-10.860764,for,-0.0007063562,-16.288782,for,-7.922564e-05,-13.526389,for,-0.0029132885,-9.73367,for,-0.0005520791,-13.18398,for,-0.0033930214,-9.300177,for,-0.0014123776,-12.096433,for,-0.00075471617,-14.051181,for,-0.0016609009,-12.575207
156,1163616,for,-0.0002943479,-12.62938,for,-0.00025239922,-14.22409,for,-0.00010819213,-11.840835,for,-0.000626895,-8.944079,for,-0.00054266566,-10.630918,for,-0.0008975277,-9.4875555,for,-0.00094386126,-8.434387,for,-0.00039456884,-13.625782,for,-0.0012204634,-10.706326
157,1163617,for,-0.019490609,-9.432059,for,-0.0039152573,-13.485003,for,-0.0008361928,-10.061141,for,-0.005415181,-8.030792,for,-0.016993389,-8.275714,for,-0.03488369,-7.5073204,for,-0.00494317,-6.877918,for,-0.002291806,-13.07079,for,-0.0042473353,-9.974241
158,1163714,for,-0.008513866,-5.721885,for,-0.002204736,-7.843233,for,-0.00068896345,-9.476694,for,-0.008518832,-5.0893846,for,-0.0061190943,-6.999224,for,-0.009425486,-6.0802875,for,-0.0038463904,-7.172616,for,-0.0018781855,-9.6773,for,-0.02140469,-7.6586804
159,116389,for,-0.002092446,-6.421276,for,-0.006345611,-8.756506,for,-0.002536306,-6.213178,for,-0.11951379,-2.1999772,for,-0.043203916,-3.2764115,mot,-1.3567216,-0.3036706,for,-0.09270148,-2.450768,for,-0.0036062442,-5.8585067,for,-0.06938928,-2.8139935
160,1163810,for,-0.0014549976,-8.158836,for,-0.00015788905,-12.627779,for,-0.00016992862,-11.040087,for,-0.00217667,-7.074513,for,-0.0018257156,-8.908115,for,-0.016231783,-4.425862,for,-0.0059227548,-5.6736493,for,-0.0020628304,-11.740636,for,-0.0010654399,-8.839219
161,1163811,for,-0.0013270224,-12.067504,for,-0.004187737,-15.211549,for,-0.00028386168,-13.465694,for,-0.00046391605,-11.413143,for,-0.0010451936,-12.858166,for,-0.0023523378,-11.1881895,for,-0.0029769873,-11.809076,for,-0.0031622723,-13.281757,for,-0.0008444105,-12.497252
162,1163812,for,-0.0004942946,-13.2258,for,-0.0008757318,-14.049658,for,-0.00010139752,-11.526047,for,-0.00072232215,-8.891149,for,-0.0005943781,-11.203782,for,-0.00046594252,-10.160031,for,-0.00081129395,-8.570327,for,-0.00072124926,-12.953417,for,-9.5198935e-05,-13.880005
163,1163813,for,-0.0049214624,-8.216683,for,-0.0013295256,-10.490883,for,-0.0017691855,-10.720094,for,-0.011806806,-5.110699,for,-0.004851123,-7.4041033,for,-0.005287242,-7.293667,for,-0.005759557,-6.4118896,for,-0.00588483,-9.900376,for,-0.005336928,-7.780306
164,116396,mot,-2.8257453,-0.07221288,mot,-2.097684,-0.15634435,mot,-3.086395,-0.04722583,mot,-4.98717,-0.022698607,mot,-2.4360518,-0.095578566,mot,-2.9441605,-0.05560298,mot,-3.4901915,-0.03265671,mot,-1.2160808,-0.40247262,mot,-3.6073449,-0.028617248
165,116397,for,-0.002821278,-6.410153,for,-0.00035691517,-9.502893,for,-0.0004110116,-9.277259,for,-0.012574518,-4.4732585,for,-0.0029397865,-6.1115193,for,-0.011589907,-4.9290533,for,-0.0050368826,-5.5043826,for,-0.0004686842,-10.540425,for,-0.0035206026,-6.8507667
166,116398,for,-0.0053803185,-11.156727,for,-0.009669795,-14.446295,for,-0.0010785413,-11.832753,for,-0.0014674884,-10.474874,for,-0.015462424,-10.511654,for,-0.0013347632,-11.751274,for,-0.0018487935,-10.208566,for,-0.026563387,-12.045578,for,-0.0052164444,-11.519196
167,116401,for,-0.21891227,-1.6459485,for,-0.082430236,-2.5649092,for,-0.07653157,-2.6180356,mot,-1.2023255,-0.36705938,for,-0.22016467,-1.6352571,for,-0.20129743,-1.7350842,for,-0.2459684,-1.5339742,for,-0.08492007,-2.5589688,for,-0.048099075,-3.1145396
168,116402,for,-0.04530383,-3.1461797,for,-0.0035386556,-5.806086,for,-0.0026183473,-6.110679,for,-0.09281991,-2.4552124,for,-0.024663575,-4.8405814,for,-0.02228925,-4.0675793,for,-0.0233581,-3.7882278,for,-0.009860207,-6.1747828,for,-0.029517414,-3.587865
169,116404,for,-0.016039176,-11.170563,for,-0.029781504,-15.858555,for,-0.0029188765,-14.510642,for,-0.0027662406,-11.967517,for,-0.006038412,-10.745516,for,-0.0038074309,-11.168245,for,-0.0020857854,-13.023562,for,-0.030197851,-13.956239,for,-0.0024692325,-12.988395
