,id,gpt-3.5-turbo_vote,gpt-3.5-turbo_for_lprob,gpt-3.5-turbo_against_lprob
643,122593,for,-0.00037645356,-12.044875
644,122594,for,-0.0006747855,-12.111212
645,122595,for,-1.4498052e-05,-16.954103
646,122603,for,-0.07775929,-2.6719937
647,122612,for,-0.45658955,-1.0129365
648,122624,for,-0.37246987,-1.177413
649,122625,for,-0.011674848,-4.972307
650,122636,for,-0.0017674086,-11.253861
651,122647,for,-0.056404963,-2.917283
652,122651,for,-0.0071472484,-5.281903
653,122674,for,-2.4749568e-05,-14.531567
654,122683,for,-5.085517e-05,-13.333423
655,122701,for,-0.0030177569,-6.0063252
656,122702,for,-2.0339032e-05,-18.314571
657,122714,for,-0.000245247,-11.076991
658,122725,mot,-1.8805152,-0.16611393
659,122731,for,-4.3464544e-05,-14.502535
660,122732,for,-0.00014895246,-10.597242
661,122733,for,-4.5133394e-05,-18.399061
662,122750,for,-8.6735476e-05,-16.148027
663,122831,for,-0.00022368213,-16.985447
664,122842,for,-0.00050668453,-10.936906
665,122871,for,-4.9305523e-05,-14.183731
666,122872,for,-0.000709571,-13.474749
667,122873,for,-0.00028862982,-14.422921
668,122890,for,-0.01935966,-4.046049
669,123018,for,-0.41715515,-1.0788525
670,123036,for,-0.010966822,-4.993833
671,123045,for,-0.000111291425,-10.045188
672,123054,for,-0.00050692295,-8.4998
673,123063,for,-0.001341435,-10.288297
674,123081,for,-0.00017469678,-13.298524
675,123082,for,-0.0013460657,-7.108114
676,123096,for,-0.5986245,-0.79988414
677,123097,for,-0.2072261,-1.6826708
678,123105,for,-0.00024810788,-11.3935585
679,123108,for,-4.608702e-05,-17.317091
680,123109,for,-9.984788e-05,-16.155224
681,1231010,for,-0.14080031,-2.0497358
682,1231011,for,-0.0038269144,-6.2656965
683,1231012,for,-0.00022094045,-15.894041
684,123114,for,-2.1769476e-05,-17.560656
685,123121,for,-0.0003681093,-16.438461
686,123122,for,-0.040743887,-3.231429
687,123123,for,-2.808727e-05,-17.825867
688,123442,for,-0.00293931,-7.118698
689,123451,for,-0.009691639,-9.1873455
690,123464,mot,-3.5789912,-0.029297138
691,123473,mot,-1.1040527,-0.42141637
692,123482,mot,-5.80411,-0.0037044736
693,123491,for,-0.00021212305,-10.829256
694,123520,for,-0.00089657406,-9.869856
695,1232711,for,-0.0012684475,-9.050966
696,123289,for,-1.5451682e-05,-15.698122
697,1232810,for,-6.6306106e-06,0.0
698,123297,for,-0.0033343218,-10.539669
699,123303,for,-2.58224e-05,-17.25248
700,123304,for,-1.0087517e-05,-17.506126
701,123305,for,-0.001269401,-11.4466715
702,123306,for,-0.00050227763,-10.787051
703,123308,for,-3.1737043e-06,0.0
704,123312,for,-0.0016557788,-10.68516
705,123332,for,-0.00021355349,-15.592882
706,123341,for,-0.0028884446,-6.1667337
707,123354,for,-0.0028279386,-6.1744494
708,123363,for,-0.0017941818,-7.123647
709,123365,for,-0.00010485443,-12.504559
710,123376,for,-0.0073033525,-4.954588
711,123390,for,-4.2153304e-05,-16.944405
712,123412,for,-0.010150671,-5.9725456
713,123421,for,-0.0052594915,-6.823354
714,123610,for,-0.00019483852,-11.927198
715,123744,for,-3.464347e-05,-12.818916
716,123745,for,-0.0003514318,-8.458652
717,123752,for,-0.003356659,-5.8362308
718,123753,for,-1.3902034e-05,-16.710148
719,123771,for,-6.0272258e-05,-14.498517
720,123781,for,-0.0027736092,-6.814614
721,123793,for,-0.0009261109,-9.66776
722,123802,for,-0.0010985382,-13.012629
723,123803,for,-1.8074163e-05,-18.294111
724,123811,for,-0.00024751187,-15.090515
725,123820,for,-0.00058246136,-11.231238
726,123854,mot,-4.189269,-0.015698222
727,123861,for,-0.0010730616,-7.366784
728,123862,for,-0.0008735861,-11.566225
729,123863,for,-0.00040254818,-11.268473
730,123904,mot,-1.5459305,-0.24770895
731,123911,for,-0.16993089,-1.8702903
732,123912,for,-0.00371445,-6.0540476
733,123913,for,-0.0015356931,-9.182953
734,123951,for,-5.0616763e-05,-14.191344
735,123952,for,-0.006590198,-5.3355393
736,123953,for,-0.01951048,-4.1297836
737,123954,for,-0.0010722271,-12.844608
738,123964,for,-0.0053626527,-5.5667353
739,123965,for,-0.00785125,-5.253655
740,123966,mot,-3.2852647,-0.038362302
741,123967,for,-4.85903e-05,-18.641376
742,123968,mot,-0.8842894,-0.53352416
743,123973,for,-0.025126481,-3.8068056
744,1239810,for,-0.43598062,-1.0489185
745,123999,for,-0.1590114,-1.9368434
746,124011,for,-0.25673857,-1.4884166
747,124012,mot,-0.71189773,-0.67557037
748,124034,mot,-6.033654,-0.0055760676
749,124043,for,-0.000110576206,-13.838926
750,124055,for,-4.012684e-05,-17.668093
751,124056,for,-6.5278815e-05,-17.737495
752,124062,for,-0.20879044,-1.672341
753,124071,for,-8.9834764e-05,-14.603928
754,124101,for,-5.7411373e-05,-17.200054
755,124102,for,-0.00040540905,-12.707404
756,124119,for,-7.612634e-05,-11.475876
757,124128,for,-0.0039944616,-10.286587
758,124136,for,-1.1279553e-05,-17.284544
759,124145,for,-0.002308577,-7.2103906
760,124147,for,-0.0001441843,-13.913623
761,124151,for,-0.0009156247,-7.0435753
762,124152,for,-4.3226137e-05,-14.429446
763,124153,for,-0.42137164,-1.0735857
764,124154,for,-0.00027099132,-12.283335
765,124180,for,-7.231183e-05,-16.888554
766,124276,for,-0.015162132,-4.325045
767,124284,mot,-2.3994026,-0.09542091
768,124285,for,-6.0749073e-05,-15.601961
769,124301,mot,-4.7324758,-0.0092627425
770,124302,for,-0.5399509,-0.8807102
771,124303,for,-0.111271,-2.253662
772,124331,for,-7.9418505e-06,-17.193384
773,124332,for,-0.00035167023,-13.39552
774,124344,for,-0.007580955,-4.9888678
775,124345,for,-0.03973048,-3.2760777
776,124346,for,-0.00042423955,-15.743545
777,124353,for,-0.0012458281,-7.519463
778,124362,for,-0.00025049195,-10.3475485
779,124381,for,-0.00017255111,-15.164958
780,1244611,for,-0.09047855,-2.462816
781,1244612,for,-0.000118324446,-14.641726
782,1244710,for,-0.0008851342,-8.154106
783,124488,for,-0.25889271,-1.4830711
784,124494,for,-0.0005196704,-10.423253
785,124495,for,-0.00048608426,-8.749865
786,124496,for,-0.0008735861,-9.42387
787,124497,for,-0.005936621,-5.6268206
788,124499,for,-0.0004714259,-11.925411
789,124511,for,-7.398068e-05,-15.209677
790,124512,for,-0.03277208,-3.7129345
791,124513,for,-0.005161651,-5.3655496
792,124531,for,-0.0005904443,-10.991334
793,124532,for,-4.604148e-06,0.0
794,1245418,for,-7.851042e-05,-16.701849
795,1245419,for,-0.000119754885,-12.444733
796,1245420,for,-2.2603901e-05,-15.882223
797,1245517,for,-0.00012797261,-12.309561
798,1245611,for,-0.00010926496,-14.515256
799,1245612,for,-0.0007525706,-8.683202
800,1245613,for,-0.00021569549,-13.667959
801,1245614,for,-0.0005349211,-11.895839
802,1245615,for,-0.00094671117,-14.897012
803,1245616,for,-0.001108544,-7.3451715
804,124621,for,-6.456359e-05,-11.086933
805,124622,for,-0.00013917775,-13.755882
806,124623,for,-0.00011939728,-13.716582
807,124977,for,-0.12363167,-2.1670277
808,124984,for,-3.8219583e-05,-17.054426
809,124985,for,-0.09114357,-2.504325
810,124986,for,-0.0005345635,-11.921723
811,124992,for,-0.00020663968,-14.069064
812,124993,for,-0.38191265,-1.1494184
813,125001,for,-0.007524647,-5.6768723
814,125010,for,-0.002576848,-6.065605
815,125011,for,-0.1934329,-1.7550021
816,125040,for,-0.00023309923,-9.360376
817,125351,for,-9.0788395e-05,-15.209125
818,125352,for,-5.8126592e-05,-15.6013155
819,125353,for,-3.0471343e-05,-17.028383
820,125354,for,-5.3000836e-05,-13.672079
821,125355,for,-0.0013255993,-10.667702
822,125356,for,-0.0026924133,-9.522651
823,125612,for,-0.014554215,-4.320506
824,125621,for,-9.6867785e-05,-16.551966
825,125811,mot,-3.3438218,-0.038367465
826,125812,for,-0.0008708444,-7.362952
827,125833,for,-0.00018685187,-9.529045
828,125834,mot,-1.1898384,-0.3634147
829,125835,mot,-0.9342654,-0.49909994
830,125836,for,-7.0404574e-05,-11.195559
831,125837,mot,-0.71983576,-0.6674485
832,125838,for,-3.88156e-05,-17.324522
833,125839,for,-0.025434969,-6.771075
834,1258310,for,-0.016814178,-4.1627665
835,125841,for,-0.00011069541,-12.844093
836,125842,for,-0.00025883623,-10.69797
837,125856,for,-0.000117132404,-14.475486
838,125863,for,-1.4021238e-05,-15.52741
839,125864,for,-3.368984e-05,-13.814328
840,125865,for,-2.486877e-05,-14.911083
841,125886,for,-0.0004456852,-13.610757
842,125887,for,-2.1173457e-05,-16.211294
843,125895,for,-0.00011749002,-13.318555
844,125904,for,-0.00010175513,-14.460544
845,125912,for,-0.00010163593,-15.158418
846,125921,for,-1.8193366e-05,-16.359417
847,125923,for,-3.6669935e-05,-15.359032
848,125985,for,-7.9702455e-05,-13.6248455
849,125986,for,-0.061938323,-5.342244
850,125987,for,-6.408677e-05,-13.293494
851,125988,for,-0.00011236426,-13.2554245
852,125989,for,-1.11603495e-05,-17.575972
853,1259810,for,-1.2590794e-05,-16.33824
854,125991,for,-0.042908978,-3.4143403
855,125993,for,-8.418666e-06,-18.843105
856,126002,for,-9.849109e-06,-18.626047
857,126004,for,-2.486877e-05,-15.209967
858,126010,for,-5.2643223e-05,-13.970954
859,126011,for,-0.00048620347,-18.451952
860,126012,mot,-2.0365403,-0.14146346
861,126013,for,-1.0564331e-05,0.0
862,1260315,for,-0.0051892893,-6.061172
863,1260316,for,-1.1279553e-05,-15.493259
864,1260317,for,-0.0030588733,-6.1771255
865,1260412,for,-0.0068571004,-5.5078087
866,1260413,mot,-4.1272297,-0.027526656
867,1260511,for,-0.13994966,-2.052261
868,1260614,mot,-8.364967,-0.0031569265
869,1260710,for,-0.00012856863,-13.698562
870,1260824,for,-0.0004928642,-16.400553
871,1260921,for,-0.00087656616,-11.1487
872,1261018,for,-0.0002669384,-14.784542
873,1261019,for,-0.036129694,-3.5415962
874,1261020,for,-0.00019150082,-12.406768
875,1261022,for,-4.465658e-05,-12.767978
876,1261023,for,-3.166338e-05,-16.97265
877,1261025,mot,-3.3415022,-0.039854895
878,1261026,for,-0.0009424308,-11.678295
879,126113,mot,-1.6292974,-0.21956839
880,126114,for,-0.00045414869,-8.892876
881,126115,for,-0.0029437093,-9.322661
882,126116,for,-5.4669687e-05,-11.320977
883,126117,for,-0.00015812746,-12.039736
884,126118,for,-0.00028696097,-13.876245
885,126122,mot,-2.851909,-0.10461745
886,126131,for,-2.6299214e-05,-17.623169
887,126140,for,-0.00019293126,-15.014847
888,126141,for,-5.7649777e-05,-17.603197
889,126142,for,-0.00030042732,-16.652586
890,126143,for,-0.00020842774,-14.279065
891,126161,mot,-12.152282,-0.00038050648
892,126172,for,-5.0497558e-05,-15.078809
893,126200,for,-0.00022070204,-13.067536
894,1264716,for,-0.0008098635,-15.153077
895,1264717,for,-0.040207878,-3.4960985
896,1264815,for,-0.00012749579,-12.712486
897,1264913,for,-0.00025287605,-15.125026
898,1265011,for,-6.17027e-05,-17.23929
899,1265112,for,-0.0031598958,-6.399881
900,1265414,for,-0.16411656,-1.8948371
901,126591,for,-0.00022988072,-15.546683
902,126592,for,-0.00010640408,-15.555962
903,126613,for,-2.3319124e-05,-17.293842
904,126621,for,-3.9888433e-05,-17.458004
905,126622,for,-0.0010388831,-12.726298
906,126634,for,-5.1331983e-05,-17.675161
907,126640,for,-1.0564331e-05,-18.299013
908,126641,for,-2.5583993e-05,-16.96424
909,126642,for,-2.8564085e-05,-18.534143
910,126660,for,-0.023333179,-4.250466
911,126700,for,-0.00020115632,-13.883054
912,126720,for,-0.083245546,-2.5557034
913,126744,for,-0.05773809,-4.0730505
914,126751,for,-0.0057709385,-8.36502
915,126752,mot,-0.8504007,-0.565603
916,126753,mot,-2.5481663,-0.08592044
917,126772,for,-3.7265952e-05,-14.012086
918,126790,for,-0.062240474,-2.9024732
919,126800,for,-3.9054008e-05,-14.097463
920,126821,for,-0.0012268968,-12.216227
921,126822,for,-0.0033207838,-6.8578796
922,127121,for,-0.12767395,-2.220764
923,127122,for,-0.043113038,-3.183738
924,127123,for,-0.0013005921,-10.979864
925,1271410,mot,-5.2397738,-0.007489258
926,1271411,for,-0.07034774,-2.751567
927,127155,for,-0.00060248026,-15.969301
928,127156,for,-0.0022721777,-6.596926
929,127157,for,-0.00064178446,-8.893962
930,127158,mot,-9.790212,-0.00024323154
931,127159,for,-0.013873989,-4.487423
932,127164,for,-0.0006071255,-8.31021
933,127171,for,-8.733149e-05,-13.585777
934,127172,for,-0.00042245153,-11.336213
935,127173,for,-0.00034309123,-10.895058
936,1271917,for,-0.043337367,-3.3954473
937,1271918,for,-0.07010194,-2.7919228
938,1272019,for,-8.602025e-05,-14.653187
939,1272020,for,-0.0030850247,-6.7154627
940,1272021,for,-0.00035465028,-14.20533
941,1272022,for,-0.004701634,-9.068428
942,1272115,for,-4.3226137e-05,-18.470293
943,1272116,for,-8.304016e-05,-15.909127
944,1272214,for,-0.002037607,-7.860701
945,1272311,for,-0.0003060262,-9.940818
946,1272312,for,-0.015411244,-4.4445915
947,1272313,mot,-0.73272884,-0.6612376
948,1272410,mot,-0.86123586,-0.5536339
949,127259,for,-0.010066645,-4.639442
950,127267,for,-0.000911702,-10.384752
951,127276,for,-0.00092599174,-9.64364
952,127285,for,-0.0005467186,-15.624862
953,127291,for,-0.01334751,-4.388073
954,127292,for,-0.00011915887,-16.136612
955,127293,for,-0.0003675133,-15.172364
956,127294,for,-0.00058174616,-12.812443
957,1273414,for,-0.09167579,-2.4416094
958,127356,for,-0.5549341,-0.8558069
959,127367,for,-0.11455597,-2.2342956
960,127378,mot,-1.3124156,-0.31438774
961,127389,mot,-1.0654497,-0.42404655
962,1273910,for,-0.0046109804,-8.764066
963,1274011,for,-0.00010545045,-9.449439
964,1274112,for,-0.00015836587,-12.654976
965,1274113,for,-0.00043794067,-8.249883
966,127423,mot,-4.377797,-0.013852005
967,127424,for,-0.028365368,-3.6032383
968,127425,for,-7.6364755e-05,-16.439072
969,127432,for,-0.15478177,-1.9486394
970,1274815,for,-0.0021209961,-7.6504173
971,127554,for,-7.862962e-05,-16.791187
972,127556,for,-0.0039063497,-5.6374817
973,127557,for,-2.5107178e-05,-17.050102
974,127558,for,-0.0006700247,-12.429303
975,1275511,for,-0.019936053,-4.309624
976,127561,for,-0.0008305939,-8.370624
977,127562,for,-4.0842064e-05,-18.314741
978,127563,for,-0.00015741224,-10.626159
979,127565,for,-0.0002935135,-10.402107
980,127569,for,-1.3306016e-05,-18.011885
981,1275610,for,-0.00019638817,-13.125507
982,1275612,for,-0.0012543962,-10.390624
983,1275815,for,-0.13038045,-2.1953676
984,1275912,for,-0.071470335,-2.7127361
985,1276011,mot,-5.042606,-0.00941061
986,1276113,for,-0.00013059509,-14.666736
987,1276114,for,-0.0005236041,-15.433295
988,1276116,mot,-2.4940705,-0.08774431
989,127626,for,-0.009953227,-5.931458
990,127627,for,-0.00048560745,-12.016891
991,127632,for,-0.0002487039,-12.779149
992,127633,mot,-1.6887933,-0.20514312
993,127634,for,-0.007838713,-6.255697
994,127635,for,-0.002011314,-11.919147
995,127638,for,-9.150362e-05,-16.000463
996,1276310,for,-5.669615e-05,-17.565424
997,127649,for,-0.0002224901,-10.302594
998,127651,for,-0.011527452,-4.890289
999,1277041,for,-0.0006635877,-10.849062
1000,1277140,for,-0.0005296798,-9.205895
1001,1277239,for,-0.0024241717,-6.771532
1002,1277337,for,-0.00042233232,-12.397679
1003,1277338,mot,-4.882837,-0.010560312
1004,1277435,mot,-3.795961,-0.023397002
1005,1277436,for,-0.003934968,-8.459047
1006,127775,for,-2.1411865e-05,-15.128481
1007,127780,for,-7.648396e-05,-9.944511
1008,127921,for,-0.19277819,-1.7474962
1009,127922,for,-0.0017689472,-6.5019464
1010,127934,for,-0.007835636,-5.246531
1011,127941,for,-0.19921784,-1.8357725
1012,127942,for,-0.004380875,-6.9444156
1013,127943,for,-0.0015566398,-7.3338685
1014,1279816,for,-0.012290535,-4.751098
1015,1279913,for,-0.00018351417,-13.087067
1016,1279914,for,-6.408677e-05,-15.817771
1017,1279915,for,-0.00052300806,-11.373594
1018,128005,for,-8.363618e-05,-14.48052
1019,128006,for,-0.00088847196,-14.025015
1020,128007,for,-0.00026431592,-14.504594
1021,128008,for,-0.17257303,-1.8480835
1022,128009,for,-5.931863e-05,-16.881212
1023,1280010,for,-2.1531068e-05,0.0
1024,1280011,for,-8.4828214e-05,-16.444294
1025,1280112,for,-5.121278e-05,-15.576815
1026,128022,for,-0.000101874335,-16.096853
1027,128023,for,-0.0043572485,-6.9024744
1028,128024,for,-0.0001878055,-9.99631
1029,128031,for,-3.1782583e-05,-14.419154
1030,128103,for,-0.0001309527,-16.317987
1031,128111,for,-1.6524515e-05,-18.737658
1032,128112,for,-1.3306016e-05,-16.373487
1033,1281318,for,-0.00025001515,-11.417679
1034,1281420,for,-0.18031137,-1.8118306
1035,1281519,for,-0.0009014541,-8.551812
1036,1281521,mot,-1.1815994,-0.3691146
1037,1281613,for,-0.085076205,-2.5381553
1038,1281614,for,-0.007291531,-5.0771937
1039,1281615,for,-0.00010521204,-15.391687
1040,1281616,for,-0.00014811802,-13.509114
1041,1281717,for,-0.00022189408,-14.53831
1042,1281810,for,-3.1424974e-05,-16.552938
1043,1281811,for,-0.00019901065,-12.166898
1044,1281812,for,-1.3186812e-05,-19.49351
1045,128198,for,-0.00015812746,-11.857786
1046,128199,for,-0.0010606755,-14.918074
1047,128201,for,-1.27099975e-05,-17.857485
1048,128202,for,-0.00028457688,-16.985678
1049,128203,for,-0.0005379012,-13.554014
1050,128204,for,-0.0018252427,-8.842747
1051,128205,for,-0.00024417418,-11.663031
1052,128206,for,-0.5330513,-0.88666993
1053,128207,for,-0.0003393959,-14.802761
1054,128221,for,-0.21432893,-1.6534044
1055,128222,for,-2.451116e-05,-18.09574
1056,1282411,for,-0.00018041854,-12.038016
1057,1282412,for,-0.00030173853,-14.160318
1058,1282413,for,-0.3391554,-1.2514441
1059,1282510,mot,-10.079062,-0.0010097076
1060,128267,for,-0.0029598698,-6.47866
1061,128271,mot,-1.6198479,-0.22548446
1062,128272,mot,-1.0688584,-0.42238933
1063,128273,for,-0.00051156816,-15.607893
1064,128274,for,-1.7954959e-05,-13.154704
1065,128276,for,-0.00012142374,-16.772406
1066,128278,for,-1.3306016e-05,-17.222387
1067,128279,for,-0.021402359,-4.382202
1068,128353,for,-0.00040898516,-14.704074
1069,128362,for,-7.77952e-05,-13.430153
1070,128371,for,-0.00021295747,-12.873401
1071,128396,for,-5.3000836e-05,-17.3901
1072,128397,for,-0.00030483783,-15.637732
1073,128401,for,-6.682846e-05,-16.185823
1074,128402,for,-4.143808e-05,-16.376049
1075,128403,for,-0.00023679454,-13.798784
1076,128404,for,-3.5120287e-05,-13.601686
1077,128405,for,-4.823269e-05,-13.102124
1078,1284319,for,-0.17009704,-1.8977829
1079,1284420,for,-0.0017560989,-7.7878013
1080,1284511,for,-0.0005110914,-11.820282
1081,1284512,for,-2.5107178e-05,-18.286913
1082,1284513,for,-0.02555455,-3.8487606
1083,1284514,for,-0.00033725024,-12.535095
1084,1284515,for,-0.029054461,-3.6274774
1085,1284516,for,-0.00016015393,-14.478918
1086,1284517,for,-1.378283e-05,-16.291061
1087,1284518,for,-0.0008033146,-12.047569
1088,1284610,for,-0.00017767686,-12.981979
1089,128479,for,-0.001952422,-6.7194915
1090,128485,mot,-0.8462817,-0.56193036
1091,128486,for,-0.18228866,-1.8023715
1092,128487,for,-0.0002852921,-13.595473
1093,128488,for,-0.00056256534,-8.142868
1094,128494,for,-0.047494713,-4.550535
1095,128502,for,-2.6537622e-05,-16.220686
1096,128511,for,-0.22017106,-1.6453077
1097,128513,for,-3.5120287e-05,-17.254196
1098,128520,mot,-2.9822876,-0.05278705
1099,128521,for,-0.00025299523,-14.606374
1100,128522,mot,-2.1148908,-0.12964983
1101,128543,for,-0.11149442,-2.304543
1102,128544,for,-0.0007555469,-11.149746
1103,128552,for,-0.4202723,-1.0716052
1104,128561,for,-2.451116e-05,0.0
1105,128570,for,-0.001360713,-9.030667
1106,128571,for,-0.003287275,-7.8458242
1107,128580,for,-0.00078163424,-7.7077765
1108,128595,for,-0.00038813186,-15.873256
1109,128604,for,-0.0013855936,-15.432334
1110,128611,for,-0.0005399277,-14.038261
1111,128632,for,-0.0027149995,-12.234141
1112,128633,for,-4.0961266e-05,-17.797112
1113,128640,mot,-1.0756675,-0.418975
1114,128670,mot,-3.3400502,-0.03760186
1115,128685,for,-2.9756122e-05,-13.4480295
1116,128693,for,-1.8193366e-05,-16.04304
1117,128694,for,-5.109358e-05,-16.837713
1118,128701,for,-0.1791901,-1.8133187
1119,128702,for,-0.00010950337,-15.652226
1120,128723,for,-0.0003770496,-11.69662
1121,128741,for,-0.39389023,-1.1340102
1122,128742,for,-6.122589e-05,-15.119856
1123,128753,for,-6.897413e-05,-14.798925
1124,128771,for,-0.004036133,-6.6196995
1125,128772,for,-0.000573644,-8.626028
1126,128782,for,-0.0013390509,-7.5626087
1127,128783,for,-0.00018387179,-13.316077
