,id,gpt-4o-mini_left_vote,gpt-4o-mini_left_for_lprob,gpt-4o-mini_left_against_lprob,gpt-4o-mini_right_vote,gpt-4o-mini_right_for_lprob,gpt-4o-mini_right_against_lprob,gpt-4o-mini_center_vote,gpt-4o-mini_center_for_lprob,gpt-4o-mini_center_against_lprob
199,116789,for,-0.1607235670089721,-1.910723567008972,for,-0.0001334559783572,-12.875133514404297,for,-0.0002336952456971,-15.62523365020752
200,116791,for,-0.0002659847668837,0.0,for,-0.0005079957190901,-8.250508308410645,for,-0.0002022291446337,-18.37520217895508
201,116792,for,-0.0003932576219085,-12.00039291381836,for,-0.6935157179832458,-0.6935157179832458,for,-0.0006248722202144,-10.125624656677246
202,116793,for,-0.0003370118502061,-12.000336647033691,for,-0.4743342995643616,-0.9743342995643616,for,-0.0004230475169606,-12.125423431396484
203,116794,for,-0.0001661141141084,-15.500165939331056,for,-0.0009257532656192,-7.125925540924072,for,-0.0001937656925292,-15.37519359588623
204,116795,for,-0.0003266447747591,-17.37532615661621,for,-0.313448965549469,-1.3134489059448242,for,-0.0002838616783265,-18.37528419494629
205,116796,for,-0.000135244030389,-13.75013542175293,mot,-6.626541614532471,-0.0015415230300277,for,-0.0003598952607717,-9.625359535217283
206,116797,for,-0.000383959733881,-11.125384330749512,mot,-2.579315662384033,-0.0793157070875167,for,-0.0007101670489646,-10.250710487365724
207,116798,for,-0.0001288070343434,-15.625128746032717,mot,-16.250064849853516,-6.515961285913363e-05,for,-0.1605241745710373,-1.9105241298675537
208,116880,for,-0.0001161787804448,-17.2501163482666,mot,-10.750505447387695,-0.0005052540800534,for,-0.0002761134237516,-11.875276565551758
209,1169118,for,-0.0003298632800579,-16.625329971313477,for,-0.6934823393821716,-0.6934823393821716,for,-0.0004163721168879,-15.62541675567627
210,1169119,for,-0.000113556299766,-18.12511444091797,mot,-2.3509891033172607,-0.1009891778230667,for,-0.0002114078233717,-16.375211715698242
211,1169120,for,-0.0001358400477329,-12.00013542175293,mot,-11.125176429748535,-0.0001766040368238,mot,-1.5025458335876465,-0.2525458335876465
212,1169217,for,-0.0009716100175864,-8.125971794128418,mot,-2.5792245864868164,-0.0792245268821716,for,-0.0006572735728695,-9.875657081604004
213,1169313,for,-0.0007217261008918,-7.625721931457519,for,-0.0001095033730962,-14.625109672546388,for,-6.754368223482743e-05,-16.75006675720215
214,1169411,for,-0.0003857477859128,-15.000385284423828,for,-0.3871620595455169,-1.1371620893478394,for,-0.0003299824602436,-13.375329971313477
215,1169412,for,-0.0001556241913931,-16.37515640258789,for,-0.5761441588401794,-0.8261441588401794,for,-0.0002077125100186,-15.250207901000977
216,1169414,for,-0.0008934747893363,-7.375893592834473,for,-0.0025491467677056,-6.002549171447754,for,-0.0016782716847956,-7.126678466796875
217,1169415,for,-0.0143880816176533,-4.264388084411621,for,-9.09076043171808e-05,-10.62509059906006,for,-0.0008583390736021,-7.500858306884766
218,116958,for,-0.0001210661284858,-17.625120162963867,mot,-15.125066757202148,-6.706686690449715e-05,for,-0.000222847709665,-9.50022315979004
219,116959,for,-0.0002265430230181,-16.500226974487305,mot,-5.2554545402526855,-0.0054543130099773,for,-0.0001305950863752,-12.375130653381348
220,1169510,for,-0.0001297606650041,-16.87512969970703,mot,-9.250319480895996,-0.0003190193965565,for,-0.0001828026142902,-13.37518310546875
221,116967,for,-0.0002249933750135,-11.875225067138672,for,-0.0053038387559354,-5.255303859710693,for,-0.0003168737457599,-11.375316619873049
222,116971,for,-0.0002046132140094,-13.125205039978027,mot,-4.018421649932861,-0.0184217300266027,for,-0.0002985200553666,-10.250298500061035
223,116972,for,-9.269565634895116e-05,-15.875092506408691,mot,-2.3504207134246826,-0.100420705974102,for,-0.0005666146171279,-9.250566482543944
224,116973,for,-0.0001118874424719,-12.25011157989502,mot,-8.7503662109375,-0.0003657362540252,for,-0.0039747473783791,-5.628974914550781
225,116974,for,-0.0001571738393977,-16.50015640258789,for,-0.0790538117289543,-2.57905387878418,for,-0.0006855101673863,-14.125685691833496
226,116976,for,-0.0002381057711318,-14.500238418579102,for,-0.029821541160345,-3.5298216342926025,for,-0.0001882823125924,-13.750187873840332
227,117000,for,-0.0002401322417426,-13.000240325927734,for,-0.0001383433263981,-13.50013828277588,for,-0.0001720742875477,-16.125171661376953
228,117112,for,-0.0007975964690558,-9.500797271728516,for,-0.6934569478034973,-0.6934569478034973,for,-0.0003342737909406,-10.12533473968506
229,117121,for,-0.0001650412741582,-15.000164985656738,mot,-12.12510108947754,-0.0001011591157293,for,-0.0002313111763214,-10.500231742858888
230,1171421,for,-8.53050296427682e-05,-11.00008487701416,for,-0.011111362837255,-4.511111259460449,for,-0.0001658756955293,-13.000165939331056
231,1171517,for,-0.0001410850090906,-17.500141143798828,mot,-11.500198364257812,-0.0001982954272534,for,-0.000392542395275,-11.00039291381836
232,1171519,for,-0.000257763400441,-15.50025749206543,mot,-11.000279426574709,-0.0002792127197608,for,-0.0018116753781214,-6.626811504364014
233,1171616,for,-0.0001746967755025,0.0,mot,-12.87530517578125,-0.000304718647385,for,-0.0003082910843659,-16.125308990478516
234,1171618,for,-0.0001544321421533,-18.12515449523925,mot,-3.288470506668091,-0.0384704805910587,for,-0.0002309535630047,-15.25023078918457
235,1171620,for,-0.0001421578490408,-18.00014305114746,mot,-4.635168552398682,-0.0101686110720038,for,-0.000305430177832,-16.00030517578125
236,1171715,for,-0.0001390585530316,-18.500139236450195,mot,-14.125226974487305,-0.0002265430230181,for,-0.0002929174806922,-15.125292778015137
237,117189,for,-0.0003121056070085,-9.500311851501465,for,-0.0001046160250552,-13.375104904174805,for,-0.000331293704221,-16.00033187866211
238,1171810,for,-0.0001867326645879,-16.500186920166016,mot,-8.000505447387695,-0.0005054924986325,for,-0.0005339675117284,-12.625534057617188
239,117196,for,-0.0002987584448419,-10.500298500061035,mot,-12.000211715698242,-0.0002117654366884,for,-0.0624622330069541,-2.812462329864502
240,117197,for,-0.0186358746141195,-4.018635749816895,mot,-2.1272730827331543,-0.1272731870412826,for,-0.0071692666970193,-5.007169246673584
241,117198,mot,-9.25014591217041,-0.0001454955490771,for,-0.005305977538228,-5.255305767059326,mot,-4.387933731079102,-0.0129334963858127
242,1171912,for,-0.000293871096801,-16.125293731689453,mot,-6.37719202041626,-0.0021918986458331,for,-0.0005954472580924,-13.375595092773438
243,1172011,mot,-1.1371841430664062,-0.3871840834617615,mot,-6.376870155334473,-0.0018702136585488,for,-0.029945446178317,-3.529945373535156
244,1172013,for,-0.0002187947829952,-15.625218391418455,for,-0.0026364149525761,-6.002636432647705,for,-0.0002445317804813,-17.250244140625
245,1172014,for,-0.0002377481723669,-17.6252384185791,for,-0.0001552665780764,-10.000155448913574,for,-0.0002327416150365,-17.375232696533203
246,117214,for,-0.0002472734777256,-8.75024700164795,for,-0.0182605702430009,-4.018260478973389,for,-0.0005211008246988,-7.750521183013916
247,117215,mot,-0.9744710922241212,-0.4744710922241211,mot,-5.255690574645996,-0.0056903455406427,for,-0.039036426693201,-3.289036512374878
248,117223,for,-0.0002326224057469,-15.375232696533203,mot,-8.875289916992188,-0.0002897026424761,for,-0.0015178344910964,-6.7515177726745605
249,117231,mot,-2.5791311264038086,-0.0791311338543891,mot,-9.750191688537598,-0.0001920968352351,mot,-8.250685691833496,-0.0006859870045445
250,1172423,for,-0.0021809539757668,-6.252181053161621,mot,-9.250347137451172,-0.0003475017438177,for,-0.0491455607116222,-3.049145460128784
251,1172522,mot,-1.1371428966522217,-0.3871428966522217,mot,-12.500465393066406,-0.0004657041281461,mot,-11.250442504882812,-0.0004423511854838
252,117273,mot,-5.50424337387085,-0.0042431815527379,mot,-1.3134726285934448,-0.3134726583957672,mot,-1.7019726037979126,-0.2019726336002349
253,117282,for,-0.0001556241913931,-15.625155448913574,for,-0.1271024942398071,-2.1271023750305176,for,-0.0002087853499688,-14.875208854675291
254,117294,for,-0.0001792265102267,-14.125179290771484,for,-0.0032839481718838,-5.753283977508545,for,-0.0004721411096397,-15.62547206878662
255,117305,for,-0.0004424667276907,-11.375442504882812,for,-0.0032853751908987,-5.75328540802002,for,-0.0009754245402291,-14.125975608825684
256,1173313,for,-0.0003670364967547,-17.1253662109375,mot,-10.1253023147583,-0.0003025729674845,for,-0.0002401322417426,-15.875240325927734
257,1173515,for,-0.0001580082607688,-17.125158309936523,mot,-9.8753080368042,-0.0003078142472077,for,-0.0004195906512904,-15.25041961669922
258,1173614,for,-0.0002568097552284,-17.25025749206543,mot,-8.625523567199707,-0.000523961673025,for,-0.0004175641515757,-15.250417709350586
259,117380,for,-0.0002096197713399,-17.62520980834961,for,-0.0622018352150917,-2.812201738357544,for,-0.000257763400441,-16.50025749206543
260,117390,for,-9.77022064034827e-05,-16.250097274780273,for,-0.0111462660133838,-4.511146068572998,for,-0.0001895935565698,-17.37518882751465
261,117391,for,-0.0018886608304455,-6.501888751983643,mot,-3.049423694610596,-0.0494238100945949,for,-0.0005950896302238,-7.875595092773437
262,1174315,for,-0.0001357208384433,-12.00013542175293,mot,-13.500248908996582,-0.0002484655124135,for,-0.3137167096138,-1.3137166500091553
263,1174410,for,-0.0002701568882912,-9.750269889831545,mot,-13.12546443939209,-0.0004641544655896,mot,-4.141945838928223,-0.0169456824660301
264,1174512,for,-0.0001184436478069,-12.500118255615234,mot,-16.75005531311035,-5.574251918005757e-05,mot,-10.125389099121094,-0.0003887279017362
265,1174613,mot,-10.875304222106934,-0.0003045994380954,for,-0.0019834754057228,-6.251983642578125,mot,-9.376354217529297,-0.001354640815407
266,117478,mot,-11.87509059906006,-9.078839502763004e-05,for,-0.0006818148540332,-7.3756818771362305,mot,-0.9748066067695618,-0.4748066067695617
267,117489,for,-0.2521937787532806,-1.502193808555603,mot,-1.9105446338653564,-0.1605445891618728,for,-0.3136491775512695,-1.3136491775512695
268,1174911,for,-0.000117847630463,-17.250118255615234,mot,-12.625121116638184,-0.0001209469264722,for,-0.0002075933152809,-14.125207901000977
269,1175014,for,-0.0001886399259092,0.0,mot,-6.626653671264648,-0.001653759740293,for,-0.0003121056070085,-17.62531280517578
270,117511,for,-0.0001266613689949,-18.75012588500977,mot,-5.50487756729126,-0.0048775696195662,for,-0.0001663525181356,-17.375165939331055
271,1175216,mot,-8.625402450561523,-0.0004021905479021,for,-7.469590491382405e-05,-12.75007438659668,for,-0.0007376811117865,-7.75073766708374
272,117536,mot,-11.750115394592283,-0.000114986738481,for,-0.0001572930341353,-12.750157356262209,for,-0.000503942836076,-10.500503540039062
273,117537,for,-0.0001965073752216,-14.37519645690918,for,-0.1003487929701805,-2.350348711013794,for,-0.0003017385315615,-15.625301361083984
274,117543,for,-0.0001762464235071,-17.12517547607422,mot,-12.62514591217041,-0.0001463299704482,for,-0.0003806257154792,-16.750381469726562
275,117552,for,-0.0001736239355523,-18.000173568725586,mot,-4.759257793426514,-0.0092576602473855,for,-0.0001412042183801,-16.500141143798828
276,117554,for,-0.0003708510193973,-13.625370979309082,for,-0.0001546705607324,-11.375154495239258,for,-0.0003698973741848,-15.500370025634766
277,117555,for,-0.0234527755528688,-3.773452758789064,for,-4.859030013903976e-05,-12.500048637390137,for,-0.0002404898550594,-12.875240325927734
278,1176613,for,-0.0003103175258729,-9.750309944152832,for,-7.85104202805087e-05,-10.625078201293944,for,-0.0002608590002637,-13.250261306762695
279,1176614,for,-0.0002378673671046,-18.1252384185791,for,-0.0004014753212686,-9.000401496887207,for,-0.0001967457792488,-18.50019645690918
280,1176712,for,-0.000115582755825,-18.2501163482666,mot,-2.350578546524048,-0.1005786508321762,for,-0.000212719067349,-15.62521266937256
281,1176811,for,-0.0004423511854838,-8.375442504882812,for,-0.3135038614273071,-1.3135038614273071,for,-0.0005678066518157,-8.875567436218262
282,1176910,for,-0.000201275513973,-16.750202178955078,mot,-2.350605010986328,-0.1006049588322639,for,-0.0002967320033349,-14.375296592712402
283,117708,for,-0.0002019907406065,-17.000202178955078,mot,-12.750094413757324,-9.424530435353518e-05,for,-0.000286007329123,-9.375286102294922
284,117709,for,-0.0001359592570224,-17.37513542175293,for,-0.0005866335122846,-7.62558650970459,for,-0.0002155762922484,-16.750215530395508
285,117711,for,-0.0002786167024169,-17.87527847290039,mot,-3.288383960723877,-0.038383986800909,for,-0.0004155377100687,-18.125415802001957
286,117712,for,-0.0002217748697148,-15.000222206115724,mot,-6.12736177444458,-0.0023617364931851,for,-0.0002743290388025,-11.375274658203123
287,117713,for,-0.0002129574713762,-14.37521266937256,for,-0.0009969638194888,-7.000997066497803,for,-0.0002901757834479,-13.500289916992188
288,117714,for,-0.0001693326048552,-18.12516975402832,for,-0.1271890997886657,-2.1271891593933105,for,-0.000237152155023,-16.87523651123047
289,117715,for,-0.0001340519957011,-17.750133514404297,mot,-4.883474349975586,-0.0084742736071348,for,-0.0003309361054562,-15.500330924987791
290,117716,for,-0.0003358197864145,-13.875335693359377,for,-0.3135007321834564,-1.3135007619857788,for,-0.0003265255654696,-10.500326156616213
291,117717,for,-0.0004281659494154,-16.37542724609375,for,-0.3871267735958099,-1.1371268033981323,for,-0.0003671556769404,-16.5003662109375
292,117761,for,-0.0001340519957011,-12.125134468078612,for,-0.0486791133880615,-3.048679113388061,for,-0.0018731899326667,-6.376873016357422
293,117762,for,-0.0002273774443892,-11.750226974487305,mot,-5.255451202392578,-0.0054509895853698,for,-0.1005973070859909,-2.350597381591797
294,117782,for,-0.0001791073009371,-16.500179290771484,mot,-5.3799824714660645,-0.0049824398010969,for,-0.0003165161178912,-12.750316619873049
295,117791,for,-0.0002095005766022,-12.75020980834961,mot,-1.910569667816162,-0.1605696678161621,for,-0.0004288811760488,-12.000429153442385
296,1186220,for,-0.0001025895617203,-17.500102996826172,mot,-10.250202178955078,-0.0002023483539232,for,-0.0002397746284259,-15.500239372253418
297,1186318,for,-0.4744828343391418,-0.9744828343391418,mot,-7.750703811645508,-0.0007036144379526,for,-0.0033704387024044,-5.75337028503418
298,118643,for,-0.0001717166742309,-15.500171661376951,mot,-10.000264167785645,-0.0002637199067976,for,-0.0001948385179275,-10.500194549560549
299,118654,for,-8.613945101387799e-05,-14.875085830688477,mot,-12.750588417053224,-0.0005887754959985,for,-0.0004392518894746,-11.125439643859863
300,118655,for,-0.0001931696751853,-18.12519264221192,mot,-12.750809669494627,-0.0008092674543149,for,-0.0001973417965928,-16.87519645690918
301,118659,for,-0.0001279726129723,-18.6251277923584,mot,-17.87505531311035,-5.466968650580384e-05,for,-0.0002298807230545,-14.000229835510254
302,1186511,for,-0.000173981548869,-16.375173568725586,mot,-12.750187873840332,-0.0001879247138276,for,-0.0003398726985324,-11.37533950805664
303,1186512,for,-0.0001624188007554,-16.37516212463379,mot,-4.758819103240967,-0.0088191330432891,for,-0.0005244385101832,-14.000524520874023
304,1186513,for,-0.0001802993501769,-16.500181198120117,mot,-8.125680923461914,-0.0006810996565036,for,-0.0004118460637982,-14.250411987304688
305,1186515,for,-0.0001074769097613,-19.00010681152344,mot,-3.773700714111328,-0.0237007830291986,for,-0.0001992490579141,-18.000198364257812
306,1186614,for,-0.0003065030323341,-18.250307083129883,mot,-6.252532958984375,-0.0025330944918096,for,-0.0002409666631137,-16.625240325927734
307,118677,for,-0.0001900703791761,-17.50019073486328,mot,-12.50014591217041,-0.0001456147438148,for,-0.0003679901128634,-15.125368118286133
308,118686,for,-0.000322949461406,-17.375322341918945,for,-0.6935180425643921,-0.6935180425643921,for,-0.0001717166742309,-18.000171661376953
309,1186817,for,-0.0002539488777983,-16.375253677368164,mot,-15.000176429748535,-0.0001762464235071,for,-0.0005318254698067,-11.875532150268556
310,1186910,for,-0.0002483463031239,-14.125247955322266,mot,-9.750259399414062,-0.0002589554351288,for,-0.0007032568100839,-9.250702857971191
311,1186916,for,-0.0003198538324795,-11.500319480895996,for,-0.0790594369173049,-2.579059362411499,for,-0.0006828876794315,-9.375682830810549
312,118702,for,-0.0002523992152418,-17.00025177001953,for,-0.1605749428272247,-1.9105749130249023,for,-0.0004795280692633,-15.250479698181152
313,117951,for,-0.0001408466050634,-13.750141143798828,mot,-8.00058364868164,-0.0005835341871716,for,-0.0003295056521892,-9.375329971313477
314,118710,for,-0.0001810145622584,-12.625181198120115,for,-7.898723561083898e-05,-16.125078201293945,for,-0.0001600347168277,-17.625160217285156
315,118711,for,-0.1604341268539428,-1.9104341268539429,for,-0.1603340953588485,-1.910334110260009,for,-0.1605178862810135,-1.910517930984497
316,1180632,for,-0.0001878055045381,-15.875187873840332,for,-0.0143847921863198,-4.264384746551514,for,-0.0002528760524,-15.625252723693848
317,1180731,for,-0.0003318897215649,-14.75033187866211,for,-0.0001729087234707,-9.12517261505127,for,-0.0004143456753809,-15.12541389465332
318,1180830,for,-0.0005127601907588,-17.500513076782227,mot,-6.127553939819336,-0.0025540231727063,for,-0.0003671556769404,-16.1253662109375
