,id,Falcon3-instruct_vote,Falcon3-instruct_for_prob,Falcon3-instruct_against_prob
541,121593,mot,0.326787909027189,0.6593371629714966
542,121601,mot,0.19053400307893753,0.7976469397544861
543,1216512,for,0.8199505279771984,0.17277565598487854
544,121976,for,0.8835351637098938,0.11051969230175018
545,121977,for,0.5623991061002016,0.4147454798221588
546,121978,for,0.7677229426335543,0.2240256816148758
547,1219710,for,0.844770118361339,0.14635050296783447
548,1219711,for,0.782356592360884,0.21166369318962097
549,121675,for,0.8564951671287417,0.1338745504617691
550,121684,for,0.7945605707354844,0.19787900149822235
551,121701,mot,0.5170576199889183,0.4652339816093445
552,121702,mot,0.3542848527431488,0.5989933013916016
553,121703,mot,0.5262241190066561,0.460694283246994
554,121721,for,0.8393676690757275,0.15073296427726746
555,121722,mot,0.4211938855005428,0.5663760900497437
556,121731,mot,0.2280300371348858,0.7507021427154541
557,121732,mot,0.42984831938520074,0.5495777130126953
558,121733,mot,0.2583247795701027,0.7236412763595581
559,121734,mot,0.22111259400844574,0.7644186615943909
560,121735,for,0.8549271300435066,0.13160169124603271
561,121756,for,0.551991943269968,0.43477001786231995
562,121757,for,0.6207033675163984,0.3680388331413269
563,121765,mot,0.39874819363467395,0.5890918374061584
564,121772,for,0.701631476636976,0.28970643831416965
565,121773,for,0.6518114977516234,0.3222636282444
566,121774,for,0.7624368453398347,0.22993617673637345
567,121780,for,0.5308371614664793,0.4458341896533966
568,121920,for,0.7103413641452789,0.26057302951812744
569,121934,mot,0.4624014236032963,0.5113126039505005
570,121935,for,0.8956049052067101,0.09360180050134659
571,121942,for,0.7000010353513062,0.28575047850608826
572,121943,for,0.6941100941039622,0.28605005145072937
573,121951,for,0.7463558712042868,0.24324078857898712
574,122031,for,0.546650824835524,0.4384661316871643
575,122032,mot,0.44648154079914093,0.5299797654151917
576,122051,mot,0.30526803620159626,0.6762368679046631
577,122052,mot,0.3688543513417244,0.5991933941841125
578,122062,for,0.7214251093100756,0.27011793851852417
579,122081,for,0.6381844282150269,0.3265140950679779
580,122101,for,0.6719075629953295,0.31570321321487427
581,122102,mot,0.18834098137449473,0.800775945186615
582,122103,for,0.6839139857329428,0.30460548400878906
583,122113,mot,0.3267770961392671,0.6570796370506287
584,122114,for,0.613022408215329,0.3799896240234375
585,122115,mot,0.30841598473489285,0.6778121590614319
586,122122,mot,0.4101916551589966,0.5618537664413452
587,122126,mot,0.30762899946421385,0.6740174293518066
588,122131,for,0.5224630646407604,0.45384469628334045
589,122153,mot,0.4461303227581084,0.5329071283340454
590,122171,mot,0.49771725153550506,0.4881865382194519
591,122172,mot,0.28919443185441196,0.6978228092193604
592,122191,for,0.5337937921285629,0.44925734400749207
593,1222210,for,0.879061833024025,0.09121722728013992
594,122235,mot,0.353584922850132,0.5893699526786804
595,122236,mot,0.5190165974199772,0.4679797291755676
596,122237,mot,0.4804827126208693,0.5063952803611755
597,122238,for,0.6503166556358337,0.2972763776779175
598,122239,for,0.7128305193036795,0.26575660705566406
599,122244,mot,0.42695044726133347,0.5462032556533813
600,122261,for,0.6212471574544907,0.36406803131103516
601,122262,mot,0.4893028810620308,0.48660725355148315
602,122263,for,0.6633145157247782,0.32338693737983704
603,122293,for,0.5652943407185376,0.4200548827648163
604,122294,mot,0.35724935634061694,0.6266463994979858
605,122301,mot,0.1377393901348114,0.8559057551319711
606,122302,for,0.5708747594617307,0.40284264087677
607,122323,mot,0.4954695935593918,0.49611181020736694
608,122324,mot,0.31578579149208963,0.6714860200881958
609,122325,mot,0.2768076725769788,0.7104423642158508
610,122326,mot,0.49083889520261437,0.4861389696598053
611,122331,for,0.7305130641907454,0.2525396943092346
612,122342,for,0.6672399304807186,0.27155283093452454
613,122366,mot,0.4779515936970711,0.49956610798835754
614,122367,for,0.5689895041286945,0.4120141267776489
615,122368,mot,0.3530692160129547,0.6079698204994202
616,122372,mot,0.532463246723637,0.458914577960968
617,122383,for,0.6249036008957773,0.35329315066337585
618,122394,for,0.6093177050352097,0.37692850828170776
619,122395,mot,0.37382858362980187,0.6133471727371216
620,122401,mot,0.5257546603679657,0.43661659955978394
621,122450,mot,0.43580852914601564,0.5495075583457947
622,122483,mot,0.49426165223121643,0.44395914673805237
623,122501,for,0.8225310239940882,0.14691266417503357
624,122502,mot,0.37683774158358574,0.6093616485595703
625,122516,for,0.722678579390049,0.2647872567176819
626,122517,for,0.6076242988929152,0.37164443731307983
627,122522,for,0.6712671499699354,0.3067537844181061
628,122523,mot,0.2265058159828186,0.7619360907701775
629,122524,mot,0.4825291397282854,0.5054504871368408
630,122525,mot,0.3699332973919809,0.6141263842582703
631,122541,mot,0.43750515719875693,0.5447478890419006
632,1225512,mot,0.21244146302342415,0.7606295943260193
633,1225513,for,0.6053712260909379,0.37879064679145813
634,1225614,for,0.7244786070659757,0.2465449422597885
635,122576,for,0.5763005674816668,0.40980765223503113
636,122577,mot,0.2254689261317253,0.7418027520179749
637,122578,mot,0.38241313863545656,0.5618613958358765
638,122579,mot,0.50695885787718,0.47368499636650085
639,1225710,mot,0.28537414968013763,0.6980794668197632
640,1225711,mot,0.22122880443930626,0.7543087601661682
641,122591,for,0.5844615194946527,0.37509360909461975
642,122592,for,0.8772750324569643,0.10785417258739471
643,122593,for,0.6349409250542521,0.33716392517089844
644,122594,mot,0.5202495977282524,0.45017316937446594
645,122595,mot,0.3959052294958383,0.5897074341773987
646,122603,mot,0.4380916974041611,0.5485891103744507
647,122612,mot,0.3020961412694305,0.6814780235290527
648,122624,mot,0.22499442100524902,0.75043785572052
649,122625,mot,0.29048649966716766,0.6868992447853088
650,122636,mot,0.4572734283283353,0.5192901492118835
651,122647,mot,0.35875307116657495,0.6262966394424438
652,122651,mot,0.5166474138386548,0.46587082743644714
653,122674,mot,0.4195949686691165,0.5580288171768188
654,122683,for,0.7226084736175835,0.258661687374115
655,122701,mot,0.4367925226688385,0.5398821830749512
656,122702,for,0.7655511926859617,0.2122100293636322
657,122714,mot,0.37156579294241965,0.6177026033401489
658,122725,mot,0.11793510988354683,0.8682027434697375
659,122731,mot,0.4301580241881311,0.5448028445243835
660,122732,mot,0.49745757202617824,0.48136648535728455
661,122733,mot,0.27138613909482956,0.6781628727912903
662,122750,for,0.8113483774941415,0.175932377576828
663,122831,mot,0.4420858547091484,0.533027172088623
664,122842,for,0.8164727541152388,0.17551299929618835
665,122871,for,0.8859232580289245,0.10399820655584335
666,122872,mot,0.19190207868814468,0.7956998135196045
667,122873,for,0.6468877089209855,0.33245646953582764
668,122890,mot,0.3928106854436919,0.5948049426078796
669,123018,mot,0.5136626525782049,0.47754913568496704
670,123036,mot,0.4533049681922421,0.536464273929596
671,123045,mot,0.3211669847369194,0.656327486038208
672,123054,for,0.54563153302297,0.4444519281387329
673,123063,mot,0.27349163906183094,0.7051036953926086
674,123081,mot,0.48476481437683105,0.4837760031223297
675,123082,mot,0.3346521044149995,0.6390328407287598
676,123096,mot,0.37283888400997967,0.6198722055414692
677,123097,for,0.6547609237022698,0.3365005850791931
678,123105,mot,0.28692659083753824,0.6974350214004517
679,123108,for,0.760518710128963,0.22968682646751404
680,123109,for,0.6676058545708656,0.31914764642715454
681,1231010,mot,0.3740223809145391,0.6139330863952637
682,1231011,for,0.8182245001662523,0.17338186502456665
683,1231012,for,0.6724150478839874,0.3117000162601471
684,123114,for,0.580613880418241,0.4093371629714966
685,123121,mot,0.48432540241628885,0.5001850128173828
686,123122,for,0.8181580724194646,0.16477712988853455
687,123123,for,0.6823243759572506,0.28967785835266113
688,123442,mot,0.34628769592382014,0.6428138017654419
689,123451,mot,0.44480906054377556,0.531508207321167
690,123464,mot,0.21164857782423496,0.7668671011924744
691,123473,mot,0.4316464141011238,0.5489066243171692
692,123482,mot,0.42174473172053695,0.5434151291847229
693,123491,for,0.7328067841008306,0.24535104632377625
694,123520,mot,0.41580262407660484,0.5641825795173645
695,1232711,mot,0.5456182174384594,0.4450066089630127
696,123289,for,0.6927306536817923,0.2966790497303009
697,1232810,mot,0.3311958275735378,0.6448745131492615
698,123297,mot,0.3402877673506737,0.6412450671195984
699,123303,mot,0.20128310099244118,0.7617047429084778
700,123304,mot,0.46841201558709145,0.515833854675293
701,123305,for,0.6050490960478783,0.3528657555580139
702,123306,mot,0.4754728607367724,0.5147853493690491
703,123308,for,0.7916471695061773,0.19266359508037567
704,123312,mot,0.3800847791135311,0.5975138545036316
705,123332,for,0.6079729115590453,0.37481191754341125
706,123341,mot,0.3851543281925842,0.6044653654098511
707,123354,for,0.6722461103927344,0.31817519664764404
708,123363,mot,0.47947709262371063,0.5052167177200317
709,123365,mot,0.5179766789078712,0.4671982526779175
710,123376,mot,0.46532387798652053,0.510063886642456
711,123390,for,0.6287402585148811,0.3427695333957672
712,123412,mot,0.3574228046927601,0.6256264448165894
713,123421,mot,0.44751544483006,0.5424941778182983
714,123610,for,0.6307741771452129,0.33801165223121643
715,123744,mot,0.20664384961128235,0.7736877202987671
716,123745,mot,0.34242471493780613,0.6363088488578796
717,123752,mot,0.35383220366202295,0.6225438117980957
718,123753,for,0.5583930956199765,0.4169338345527649
719,123771,for,0.6634343212936074,0.3219068646430969
720,123781,for,0.5646432917565107,0.4190867245197296
721,123793,for,0.6203513294458389,0.3632966876029968
722,123802,for,0.5987110771238804,0.36907896399497986
723,123803,for,0.5988012347370386,0.38517096638679504
724,123811,for,0.7163894588593394,0.27236485481262207
725,123820,mot,0.41574648418463767,0.5675134062767029
726,123854,mot,0.2484997734427452,0.7307945489883423
727,123861,mot,0.3707399945706129,0.6200140387518331
728,123862,mot,0.48888082429766655,0.48259615898132324
729,123863,mot,0.2629792392253876,0.7165265679359436
730,123904,for,0.7885277301538736,0.20488187670707703
731,123911,mot,0.34778702608309686,0.6404404640197754
732,123912,mot,0.4964931271970272,0.49368581967428327
733,123913,mot,0.39382378314621747,0.5902813673019409
734,123951,mot,0.510081134038046,0.46769455075263977
735,123952,for,0.6062459950335324,0.3497985005378723
736,123953,mot,0.2716566699091345,0.7140986919403076
737,123954,for,0.6554376073181629,0.32912373542785645
738,123964,mot,0.3416851842775941,0.6493889562552795
739,123965,mot,0.28272396489046514,0.7066971063613892
740,123966,for,0.570141832344234,0.4054713249206543
741,123967,mot,0.2901899963617325,0.6772929430007935
742,123968,mot,0.33654269576072693,0.6127535700798035
743,123973,mot,0.36168666975572705,0.6297086003469303
744,1239810,for,0.5738371452316642,0.40739962458610535
745,123999,mot,0.32419946789741516,0.6628199219703674
746,124011,mot,0.4540688171982765,0.5322608351707458
747,124012,mot,0.02109239250421524,0.9720629305811599
748,124034,mot,0.27005306631326675,0.7178636789321899
749,124043,mot,0.41290737059898674,0.5761734843254089
750,124055,mot,0.38542303442955017,0.5846574306488037
751,124056,mot,0.4928207923658192,0.47772350907325745
752,124062,mot,0.4001421630382538,0.5442051887512207
753,124071,mot,0.4331932608038187,0.5521081686019897
754,124101,for,0.7474446091800928,0.21877077221870422
755,124102,mot,0.501819342141971,0.4845570921897888
756,124119,mot,0.41817690699826926,0.5667922496795654
757,124128,mot,0.28315757459495217,0.704413115978241
758,124136,for,0.8935910165309906,0.0829542800784111
759,124145,mot,0.28905852884054184,0.6942646503448486
760,124147,for,0.6397204399108887,0.3264106810092926
761,124151,mot,0.4295795187354088,0.556183934211731
762,124152,for,0.7925951406359673,0.1689194142818451
763,124153,for,0.8508104556240141,0.1394074261188507
764,124154,mot,0.29615518450737,0.6796548366546631
765,124180,for,0.8256666616071016,0.15797017514705658
766,124276,for,0.7901711078593507,0.20244473218917847
767,124284,mot,0.4987538498826325,0.4835406243801117
768,124285,for,0.5965522442711517,0.39509934186935425
769,124301,for,0.6556848322506994,0.33164000511169434
770,124302,for,0.7767117728944868,0.2142539769411087
771,124303,mot,0.48365240171551704,0.4815850257873535
772,124331,for,0.8538956468692049,0.13845548033714294
773,124332,for,0.6779841361567378,0.3069266974925995
774,124344,mot,0.49830085854046047,0.48977646231651306
775,124345,mot,0.29113129526376724,0.6929817795753479
776,124346,for,0.7866123844869435,0.19751626253128052
777,124353,mot,0.30752068012952805,0.6596983671188354
778,124362,mot,0.25638192892074585,0.7048167586326599
779,124381,mot,0.3431131294928491,0.6368893384933472
780,1244611,mot,0.5112445952836424,0.477792888879776
781,1244612,for,0.5500450972467661,0.4217569828033447
782,1244710,mot,0.5280125859426335,0.46206164360046387
783,124488,for,0.7517596869729459,0.23754292726516724
784,124494,mot,0.3423355286940932,0.645179033279419
785,124495,mot,0.3980253932531923,0.5848854184150696
786,124496,mot,0.285703853238374,0.701393187046051
787,124497,for,0.7623205333948135,0.2222522348165512
788,124499,for,0.5908547958824784,0.3978124260902405
789,124511,mot,0.4999478757381439,0.48682695627212524
790,124512,for,0.6295573159586638,0.3620326519012451
791,124513,mot,0.3786262357607484,0.6030135154724121
792,124531,mot,0.5097779354546219,0.4683847427368164
793,124532,for,0.8485161066055298,0.1444886177778244
794,1245418,mot,0.3680500532500446,0.6221510171890259
795,1245419,mot,0.4896730971522629,0.49215906858444214
796,1245420,mot,0.4745488837361336,0.5097401738166809
797,1245517,for,0.5664572692476213,0.4229453206062317
798,1245611,mot,0.45121531491167843,0.5330688953399658
799,1245612,mot,0.35418592067435384,0.6286495923995972
800,1245613,for,0.5750746880657971,0.4088105261325836
801,1245614,mot,0.5096334103727713,0.4786917567253113
802,1245615,for,0.5390862124040723,0.44806981086730957
803,1245616,for,0.7040622876957059,0.2862797975540161
804,124621,for,0.6878216471523046,0.29916903376579285
805,124622,for,0.8847432872280478,0.09454204142093658
806,124623,mot,0.4604222699999809,0.5177309513092041
807,124977,mot,0.45280358381569386,0.5198521614074707
808,124984,for,0.8546156715601683,0.1377759426832199
809,124985,for,0.7672522400971502,0.224809467792511
810,124986,mot,0.4744190841447562,0.5147081613540649
811,124992,for,0.8019472127780318,0.17562051117420197
812,124993,mot,0.31247982755303383,0.6488736867904663
813,125001,for,0.5555937853641808,0.41567131876945496
814,125010,mot,0.4198488425463438,0.5613974332809448
815,125011,mot,0.30027745524421334,0.6812852621078491
816,125040,mot,0.38361839950084686,0.5835939645767212
817,125351,for,0.6416937485337257,0.3245186507701874
818,125352,for,0.7121773920953274,0.27515777945518494
819,125353,for,0.5785353784449399,0.4040384292602539
820,125354,mot,0.3225618377327919,0.65252286195755
821,125355,mot,0.4281157646328211,0.5598540306091309
822,125356,mot,0.4431866519153118,0.5232983231544495
823,125612,mot,0.5911812463309616,0.3989928066730499
824,125621,for,0.6950839408673346,0.29347193241119385
825,125811,mot,0.38787391141522676,0.6027137041091919
826,125812,for,0.7758072689175606,0.19656680524349213
827,125833,for,0.5892024941276759,0.3968419134616852
828,125834,mot,0.4282109956257045,0.5628010630607605
829,125835,mot,0.31844034045934677,0.6654953956604004
830,125836,mot,0.5081867650151253,0.4773699939250946
831,125837,mot,0.5045938044786453,0.47485047578811646
832,125838,mot,0.504406793275848,0.45844098925590515
833,125839,mot,0.5346211215946823,0.45528990030288696
834,1258310,for,0.6242075038608164,0.35141611099243164
835,125841,for,0.7179378608707339,0.27193742990493774
836,125842,for,0.6879978145007044,0.3035733103752136
837,125856,for,0.5772624714300036,0.41127434372901917
838,125863,for,0.815726172644645,0.15875500440597534
839,125864,for,0.7113129377830774,0.2611718773841858
