,id,gpt-3.5-turbo_left_vote,gpt-3.5-turbo_left_for_lprob,gpt-3.5-turbo_left_against_lprob,gpt-3.5-turbo_right_vote,gpt-3.5-turbo_right_for_lprob,gpt-3.5-turbo_right_against_lprob,gpt-3.5-turbo_center_vote,gpt-3.5-turbo_center_for_lprob,gpt-3.5-turbo_center_against_lprob
253,117282,for,-0.0009841009,-11.637667,for,-0.115124546,-2.34529,for,-0.0002288079,-12.126127
254,117294,for,-0.0001659949,-12.903742,for,-0.05982538,-2.9632983,for,-0.00032604876,-13.879688
255,117305,for,-8.0656086e-05,-11.075515,for,-0.012077383,-4.447304,for,-0.0010443628,-10.559236
256,1173313,for,-9.984788e-05,-15.528554,for,-0.6811739,-0.77495444,for,-0.0025934924,-9.526721
257,1173515,for,-0.00012380048,-17.303581,mot,-2.9388387,-0.25436,for,-0.001199755,-12.261902
258,1173614,for,-2.808727e-05,-19.392235,mot,-8.705178,-0.09546187,for,-0.00048441542,-16.652527
259,117380,for,-4.632543e-05,-15.940068,for,-0.13557106,-2.2694898,for,-0.00050847256,-13.092376
260,117390,for,-0.00018149138,-10.739555,for,-0.08824724,-2.7004547,for,-0.0012286812,-12.8259945
261,117391,for,-0.041399237,-3.2220652,for,-0.31245244,-1.3615113,for,-0.13319595,-2.0907078
262,1174315,for,-0.19238968,-1.7451622,mot,-1.3293852,-0.3093656,mot,-0.95963794,-0.4839223
263,1174410,for,-0.00013476722,-10.046575,mot,-2.6591702,-0.07843591,mot,-1.6478411,-0.2164332
264,1174512,mot,-0.9245041,-0.5065811,mot,-6.2814674,-0.0034063284,mot,-4.5572424,-0.014407236
265,1174613,for,-0.48158732,-0.9631547,for,-0.049546897,-3.0844438,for,-0.52545303,-0.89923614
266,117478,mot,-9.553962,-0.0017457427,for,-0.13546707,-2.098907,for,-0.40670988,-1.1076529
267,117489,for,-0.08648704,-2.502329,mot,-0.9021569,-0.5235329,mot,-0.8769967,-0.5397622
268,1174911,for,-0.00039218477,-9.953637,mot,-1.3175502,-0.35227922,for,-0.008604409,-4.8692727
269,1175014,for,-4.4537377e-05,-15.918881,for,-0.0037468679,-6.0514555,for,-8.1371305e-05,-15.518847
270,117511,for,-0.0001345288,-15.865108,mot,-0.9688651,-0.5633742,for,-0.0001472836,-13.582825
271,1175216,for,-0.12724505,-2.1595974,for,-0.04193918,-3.2217221,for,-0.008365162,-5.1951404
272,117536,for,-0.00021414584,-8.823308,for,-0.005812656,-5.3477545,for,-8.4112995e-05,-11.11166
273,117537,for,-1.569009e-05,-15.749197,for,-0.07818757,-2.754249,for,-0.0002359601,-14.164805
274,117543,for,-9.305327e-05,-15.439972,for,-0.0010940231,-6.904355,for,-6.82589e-05,-13.095909
275,117552,for,-4.441817e-05,-10.821692,for,-0.22509494,-1.61646,for,-0.0031670257,-5.975669
276,117554,for,-0.0010518653,-10.160668,for,-0.030528238,-3.899978,for,-0.0036096973,-9.363915
277,117555,for,-0.19749689,-1.7229905,for,-0.0076108864,-5.004317,for,-0.043445352,-3.2133176
278,1176613,for,-0.17131299,-1.8520038,for,-0.0030232256,-8.968775,for,-0.00035381588,-8.492074
279,1176614,for,-0.00042495478,-16.738281,for,-0.002583505,-9.287303,for,-3.5477897e-05,-17.276148
280,1176712,for,-0.00018363337,-13.039325,for,-0.2766921,-1.4760749,for,-0.00053504034,-9.4651785
281,1176811,for,-0.0003485746,-9.730555,for,-0.06517166,-3.0442538,for,-0.0034132053,-9.886233
282,1176910,for,-0.0007173156,-10.848642,mot,-4.4732933,-0.031578276,for,-0.019333595,-3.9850795
283,117708,for,-0.0013758298,-11.309073,for,-0.23464501,-2.373479,for,-0.010810813,-8.859694
284,117709,for,-4.441817e-05,-15.389457,for,-0.021181103,-6.481489,for,-0.00055303273,-12.815359
285,117711,for,-0.00019436171,-15.501467,mot,-1.602221,-0.4762406,for,-0.0023154763,-11.44895
286,117712,for,-0.0033579664,-7.0167933,mot,-1.9385813,-0.18063155,for,-0.3187873,-1.3086402
287,117713,for,-0.06393999,-2.7849407,for,-0.026576035,-3.6790266,for,-0.06245127,-2.8172884
288,117714,for,-0.00020103711,-15.708343,for,-0.6926243,-0.7268459,for,-0.00052729575,-12.0712
289,117715,for,-0.0005380204,-15.3328,for,-0.61735886,-0.8941876,for,-0.0010685355,-11.549614
290,117716,for,-0.00039063513,-8.066877,for,-0.32659355,-1.2827169,for,-0.004975205,-5.3674192
291,117717,for,-0.00025978617,-13.611088,for,-0.0066684857,-5.5600343,for,-0.00051252183,-10.67447
292,117761,for,-0.0063603013,-5.317325,for,-0.7025367,-0.7976638,for,-0.16247104,-1.9302208
293,117762,for,-0.0020712754,-9.008947,for,-0.129077,-2.1283636,for,-0.036237776,-3.3997478
294,117782,for,-0.00023715216,-13.084823,for,-0.12575595,-2.310706,for,-0.00047047227,-8.719085
295,117791,for,-0.0010643671,-8.8791065,for,-0.3249134,-1.3130115,for,-0.00067740795,-8.373631
296,1186220,for,-0.00041434568,-17.598263,for,-0.4663335,-1.0462552,for,-0.008363392,-10.841457
297,1186318,mot,-2.3657258,-0.10015221,mot,-4.1271644,-0.02685693,mot,-5.7291484,-0.0055900565
298,118643,for,-0.0016211456,-7.8349075,for,-0.10705,-2.312994,for,-0.008279093,-4.8358493
299,118654,for,-0.0012982117,-7.720903,for,-0.55714333,-0.86505044,for,-0.03744823,-3.3363564
300,118655,for,-1.0683535e-05,-14.905829,mot,-2.1208649,-0.13873279,for,-0.00014239625,-11.35986
301,118659,for,-0.00021295747,-16.15383,mot,-10.542781,-0.02672276,for,-0.0005811501,-10.889676
302,1186511,for,-0.00011450992,-10.644426,mot,-6.266898,-0.0073459586,for,-0.0031433739,-6.2567654
303,1186512,for,-0.00015717384,-12.098222,for,-0.05376699,-3.1282413,for,-0.00057292875,-11.166297
304,1186513,for,-0.0016799406,-7.1309657,mot,-0.9728432,-0.55322653,for,-0.011278766,-4.7417016
305,1186515,for,-0.0004735679,-15.572726,for,-0.09759573,-2.531365,for,-0.0003517894,-13.767131
306,1186614,for,-0.0006141476,-14.417664,mot,-6.596755,-0.055731855,for,-0.00041351124,-10.3185215
307,118677,for,-0.0005781737,-12.358801,mot,-1.9095724,-0.17573713,for,-0.0007028993,-9.246676
308,118686,for,-5.5265704e-05,-17.239834,for,-0.18814851,-2.0143776,for,-1.0206721e-05,-16.060316
309,1186817,for,-0.0014063056,-6.8634114,mot,-3.1185663,-0.14815696,for,-0.15637147,-1.9382089
310,1186910,for,-0.0007398231,-11.101641,mot,-1.134591,-0.48917857,for,-0.00686089,-5.998024
311,1186916,for,-0.0005211008,-9.8784485,for,-0.09591296,-2.6961937,for,-0.002860155,-7.806464
312,118702,for,-0.00013774731,-16.862566,for,-0.62640476,-0.8123865,for,-4.739826e-05,-14.517139
313,117951,for,-0.016989287,-4.0878606,for,-0.51184124,-0.91685337,for,-0.038562246,-3.2828574
314,118710,for,-0.4172249,-1.0797653,for,-0.040052943,-4.919003,for,-0.0018833003,-7.215953
315,118711,for,-0.037754085,-3.2994766,for,-0.40093923,-1.1098168,for,-0.293391,-1.3717449
316,1180632,for,-0.001369523,-14.402052,for,-0.13882597,-2.1216712,for,-0.0006682367,-15.312232
317,1180731,for,-0.00011009939,-15.502391,for,-0.026423723,-6.405973,for,-0.0022694434,-13.997854
318,1180830,for,-0.00012201976,-11.107115,for,-0.3732361,-1.205727,for,-0.02285592,-9.506767
319,1180928,for,-0.0003709702,-10.509416,for,-0.28663486,-1.4002213,for,-0.007428792,-4.974073
320,1180929,for,-0.00022797346,-8.918433,mot,-2.8972452,-0.05775238,for,-0.1463188,-1.9966072
321,1181027,for,-0.0014609505,-6.718315,mot,-0.9188414,-0.53055483,mot,-0.8672836,-0.5655143
322,1181126,for,-0.00012594614,-13.55076,for,-0.029538713,-3.9523635,for,-0.00010139752,-12.6500435
323,1181225,for,-4.7755875e-05,-13.103985,for,-0.29102778,-1.3899353,for,-6.718607e-05,-10.653349
324,1181324,for,-0.0006080792,-11.2300625,for,-0.4696944,-1.0036299,for,-0.00064357254,-7.911414
325,1181423,for,-0.0017749037,-6.460841,for,-0.18952858,-1.8006316,for,-0.0043130917,-5.65379
326,1181522,for,-9.364929e-05,-14.708477,for,-0.0027784891,-6.088596,for,-0.00020127551,-13.537164
327,1181621,for,-0.0003339162,-8.561102,for,-0.2593059,-1.4903507,for,-0.039695315,-3.272056
328,118216,for,-0.0019298246,-6.313459,for,-0.12743984,-2.135687,for,-0.00037585758,-8.821163
329,118225,mot,-1.8458556,-0.17485417,for,-0.06521107,-2.825484,for,-0.09632575,-2.4003227
330,118234,for,-0.00044723487,-12.204392,for,-0.014756972,-7.5774765,for,-0.0018183361,-12.637853
331,118243,for,-1.5928495e-05,-12.387507,for,-0.030834174,-3.5130424,for,-0.0024529456,-6.0688305
332,118252,for,-0.00038157566,-15.359701,for,-0.030763386,-4.8688827,for,-0.0010300694,-14.61376
333,118261,for,-0.0016347164,-6.52676,for,-0.020524494,-4.003526,for,-0.010249314,-4.6332617
334,118279,for,-0.50699717,-0.9270907,mot,-3.1293678,-0.046056796,for,-0.17580834,-1.8335651
335,118287,for,-0.00036454422,-10.642658,for,-0.21880165,-1.6405927,for,-0.00046010152,-8.6458
336,118288,for,-0.02519344,-3.6969235,for,-0.04632383,-3.098795,for,-0.00264296,-5.999227
337,118310,for,-0.00242441,-8.28215,for,-0.2972192,-1.8564557,for,-0.007716886,-11.902124
338,118320,for,-4.5252596e-05,-15.499583,for,-0.10162226,-2.53818,for,-0.00018840152,-15.861654
339,118386,for,-0.00016682933,-14.666327,mot,-2.9903586,-0.08855844,for,-0.0010631788,-9.713365
340,118387,for,-0.000335939,-14.717016,for,-0.41732514,-1.0964977,for,-0.00012666137,-11.537406
341,118394,for,-0.00022487417,-9.18766,mot,-3.6944265,-0.04440968,for,-0.06084325,-2.8348758
342,118402,for,-4.274932e-05,-13.486651,mot,-4.233056,-0.033768564,for,-0.00023655614,-12.222919
343,118403,for,-0.03146069,-3.5091677,for,-0.3759427,-1.1738515,for,-0.38307935,-1.1554773
344,118441,for,-0.0015356931,-11.1203,for,-0.16393647,-2.444391,for,-0.011411593,-11.266203
345,118442,for,-4.8471098e-05,-10.781423,for,-0.004372444,-6.6139936,for,-0.00019591136,-12.223365
346,118443,for,-0.00011749002,-10.882827,for,-0.036870934,-3.6587944,for,-0.00029017578,-11.848965
347,118453,for,-1.92662e-05,-11.494854,for,-0.0054313084,-5.2324705,for,-0.00021414584,-8.651368
348,118454,for,-0.00015550498,-16.349773,for,-0.004270358,-6.5907917,for,-7.2907846e-05,-13.754179
349,118462,for,-0.0020891158,-6.1862454,mot,-2.1126318,-0.129569,mot,-0.8587634,-0.5521304
350,118475,for,-0.004440205,-9.973354,for,-0.22878397,-2.5472026,for,-0.032354947,-8.40272
351,118491,for,-9.849109e-06,-16.126026,mot,-1.8420813,-0.19688255,for,-0.00025120718,-9.877694
352,118737,for,-0.0020806668,-7.972009,for,-0.43143445,-1.1305387,for,-0.1470003,-1.9992914
353,118746,mot,-3.1398993,-0.044793203,mot,-1.0385206,-0.44101116,mot,-1.3391237,-0.30583668
354,118754,for,-0.0026264312,-10.30574,for,-0.17759696,-1.9244155,for,-0.002190591,-10.735892
355,118765,for,-0.067104794,-2.7361493,for,-0.43501595,-1.0427964,for,-0.2313998,-1.5806773
356,118772,for,-0.0005460034,-12.069877,mot,-0.91730034,-0.5656043,for,-0.0052744304,-8.493363
357,118773,for,-0.0016276907,-13.495122,for,-0.12982847,-2.1898108,for,-0.00016706773,-11.55675
358,118781,for,-0.00020544765,-11.8966055,mot,-4.553832,-0.15448488,for,-0.0005243193,-9.917322
359,118860,for,-0.0001409658,-16.124964,for,-0.6035477,-0.9121834,for,-0.0004739255,-10.920621
360,118861,for,-0.00018577903,-13.087342,for,-0.1795973,-1.90739,for,-0.0003683477,-12.254662
361,118862,for,-8.613945e-05,-14.975132,for,-0.03674592,-3.4035482,for,-0.0009975597,-13.830587
362,118863,for,-0.000546361,-7.6028204,mot,-1.4029605,-0.2870014,for,-0.012600771,-4.410365
363,118864,for,-3.523949e-05,-18.610815,mot,-4.5899363,-0.05224717,for,-0.00041935223,-15.785099
364,118865,for,-0.0001942425,-11.393023,mot,-2.8869674,-0.15667036,for,-0.0033420445,-5.958451
365,118870,for,-0.0013617822,-14.9652,for,-0.018081693,-6.203333,for,-0.0033797147,-15.807297
366,1189114,for,-0.0024104926,-6.3591704,for,-0.23577982,-1.5854349,mot,-1.0518634,-0.43262362
367,1189115,for,-2.1411865e-05,-15.120506,for,-0.24586193,-1.5417832,for,-0.0002645543,-9.714877
368,118928,for,-0.00040826996,-15.308359,for,-0.47474208,-1.0348712,for,-0.0007419687,-13.070251
369,118929,for,-0.026477365,-3.6561046,mot,-0.8653648,-0.5516288,mot,-1.4613484,-0.26504788
370,1189210,for,-0.00028934504,-8.414172,for,-0.35444996,-1.2288015,for,-0.15712166,-1.9366016
371,1189216,for,-0.005918605,-5.243149,mot,-3.5021083,-0.033241965,for,-0.021578422,-3.8937516
372,1189217,for,-0.0052335253,-5.710071,for,-0.14538701,-2.056802,for,-0.009680656,-4.8227224
373,118937,for,-0.0011178309,-7.485628,mot,-1.1610202,-0.3976115,for,-0.0017414625,-7.067688
374,1189411,for,-0.08928087,-2.4803636,mot,-0.93306506,-0.5106789,for,-0.5942905,-0.8087604
375,1189412,for,-7.088138e-05,-16.269619,for,-0.36046347,-1.2693037,for,-0.0012148792,-8.80118
376,1189413,for,-0.00024941913,-11.806963,for,-0.25646606,-1.6313287,for,-0.009598712,-9.283019
377,118955,for,-0.00035107418,-14.734327,for,-0.014616012,-7.2724094,for,-0.00064810226,-14.798046
378,118956,for,-0.00029637438,-10.457017,for,-0.025047664,-3.901009,for,-0.001457378,-9.98089
379,118964,for,-0.009462334,-4.7923527,for,-0.326705,-1.2836256,for,-0.0462708,-3.1138787
380,118971,for,-0.09887328,-2.3651278,for,-0.3137375,-1.3213402,for,-0.16226329,-1.9003423
381,118982,for,-0.0002739714,-12.619313,mot,-1.9770234,-0.22536781,for,-0.0004510494,-8.253829
382,118993,for,-0.019204386,-4.106731,mot,-0.850112,-0.56674105,for,-0.1991893,-1.7166682
383,119000,for,-0.00017398155,-15.776657,mot,-0.8853277,-0.6329168,for,-0.00031782736,-12.176011
384,119002,for,-0.00039576087,-16.529842,for,-0.22717772,-1.8126041,for,-0.00044187438,-16.450556
385,119003,for,-0.00056792586,-8.148872,for,-0.0068002753,-5.2209363,for,-0.0006968272,-8.434123
386,119032,for,-6.15835e-05,-13.379813,for,-0.3604082,-1.212787,for,-0.00043293412,-7.91572
387,119070,for,-0.010690631,-4.5576267,for,-0.31241548,-1.3211626,for,-0.10631208,-2.2981036
388,119080,for,-3.88156e-05,-15.10008,mot,-1.0870665,-0.41597354,for,-0.00011427152,-10.534708
389,119111,for,-7.7199176e-05,-10.921405,mot,-1.1029876,-0.41434702,for,-0.005019087,-5.307147
390,119112,for,-0.0006832453,-8.296616,for,-0.09114183,-2.4791844,for,-0.013005747,-4.4006057
391,119113,for,-0.00035989526,-10.095435,for,-0.022545006,-4.3729877,for,-0.004513789,-10.657792
392,119114,for,-0.00014931006,-12.561585,mot,-6.007734,-0.091315605,for,-0.0026277388,-6.252828
393,119115,for,-0.00020139472,-13.947291,for,-0.023386518,-4.361119,for,-0.00033105531,-9.71717
394,119116,for,-0.0018714019,-7.15173,for,-0.026818857,-4.6828303,for,-0.0016449533,-7.062377
395,119117,for,-0.00027754388,-9.435473,for,-0.17975388,-1.8282906,for,-0.00046677692,-9.150355
396,119118,for,-0.00066704466,-9.127572,for,-0.013253406,-6.1750517,for,-0.0012247511,-7.5857544
397,119129,for,-0.0010692507,-7.7904005,for,-0.007713816,-5.226702,for,-0.00016980943,-10.373156
398,119141,for,-7.2192626e-05,-14.767231,for,-0.036043916,-3.5185726,for,-0.00035393506,-9.591512
399,119142,for,-0.0014340398,-8.865707,for,-0.3147806,-1.3706468,for,-0.0040081153,-5.691251
400,119220,for,-0.00053003745,-9.748907,for,-0.22427227,-1.630507,for,-0.019760637,-3.9883237
401,119283,for,-0.000121662146,-13.175449,for,-0.18869098,-1.7811097,for,-0.00037740718,-9.963034
402,119284,for,-0.0043170108,-5.4586854,mot,-1.3334712,-0.30672637,mot,-0.85354835,-0.55540687
403,119285,for,-3.6431527e-05,-13.684834,for,-0.0660785,-2.9064639,for,-0.00021688752,-9.741801
404,119286,for,-2.9517714e-05,-13.186463,for,-0.039864633,-3.2845564,for,-0.0003709702,-9.333095
405,119287,for,-0.002037845,-6.9738646,for,-0.10399442,-2.387701,for,-0.017801851,-4.097407
406,119288,for,-2.7610455e-05,-13.648917,for,-0.0054043885,-5.497838,for,-0.00015729303,-12.646159
407,119289,for,-3.1544176e-05,-16.498346,for,-0.008990702,-5.2653956,for,-0.00010211275,-13.640513
408,119291,for,-0.0005246769,-12.088726,for,-0.13102177,-2.4726737,for,-0.0046407613,-9.495399
409,119292,for,-0.005053364,-5.330262,for,-0.00431998,-5.8187084,for,-0.00014656837,-10.89172
410,119373,for,-3.059055e-05,-14.835674,mot,-0.7997598,-0.6201677,for,-7.493431e-05,-10.305015
411,119391,for,-0.000757335,-17.112894,mot,-6.4601817,-0.36041784,for,-0.0015250948,-12.363988
412,119392,for,-0.0007125511,-13.441482,mot,-2.633531,-0.10761783,for,-0.00066406454,-8.360237
413,119408,for,-0.000104377614,-14.045766,for,-0.12150986,-2.2433817,for,-0.00090407656,-8.320885
414,119417,for,-0.00081963453,-7.7731566,for,-0.16786093,-1.9284124,for,-0.04943992,-3.0894294
415,119424,for,-5.931863e-05,-10.786245,for,-0.13692974,-2.0674527,for,-0.0014314282,-6.79605
416,119425,for,-0.0014931997,-6.7796645,for,-0.25101912,-1.5177885,for,-0.00075876544,-7.773771
417,119426,for,-9.138441e-05,-18.376652,for,-0.16083826,-2.053651,for,-0.0006849142,-16.196125
418,119431,for,-2.7014437e-05,-12.898981,mot,-1.2888585,-0.32654014,for,-0.00035048186,-8.272528
419,119452,for,-1.867018e-05,-17.44482,mot,-0.95538473,-0.4944243,for,-0.00018804391,-11.676389
420,119453,for,-0.0006986153,-8.490609,for,-0.07370151,-2.7147157,for,-0.0018023922,-8.936995
421,119466,for,-0.00024132428,-10.061372,mot,-4.486945,-0.057879288,for,-0.009754197,-4.7474194
422,119472,for,-5.2047206e-05,-17.4631,mot,-10.367987,-0.3601911,for,-0.0003345122,-12.929933
423,119475,for,-3.88156e-05,-15.775435,mot,-2.8919518,-0.10400313,for,-0.00015991552,-12.413919
424,119480,for,-2.3438328e-05,-15.979623,mot,-2.8134487,-0.13986458,for,-0.0007964045,-14.277543
425,119503,for,-0.00020580526,-9.544107,mot,-10.632658,-0.0021458585,for,-0.009206994,-5.08428
426,119504,for,-3.368984e-05,-17.112453,mot,-3.5497084,-0.044131193,for,-0.00069146673,-7.9985857
427,1196815,for,-0.0036914088,-11.226195,for,-0.030479787,-4.3649526,for,-0.0064831306,-11.288923
428,119691,for,-0.00014299227,-10.147089,mot,-2.5703504,-0.08697104,for,-0.5542526,-0.85894775
429,119702,for,-0.00055482076,-17.44504,mot,-4.489074,-0.03820742,for,-0.0008469101,-16.009392
430,119713,mot,-9.216739,-0.0016468496,mot,-1.7016047,-0.20291314,mot,-4.4272466,-0.012613608
431,119724,for,-0.0007204149,-8.090728,for,-0.240089,-1.5880694,for,-0.0033876684,-5.9064198
432,1197211,for,-0.00014466111,-10.78653,for,-0.02919619,-3.7763906,for,-0.0008822843,-8.627368
433,119735,for,-0.00044413557,-10.410749,for,-0.24864946,-1.574417,for,-0.00047619038,-11.096738
434,119738,for,-0.00019471932,-9.370817,for,-0.07130951,-2.7368617,for,-0.0021577568,-6.5843644
435,119739,for,-4.7159858e-05,-11.180192,for,-0.35083368,-1.2451437,for,-0.044071425,-3.150864
436,1197312,for,-0.0030736178,-7.0402803,for,-0.3496657,-1.3648233,for,-0.023426106,-4.447283
437,1197314,for,-0.000110576206,-12.832808,for,-0.022713643,-4.009034,for,-0.00033784626,-10.927664
438,119746,for,-0.003098689,-5.833104,mot,-2.3867128,-0.114686824,mot,-0.8902147,-0.5439203
439,119757,for,-0.00045950554,-9.4725,for,-0.045409996,-3.245033,for,-0.018419504,-4.0686817
440,1197513,for,-0.0019584903,-11.581934,for,-0.01987528,-6.3673844,for,-0.0035798724,-9.841284
441,119790,for,-4.2630116e-05,-16.67914,for,-0.59609723,-0.90797925,for,-8.9834764e-05,-14.576084
442,119802,mot,-1.8136373,-0.1799416,mot,-3.0166483,-0.055817544,mot,-4.5424843,-0.015622885
443,119803,for,-0.006444646,-5.446983,for,-0.12145201,-2.2027776,for,-0.016089974,-4.2956595
444,119811,for,-0.00558436,-5.2209888,for,-0.08937834,-2.5425758,for,-0.0009469495,-7.515643
445,119820,for,-0.00019889144,-11.373683,for,-0.009923481,-5.549108,for,-0.00055219827,-11.740649
446,119860,for,-0.018233763,-4.026611,mot,-1.3376833,-0.31039298,for,-0.2805629,-1.411098
447,119970,for,-0.00031925782,-8.760573,for,-0.4588645,-1.0180075,for,-0.0047239377,-5.4037547
448,119992,for,-0.0014879584,-7.7724037,for,-0.24315745,-1.6169977,for,-0.114650995,-2.2315829
449,120010,for,-0.00071969966,-8.658238,for,-0.004917074,-8.228338,for,-0.001642927,-9.075927
450,120022,for,-4.692145e-05,-16.484528,for,-0.050502013,-3.4164116,for,-0.00019853383,-16.277847
451,120041,for,-0.0005233657,-7.926255,for,-0.08643128,-2.542608,for,-0.0011249757,-7.1116614
452,120052,for,-0.00013500563,-13.465765,for,-0.06873355,-2.9245417,for,-0.00043102686,-10.004271
453,120071,for,-0.00013321757,-10.516691,for,-0.07775455,-2.6171718,for,-0.0009800515,-7.089172
454,120111,for,-0.00049786706,-13.665644,for,-0.020065518,-4.635414,for,-0.0020013193,-11.862592
455,120180,for,-0.0017060094,-6.5078115,for,-0.008965532,-5.052001,for,-0.0008059371,-7.802356
456,120193,for,-0.00209578,-11.1381,for,-0.03045678,-8.566851,for,-0.0008229723,-15.00785
457,120202,for,-0.0013523798,-13.224199,mot,-1.829807,-0.29870385,for,-0.005703739,-8.771058
458,120214,for,-0.0014284519,-8.992125,for,-0.30662444,-1.3584967,for,-0.0010347146,-7.5222807
459,120231,for,-0.00032330706,-10.22696,for,-0.10941237,-2.3307488,for,-0.010237518,-4.7448416
460,120244,for,-5.2001665e-06,-15.393754,for,-0.33365327,-1.2632148,for,-0.00011462913,-11.445759
461,120261,for,-0.0020110758,-6.285878,for,-0.1724031,-1.8503358,for,-0.012526601,-4.404929
462,120262,for,-6.146429e-05,-13.425549,mot,-5.9195065,-0.031364802,for,-0.00034642892,-8.561299
463,120263,for,-0.00064726785,-9.180907,mot,-0.7596424,-0.6363209,for,-0.19634166,-1.7305671
464,120275,for,-0.00017588881,-18.14984,mot,-4.3728294,-0.2044867,for,-0.0006776464,-16.793934
465,120431,for,-0.0028746538,-5.9137845,for,-0.052809104,-2.9816077,for,-0.027370427,-3.6194382
466,120432,for,-0.03002122,-3.5244365,mot,-1.5594196,-0.23660466,for,-0.18658485,-1.7749218
467,120443,for,-2.129266e-05,-15.09091,for,-0.010624581,-4.6820054,for,-0.0007631687,-14.734276
468,120461,for,-0.00080510264,-8.262163,for,-0.13057548,-2.1096709,for,-0.008498743,-4.962045
469,120462,for,-0.00026193185,-9.354878,mot,-1.07087,-0.4252096,for,-0.01728494,-4.124726
470,120491,for,-0.0007168425,-7.580827,for,-0.2214447,-1.6265045,for,-0.006333768,-5.234468
