,id,Mistral-instruct_left_vote,Mistral-instruct_left_for_prob,Mistral-instruct_left_against_prob,Mistral-instruct_right_vote,Mistral-instruct_right_for_prob,Mistral-instruct_right_against_prob,Mistral-instruct_center_vote,Mistral-instruct_center_for_prob,Mistral-instruct_center_against_prob
314,118710,for,0.937436111,0.02189498,for,0.968244497,0.007569437,for,0.961971659,0.008264435
315,118711,against,0,0.877916448,against,0,0.848463051,against,0,0.818469763
316,1180632,for,0.931130566,0,for,0.906654887,0,for,0.92504137,0
317,1180731,for,0.915291905,0.02020801,for,0.901785403,0.027518854,for,0.923387863,0.018827913
318,1180830,for,0.913263619,0.031637821,for,0.865425047,0.066602208,for,0.847911231,0.076383077
319,1180928,against,0,0.998513047,against,0,0.998896005,against,0,0.998454551
320,1180929,against,0,0.835164972,against,0,0.846935682,again,0,0.921955481
321,1181027,against,0,0.908134595,against,0,0.894946739,against,0,0.923590668
322,1181126,against,0,0.93519333,against,0,0.884668708,again,0,0.832101882
323,1181225,against,0.013470591,0.941816449,against,0,0.973847911,against,0,0.969753116
324,1181324,for,0.815859217,0,for,0.747766722,0,for,0.860507408,0
325,1181423,against,0,0.870913852,against,0,0.854871914,against,0,0.80032669
326,1181522,against,0,0.947710816,against,0,0.936960585,against,0.012006301,0.903789792
327,1181621,against,0,0.672081381,against,0,0.757008925,against,0,0.682809494
328,118216,for,0.780139614,0.156705007,for,0.688715521,0.243028594,for,0.5816794,0.329076514
329,118225,for,0.53965367,0.084719405,for,0.776382547,0,for,0.567759663,0
330,118234,blank,0.265388995,0.147788048,for,0.353963003,0.087977484,for,0.391410179,0.097190097
331,118243,against,0.059625532,0.808091071,against,0.304590654,0.527220257,against,0.148242921,0.672321752
332,118252,for,0.977951728,0.009596195,for,0.975338556,0.013037926,for,0.972028065,0.01264837
333,118261,against,0.052411065,0.787943717,against,0.28822609,0.545982916,against,0.241567634,0.469294697
334,118279,against,0.064350039,0.739171416,against,0.029918153,0.852816485,against,0.093823105,0.752267711
335,118287,for,0.645863555,0.150399089,against,0.404181302,0.344091505,against,0.507914528,0.274192542
336,118288,for,0.733087905,0.110064879,for,0.803473577,0.083072305,for,0.75598976,0.084987238
337,118310,for,0.27025757,0.140514851,against,0.281349696,0.169908747,for,0.375312142,0.139223367
338,118320,for,0.805286177,0.051037002,for,0.800675452,0.051122516,for,0.832716517,0.04305822
339,118386,for,0.490813419,0.12311203,for,0.611258976,0.061436385,for,0.7291134,0.061854608
340,118387,for,0.886798464,0.047396746,for,0.944516748,0,for,0.938614946,0.013589635
341,118394,blank,0.26727479,0.102461323,blank,0.139171045,0.142967433,blank,0.201889999,0.120288253
342,118402,for,0.711274788,0.19636938,for,0.607191771,0.288089812,for,0.627480105,0.252977967
343,118403,blank,0,0.238138247,against,0,0.331713632,blank,0,0.254452851
344,118441,for,0.391473226,0.174110577,against,0,0.737968855,against,0.089496762,0.577363014
345,118442,for,0.84959197,0,for,0.826925628,0,for,0.860975415,0
346,118443,for,0.809481949,0.043104291,for,0.805919454,0.04785201,for,0.852525108,0.041015033
347,118453,for,0.779740833,0.115202732,for,0.530797444,0.26551488,against,0.55590409,0.269520015
348,118454,for,0.963772245,0.008456889,for,0.914380468,0.036386605,for,0.919493154,0.024401275
349,118462,against,0,0.793025613,against,0,0.768782899,again,0,0.830729853
350,118475,against,0.129606403,0.657454826,against,0.047690388,0.823405147,against,0.050722539,0.812888939
351,118491,for,0.906105518,0.031263009,for,0.833484881,0.076233439,for,0.86572253,0.055370107
352,118737,against,0.20681446,0.596225716,against,0.139983572,0.680558823,against,0.241377678,0.533147596
353,118746,against,0,0.986832666,against,0.016632451,0.953123737,against,0.00858477,0.956531107
354,118754,for,0.837982804,0.049924009,for,0.557615042,0.360090848,for,0.430978738,0.333605736
355,118765,against,0.328494687,0.466382474,against,0.140840098,0.676990971,against,0.148278728,0.621712431
356,118772,for,0.859684274,0.051739551,for,0.780784767,0.088344842,for,0.791439131,0.096475281
357,118773,for,0.789091215,0,for,0.791296959,0,for,0.785397097,0
358,118781,for,0.943652272,0,for,0.908670984,0.01886747,for,0.87645375,0.028417783
359,118860,for,0.833415978,0.053832248,for,0.655870758,0.114687048,for,0.698753282,0.101567924
360,118861,for,0.90435338,0,for,0.764323264,0.065711223,for,0.883271769,0
361,118862,for,0.969912626,0.005004143,for,0.964195304,0.008653954,for,0.965736404,0.006751325
362,118863,against,0.027659521,0.931860566,against,0,0.990009407,against,0.008586032,0.95091062
363,118864,for,0.926303864,0.015290555,for,0.848686054,0.06042213,for,0.83287482,0.070671163
364,118865,against,0,0.648385562,against,0,0.675117537,blank,0,0.360448815
365,118870,for,0.763956681,0,for,0.712599233,0.062674507,for,0.803513736,0
366,1189114,for,0.612309881,0.14764002,for,0.660777688,0.129375473,for,0.489596814,0.24798787
367,1189115,for,0.898412287,0,for,0.892373912,0,for,0.85921409,0
368,118928,against,0.192289412,0.450645115,against,0.188004784,0.443327487,against,0.212040618,0.395283088
369,118929,blank,0,0.530864213,against,0,0.565579422,blank,0,0.594387457
370,1189210,against,0.068657666,0.691719133,against,0.054141212,0.762780979,against,0.062028609,0.696781062
371,1189216,blank,0.019667139,0.570848659,blank,0,0.500651216,blank,0.025939096,0.396546178
372,1189217,against,0,0.968638413,against,0,0.969722144,against,0,0.967345856
373,118937,against,0.317279279,0.231722027,against,0.302399799,0.231586412,for,0.436319329,0.197209299
374,1189411,against,0,0.462774016,against,0,0.514485851,against,0,0.540241901
375,1189412,for,0.904503956,0.021603948,for,0.850067943,0.044223137,for,0.831733868,0.053022724
376,1189413,for,0.66945637,0,for,0.634746876,0,for,0.718287989,0
377,118955,for,0.594305553,0,for,0.718888871,0,for,0.77895043,0
378,118956,for,0.899261005,0.026000107,for,0.869818024,0.033228543,for,0.910792865,0.020881409
379,118964,against,0,0.762242571,against,0,0.789060742,against,0,0.758001082
380,118971,blank,0.06778942,0.213757798,blank,0.085862197,0.230791472,blank,0.128138602,0.209616885
381,118982,for,0.913874015,0,for,0.805700295,0,for,0.872776009,0.021373969
382,118993,against,0,0.338043444,basedon,0,0.307031684,basedon,0,0.245811313
383,119000,for,0.984391995,0,for,0.98010572,0,for,0.972254531,0
385,119002,for,0.88217999,0,for,0.909214959,0,for,0.912175875,0
384,119003,for,0.8816057,0,for,0.910003461,0,for,0.91025728,0
386,119032,blank,0,0.285975665,blank,0,0.307449304,basedon,0.07880985,0.214028701
387,119070,against,0,0.988987446,against,0,0.986103937,against,0,0.987239935
388,119080,for,0.96498169,0,for,0.96293249,0,for,0.941767164,0
389,119111,against,0,0.944883168,against,0,0.937633812,against,0,0.939859428
390,119112,against,0.382436119,0.214062706,against,0.389161229,0.229106843,against,0.388382383,0.311472971
391,119113,for,0.798736103,0.075615942,for,0.783581108,0.084730312,for,0.800489202,0.089435585
392,119114,for,0.900106862,0.028496368,for,0.78667191,0.079345413,for,0.749091081,0.099734657
393,119115,against,0.309906628,0.553815059,against,0.351713698,0.545922909,against,0.354806229,0.500939716
394,119116,for,0.641601995,0.09773463,for,0.440187022,0.235334195,for,0.508779697,0.207601398
395,119117,blank,0.086613566,0.179113373,blank,0,0.259345919,basedon,0.129734859,0.209100917
396,119118,for,0.906517882,0.048039127,for,0.933450792,0.026452569,for,0.934988115,0.024534736
397,119129,for,0.548566073,0.228724524,against,0.516425241,0.324415471,for,0.568423264,0.195428088
398,119141,for,0.678809136,0.100851297,for,0.503823213,0.134013876,for,0.536517926,0.187430918
399,119142,against,0,0.769285485,against,0,0.80433251,against,0,0.737741731
400,119220,against,0.052122377,0.776030391,against,0.067648061,0.748399884,against,0.072682425,0.764966346
401,119283,against,0,0.464467298,against,0,0.384788521,against,0,0.320066616
402,119284,blank,0,0.207333155,blank,0,0.242024444,blank,0,0.224045951
403,119285,for,0.733769692,0.095303893,for,0.619931206,0.175212771,for,0.618468173,0.181638315
404,119286,for,0.831058614,0.090447381,for,0.788661033,0.127485216,for,0.771806002,0.122176103
405,119287,against,0.036998387,0.759865686,against,0.293233268,0.459760129,against,0.229953237,0.471981227
406,119288,against,0,0.990056962,against,0,0.995747391,against,0,0.994349979
407,119289,for,0.959342979,0.01896414,for,0.872635895,0.092309423,for,0.785096936,0.162684307
408,119291,blank,0.36805423,0,blank,0.382551461,0,for,0.355830062,0
409,119292,against,0.034630165,0.843856514,against,0.045658883,0.796586975,against,0.084190205,0.777388394
410,119373,for,0.887208545,0,for,0.823720329,0.025498044,for,0.884594435,0
411,119391,for,0.646547087,0,for,0.611263201,0,for,0.708175186,0
412,119392,for,0.579694904,0.111087732,for,0.535515822,0.147467017,for,0.620730698,0.075633198
413,119408,against,0.159968473,0.512958311,against,0,0.725154512,against,0.045190852,0.772386171
414,119417,against,0,0.964422695,against,0,0.966399443,against,0,0.96433057
415,119424,against,0.23621086,0.490557693,against,0.138170511,0.596342266,against,0.132548541,0.591712289
416,119425,against,0,0.912365299,against,0,0.90755666,against,0.026426516,0.863492429
417,119426,for,0.734590903,0.121254735,for,0.682022549,0.168145239,for,0.711687759,0.125283793
418,119431,against,0.209402755,0.297776133,against,0.088969424,0.472538151,against,0.190851532,0.377193056
419,119452,for,0.944428883,0.008244753,for,0.915415712,0,for,0.944174841,0.009766261
420,119453,against,0.171432406,0.578219101,for,0.544497274,0.246649548,for,0.466160014,0.279662013
421,119466,against,0.361072406,0.357305139,against,0,0.749157935,against,0,0.64379587
422,119472,for,0.9684586,0.006520667,for,0.940683946,0.01887398,for,0.932949074,0.022298906
423,119475,against,0.535648819,0.252619505,against,0.204993881,0.556558967,against,0.400690436,0.352275014
424,119480,for,0.945243735,0.021530641,for,0.721944965,0.175664887,for,0.904977573,0.047695629
425,119503,for,0.881031886,0.047550883,for,0.699326765,0.193935663,for,0.733551078,0.145830691
426,119504,for,0.907950923,0.024879169,for,0.820770815,0.06310197,for,0.839115448,0.045092314
427,1196815,for,0.944148079,0.015268157,for,0.891224809,0.035531688,for,0.917451605,0.02641177
428,119691,for,0.55202499,0.142244399,for,0.510374904,0.169741258,against,0.244535126,0.276312582
429,119702,for,0.98693079,0,for,0.987372316,0,for,0.982574397,0
430,119713,against,0.00711827,0.954547673,against,0.019698916,0.924710974,against,0.026426664,0.882636882
431,119724,blank,0.129847437,0.103745617,blank,0.057267275,0.092953965,blank,0.133854665,0.09832859
432,1197211,for,0.584690802,0.294441342,against,0.211248636,0.698564779,against,0.39754821,0.467668124
433,119735,for,0.794477772,0.136000335,for,0.70363529,0.214159891,for,0.713030875,0.182630882
434,119738,for,0.745029751,0,for,0.750406224,0,for,0.703353196,0
435,119739,for,0.611345004,0.221515164,against,0.078399889,0.795264088,again,0.112699106,0.747707587
436,1197312,against,0.066797182,0.760482192,against,0.171911366,0.64430014,against,0.060536571,0.752900142
437,1197314,for,0.571297593,0.214610055,against,0.438152097,0.298124105,against,0.295759395,0.415635571
438,119746,against,0,0.547785111,against,0,0.540509596,against,0,0.443885565
439,119757,for,0.946011614,0.019322647,for,0.957142193,0.017315798,for,0.938490782,0.024833253
440,1197513,against,0,0.989770051,against,0,0.986130692,against,0,0.985134423
441,119790,for,0.402523458,0.218364224,against,0.328200042,0.302949667,against,0.377158344,0.26021266
442,119802,against,0.131828219,0.573740736,against,0.139647752,0.692255203,against,0.104797378,0.698927987
443,119803,against,0.327879205,0.206272691,against,0.069546543,0.370387204,against,0.070076592,0.36565873
444,119811,for,0.831232995,0.050690003,for,0.720698364,0.108870797,for,0.771065056,0.080192089
445,119820,basedon,0.165134862,0.144758016,basedon,0.080916949,0.139811948,basedon,0.174860284,0.123029575
446,119860,against,0,0.925742194,against,0,0.878250673,again,0,0.856297754
447,119970,against,0.618791677,0.24270688,against,0.446361557,0.393513121,against,0.451364897,0.369773924
448,119992,against,0,0.747358717,against,0,0.787222996,against,0,0.768794343
449,120010,against,0.066295393,0.498534821,against,0.248922005,0.332302362,against,0.265073031,0.229289278
450,120022,for,0.968877237,0.005940537,for,0.966759067,0.007806252,for,0.964655366,0.006931929
451,120041,for,0.482574165,0.149577558,against,0.404209048,0.192704275,for,0.387617894,0.175795272
452,120052,for,0.718612507,0.089068897,for,0.672511324,0.136686593,for,0.706788182,0.120474666
453,120071,for,0.386103898,0.128929526,for,0.56167274,0.113455944,for,0.370709144,0.135670245
454,120111,for,0.695052132,0.103409909,for,0.617860951,0.160348326,for,0.637696773,0.156109244
455,120180,against,0.090610959,0.571800373,for,0.496114708,0.180962279,for,0.361790918,0.234202571
456,120193,against,0.505057741,0.438811243,for,0.91155972,0.069693729,for,0.852170907,0.113111272
457,120202,blank,0.152385011,0.166399419,against,0.064438157,0.290769733,against,0.110790953,0.276210755
458,120214,against,0,0.834617585,against,0,0.83461494,against,0,0.769772902
459,120231,against,0.088924915,0.416569397,against,0.222215764,0.374057807,against,0.117429391,0.3833462
460,120244,against,0.282196924,0.430998441,against,0,0.858361639,against,0,0.76220018
461,120261,for,0.858895708,0.08661063,for,0.848832864,0.098282255,for,0.819335878,0.107612483
462,120262,for,0.719225083,0.122329257,against,0.333375901,0.41835225,for,0.570742309,0.22012607
463,120263,blank,0.373623744,0.150565028,against,0,0.595518038,blank,0.106305316,0.280887567
464,120275,for,0.977130019,0,for,0.949701216,0.012349802,for,0.972247215,0
465,120431,against,0,0.833461039,against,0,0.833074071,against,0,0.774285249
466,120432,against,0,0.939359307,against,0,0.928087488,against,0,0.875653513
467,120443,against,0.394493468,0.434168458,against,0.125238821,0.746298809,against,0.156982541,0.651736073
468,120461,against,0.250860546,0.471417554,against,0.362665243,0.412314564,against,0.34841764,0.397384241
469,120462,against,0,0.985624442,against,0,0.989358597,against,0,0.98142925
470,120491,against,0,0.902115017,against,0.023079105,0.911258753,against,0.027246919,0.884447329
471,120512,against,0,0.94690764,against,0.0536437,0.825046301,against,0.047393143,0.794460759
472,120513,against,0,0.945686974,against,0,0.920351893,again,0,0.917976096
473,1205216,against,0.021412179,0.917532869,against,0.122027624,0.777156956,against,0.049450658,0.825532064
474,1205217,against,0,0.883036163,against,0,0.629822645,against,0,0.685044713
475,1205218,for,0.91615162,0.017471103,for,0.835018076,0.038535271,for,0.801905937,0.048604753
476,1205219,against,0,0.777937725,against,0,0.579445101,against,0,0.617082387
477,1205220,for,0.961576845,0,for,0.959116917,0,for,0.958206129,0
478,1205312,for,0.978093937,0,for,0.963246405,0.005518602,for,0.971723038,0
479,1205313,for,0.886689551,0.061131168,for,0.838064782,0.099209689,for,0.805225521,0.115162589
480,1205314,for,0.842394955,0.066981375,for,0.850382172,0.055653375,for,0.88115491,0.045185495
481,1205315,for,0.826455615,0,for,0.830156185,0,for,0.829554521,0
482,120582,for,0.509752847,0.176760584,against,0.193694234,0.505725637,against,0.269940048,0.504062723
483,120591,against,0,0.934840679,against,0,0.912241124,against,0,0.882357955
484,120612,for,0.962224856,0.012596806,for,0.942917682,0.028413732,for,0.935675003,0.028618949
485,120613,for,0.57260488,0.072407067,for,0.500707418,0.083228484,for,0.614419974,0.084605016
486,120624,for,0.904214323,0.026764045,for,0.883884028,0.034870248,for,0.892081335,0.030059794
487,120625,for,0.983360488,0,for,0.979912986,0,for,0.97593087,0
488,120641,for,0.982054839,0.00533522,for,0.979403354,0.009333172,for,0.97808315,0.005988947
489,1206612,blank,0.058680397,0.192405596,blank,0.077363908,0.168978319,basedon,0.13277714,0.162681952
490,1206711,for,0.961896971,0.006134174,for,0.976750031,0,for,0.980886045,0
491,1206810,for,0.656990506,0.081790403,for,0.797800563,0.051533673,for,0.656381138,0.09274555
492,120699,against,0.380961124,0.505717766,against,0.558859579,0.343200725,against,0.424338389,0.422843799
493,120701,for,0.950998977,0.009655247,for,0.953743197,0.0077881,for,0.921964265,0.012793399
494,120702,for,0.988927469,0,for,0.991722289,0,for,0.987051945,0
495,120703,for,0.828615624,0.051343374,for,0.766929701,0.090931736,for,0.775663301,0.091754638
496,120704,blank,0,0.145314544,blank,0,0.136725888,basedon,0.060891517,0.084539495
