,id,Mistral-instruct_vote,Mistral-instruct_for_prob,Mistral-instruct_against_prob
780,1244611,against,0.254469573,0.556674391
781,1244612,against,0.172591884,0.591982558
782,1244710,for,0.526029892,0.225885183
783,124488,against,0.016441576,0.924105924
784,124494,against,0.139237553,0.684494451
785,124495,against,0.028447255,0.89644105
786,124496,against,0,0.92464317
787,124497,against,0,0.820612311
788,124499,against,0.152648259,0.661225438
789,124511,for,0.345750324,0.43006222
790,124512,against,0,0.947383793
791,124513,against,0.158100002,0.677936614
792,124531,against,0.04871729,0.79878971
793,124532,for,0.395411931,0.372050919
794,1245418,for,0.55937545,0.225843355
795,1245419,against,0.035699748,0.712099776
796,1245420,against,0.080592223,0.630839929
797,1245517,against,0.387516543,0.468509719
798,1245611,for,0.32709891,0.518770337
799,1245612,against,0.172409385,0.722310528
800,1245613,against,0,0.858709142
801,1245614,against,0.33101286,0.490142278
802,1245615,for,0.642757952,0.128936313
803,1245616,against,0.078573816,0.800430834
804,124621,for,0.31433174,0.414844699
805,124622,against,0.08277645,0.736725897
806,124623,against,0.230699606,0.555816129
807,124977,against,0,0.943929438
808,124984,against,0.214534741,0.590920538
809,124985,against,0,0.917244896
810,124986,for,0.364613816,0.331020825
811,124992,for,0.176304042,0.436827205
812,124993,against,0,0.609301299
813,125001,against,0.072447201,0.807482004
814,125010,against,0.203726791,0.59235549
815,125011,against,0,0.810116149
816,125040,against,0.23555468,0.545748085
817,125351,against,0,0.566981077
818,125352,against,0,0.709383093
819,125353,for,0.736101646,0.043530855
820,125354,against,0.233914755,0.584996417
821,125355,against,0,0.698658854
822,125356,against,0,0.760961451
823,125612,against,0,0.96763042
824,125621,for,0.683588199,0.12828023
825,125811,against,0,0.96517802
826,125812,against,0.042086553,0.821487747
827,125833,against,0.004553332,0.965535689
828,125834,against,0,0.970477983
829,125835,against,0,0.811209604
830,125836,against,0.029516952,0.864789188
831,125837,against,0,0.958622076
832,125838,for,0.788385767,0.058432475
833,125839,against,0.112055205,0.711481616
834,1258310,against,0.052779216,0.795998875
835,125841,against,0.075468093,0.804809049
836,125842,against,0.095801957,0.631404899
837,125856,against,0.015476703,0.909743133
838,125863,for,0.580518264,0.183198325
839,125864,against,0.044808701,0.804364011
840,125865,for,0.619897213,0.135234423
841,125886,against,0,0.807086721
842,125887,against,0.01140019,0.89480637
843,125895,against,0.022222968,0.892394707
844,125904,against,0.027552664,0.892930076
845,125912,against,0.017278664,0.926478285
846,125921,against,0.225399204,0.549254671
847,125923,against,0.038213085,0.843601547
848,125985,for,0.529225364,0.266840167
849,125986,against,0,0.930133173
850,125987,against,0.206734866,0.656199366
851,125988,for,0.913833579,0
852,125989,against,0.167615682,0.443720706
853,1259810,for,0.768287513,0.097672217
854,125991,against,0.329011157,0.362294123
855,125993,for,0.820587393,0.047500063
856,126002,for,0.851909883,0.03936537
857,126004,for,0.591929115,0.119542088
858,126010,for,0.331690043,0.364204124
859,126011,for,0.500836447,0.299780607
860,126012,against,0,0.961750969
861,126013,for,0.767743789,0
862,1260315,for,0.337007672,0.480763614
863,1260316,against,0.273679763,0.527057834
864,1260317,against,0.312624805,0.483542293
865,1260412,against,0.285932139,0.582150623
866,1260413,against,0,0.874209709
867,1260511,against,0.023807511,0.864069387
868,1260614,against,0,0.890784912
869,1260710,for,0.476176001,0.145364076
870,1260824,for,0.462802708,0.344013616
871,1260921,against,0,0.894844957
872,1261018,against,0,0.897642381
873,1261019,against,0,0.897898205
874,1261020,against,0.111098945,0.739855871
875,1261022,against,0,0.988502271
876,1261023,against,0.111600198,0.630540028
877,1261025,against,0,0.916904844
878,1261026,against,0.040126402,0.821713023
879,126113,against,0,0.977279261
880,126114,against,0.015448822,0.939714285
881,126115,against,0.120833319,0.679859266
882,126116,against,0.060055364,0.698245719
883,126117,against,0.0651368,0.827197835
884,126118,against,0.322576821,0.347786784
885,126122,against,0,0.971841011
886,126131,against,0.180187196,0.482368708
887,126140,for,0.614394195,0.130279928
888,126141,for,0.320643727,0.491435856
889,126142,for,0.31135967,0.507676721
890,126143,for,0.891449105,0
891,126161,against,0,0.960866839
892,126172,for,0.767403793,0
893,126200,for,0.538966555,0.192594863
894,1264716,for,0.638654977,0.15767283
895,1264717,against,0.088400148,0.69877379
896,1264815,against,0,0.652040079
897,1264913,for,0.58385621,0.203686468
898,1265011,for,0.694829009,0.081274644
899,1265112,for,0.664475664,0.106194831
900,1265414,against,0,0.718134053
901,126591,for,0.401419193,0.301632434
902,126592,against,0.184099592,0.631245464
903,126613,against,0.253483731,0.619157687
904,126621,against,0.27892847,0.48993253
905,126622,against,0.076891392,0.611722961
906,126634,for,0.617870152,0.107644018
907,126640,for,0.680832259,0.066496931
908,126641,against,0.172183394,0.504892483
909,126642,against,0.024016829,0.931502411
910,126660,against,0.105142158,0.779571265
911,126700,for,0.532141015,0.141900528
912,126720,for,0.533603817,0.213755317
913,126744,against,0,0.915230256
914,126751,against,0.015705626,0.927315164
915,126752,against,0,0.89204023
916,126753,against,0,0.809423096
917,126772,against,0.0184239,0.909031156
918,126790,against,0.021577885,0.875187606
919,126800,against,0.103926813,0.789839745
920,126821,against,0.166836489,0.611935057
921,126822,against,0.052654352,0.837913005
922,127121,against,0,0.927112635
923,127122,against,0,0.942820467
924,127123,against,0.221431296,0.618637756
925,1271410,against,0,0.762623142
926,1271411,against,0,0.568472914
927,127155,for,0.347534657,0.381338276
928,127156,against,0.058354262,0.668415733
929,127157,against,0.015447426,0.942906154
930,127158,against,0.077641524,0.740909927
931,127159,against,0,0.8946364
932,127164,against,0,0.785951458
933,127171,against,0.03886516,0.812949449
934,127172,against,0,0.93770409
935,127173,against,0.066753864,0.701246232
936,1271917,against,0.017675476,0.899569064
937,1271918,against,0,0.857991271
938,1272019,against,0,0.973775415
939,1272020,against,0.014666949,0.941548971
940,1272021,for,0.589530893,0.228210799
941,1272022,against,0.047268391,0.871751945
942,1272115,for,0.495496102,0.292122915
943,1272116,for,0.349306643,0.455438234
944,1272214,against,0,0.764988229
945,1272311,against,0,0.954412669
946,1272312,against,0,0.898659453
947,1272313,against,0.017815173,0.909594886
948,1272410,against,0.204199918,0.668714397
949,127259,against,0,0.927138407
950,127267,against,0.089274101,0.710066177
951,127276,against,0,0.924883194
952,127285,against,0.086442001,0.632739976
953,127291,against,0.10399075,0.807614088
954,127292,against,0.017987089,0.925815172
955,127293,against,0.101949621,0.758545756
956,127294,against,0.151466504,0.58182469
957,1273414,against,0.052454211,0.809876896
958,127356,against,0,0.876138505
959,127367,against,0,0.957108486
960,127378,against,0,0.821006104
961,127389,against,0.033805165,0.855338998
962,1273910,against,0.111102983,0.762431473
963,1274011,against,0,0.874221165
964,1274112,against,0.258283451,0.493632808
965,1274113,against,0.016844941,0.909402788
966,127423,against,0.084539726,0.724457636
967,127424,against,0,0.913362354
968,127425,for,0.761001114,0.046808485
969,127432,against,0,0.968386015
970,1274815,against,0,0.904622991
971,127554,for,0.325797535,0.449395157
972,127556,against,0.08213722,0.557355195
973,127557,for,0.48003199,0.14884067
974,127558,against,0,0.866780646
975,1275511,against,0.031459406,0.897840299
976,127561,for,0.568173267,0.247258827
977,127562,against,0.046792094,0.663839646
978,127563,against,0,0.785703558
979,127565,against,0,0.866763167
980,127569,for,0.691714298,0.067185201
981,1275610,against,0.274266012,0.49585297
982,1275612,against,0,0.811160408
983,1275815,against,0,0.623199504
984,1275912,against,0,0.801887654
985,1276011,against,0,0.982471257
986,1276113,for,0.732801978,0
987,1276114,against,0.185752511,0.491537765
988,1276116,against,0.013918835,0.940218214
989,127626,against,0.145535953,0.697592184
990,127627,for,0.483631998,0.284494817
991,127632,for,0.804758012,0.053976595
992,127633,against,0,0.983647984
993,127634,against,0,0.971360471
994,127635,for,0.341764808,0.335338056
995,127638,against,0.245444659,0.585535914
996,1276310,for,0.632534489,0.183245696
997,127649,against,0.089928396,0.81582512
998,127651,against,0,0.769953702
999,1277041,for,0.325040042,0.482299395
1000,1277140,against,0.251694329,0.585036322
1001,1277239,against,0,0.912602842
1002,1277337,against,0.04976606,0.867043942
1003,1277338,against,0,0.934629522
1004,1277435,against,0,0.965893723
1005,1277436,against,0,0.827006526
1006,127775,against,0,0.540790118
1007,127780,against,0,0.961228192
1008,127921,against,0,0.953265905
1009,127922,against,0,0.885125492
1010,127934,against,0.068803765,0.761860169
1011,127941,against,0,0.838890634
1012,127942,against,0,0.764844343
1013,127943,against,0.080726784,0.768057078
1014,1279816,against,0.036761783,0.866787605
1015,1279913,against,0.05292077,0.882166252
1016,1279914,against,0.164371923,0.643160641
1017,1279915,against,0.103300847,0.755563006
1018,128005,for,0.455366269,0.226009086
1019,128006,against,0.159336083,0.571279109
1020,128007,against,0.089380451,0.726347297
1021,128008,against,0,0.990494308
1022,128009,for,0.744594693,0.091158815
1023,1280010,for,0.642620638,0.148765445
1024,1280011,for,0.70263347,0.106452461
1025,1280112,against,0.265299268,0.54367052
1026,128022,against,0.087294333,0.647204414
1027,128023,against,0,0.872183487
1028,128024,against,0,0.980935216
1029,128031,for,0.648304958,0.204740539
1030,128103,against,0.13858296,0.690185115
1031,128111,for,0.622905731,0.210024998
1032,128112,against,0.080521278,0.796657473
1033,1281318,against,0,0.80055806
1034,1281420,against,0.007070133,0.963896226
1035,1281519,against,0,0.8934386
1036,1281521,against,0,0.94150201
1037,1281613,against,0,0.841953695
1038,1281614,against,0,0.90614393
1039,1281615,against,0.033120111,0.877693687
1040,1281616,for,0.495802507,0.098424397
1041,1281717,against,0.29927323,0.504936293
1042,1281810,against,0.105899766,0.750335276
1043,1281811,against,0.027899163,0.864814505
1044,1281812,for,0.56072288,0.139675003
1045,128198,against,0,0.947986841
1046,128199,for,0.480277508,0.247553073
1047,128201,against,0.234890245,0.499842733
1048,128202,for,0.602435611,0.194726594
1049,128203,for,0.36440631,0.462556869
1050,128204,against,0,0.804923706
1051,128205,against,0.183953233,0.701652668
1052,128206,against,0,0.860972159
1053,128207,against,0.027605779,0.827381618
1054,128221,against,0.16826978,0.608818576
1055,128222,for,0.670363784,0.127686832
1056,1282411,against,0.270221531,0.556589425
1057,1282412,for,0.432475444,0.345869407
1058,1282413,against,0,0.992732881
1059,1282510,against,0,0.928084034
1060,128267,against,0.118988596,0.761330329
1061,128271,against,0,0.99186079
1062,128272,against,0,0.991673888
1063,128273,against,0.126976028,0.584662125
1064,128274,against,0.136313163,0.742483139
1065,128276,for,0.602870151,0.12882039
1066,128278,for,0.516531076,0.287044182
1067,128279,against,0,0.921546523
1068,128353,for,0.588609811,0.188199513
1069,128362,against,0.307837874,0.612761267
1070,128371,against,0.197272718,0.706608847
1071,128396,against,0.146905631,0.569921024
1072,128397,against,0,0.862153724
1073,128401,for,0.52376689,0.275100768
1074,128402,for,0.683859184,0.174395777
1075,128403,for,0.312647931,0.462628335
1076,128404,against,0.320850112,0.526573077
1077,128405,for,0.636657208,0.246428341
1078,1284319,against,0,0.920739689
1079,1284420,against,0.157486508,0.73403614
1080,1284511,against,0,0.915306598
1081,1284512,for,0.411783695,0.272107184
1082,1284513,against,0,0.864410438
1083,1284514,against,0.074106567,0.795996279
1084,1284515,against,0,0.807767399
1085,1284516,against,0.175091699,0.453953147
1086,1284517,for,0.276374251,0.41867806
1087,1284518,against,0,0.82855054
1088,1284610,for,0.50102143,0.087521758
1089,128479,against,0.067589797,0.755526826
1090,128485,against,0,0.98289405
1091,128486,against,0,0.941566022
1092,128487,for,0.49820964,0.300712794
1093,128488,against,0.104903698,0.670787305
1094,128494,against,0.023898913,0.802437715
1095,128502,for,0.335417233,0.205209553
1096,128511,against,0.08119148,0.706372268
1097,128513,against,0.2053473,0.520576209
1098,128520,against,0,0.951194219
1099,128521,for,0.287199453,0.509272754
1100,128522,against,0,0.883933634
1101,128543,against,0,0.6019831
1102,128544,for,0.354179405,0.378866181
1103,128552,for,0.232350171,0.342743441
1104,128561,for,0.421352118,0.364467025
1105,128570,against,0.207479306,0.612615198
1106,128571,against,0,0.940083042
1107,128580,for,0.853107166,0.027300496
1108,128595,for,0.348427091,0.464549243
1109,128604,against,0.066116087,0.755006447
1110,128611,for,0.34192571,0.467777014
1111,128632,against,0.063678704,0.780618649
1112,128633,against,0.205848429,0.571498975
1113,128640,against,0.032807078,0.816357419
1114,128670,against,0,0.946016898
1115,128685,against,0.089968964,0.751214758
1116,128693,against,0.024685131,0.885274991
1117,128694,for,0.416632175,0.34097901
1118,128701,against,0,0.950618953
1119,128702,for,0.252527617,0.270926856
1120,128723,against,0.053967729,0.613502301
1121,128741,against,0.038449455,0.858274661
1122,128742,against,0.050260257,0.771485545
1123,128753,for,0.638485625,0.189323321
1124,128771,against,0.037243772,0.777626112
1125,128772,against,0.033153437,0.829054341
1126,128782,for,0.342824563,0.408775821
1127,128783,against,0.236943096,0.538558051
1128,128801,against,0,0.732841499
1129,128821,against,0,0.942308288
