,id,gpt-4o-mini_vote,gpt-4o-mini_for_lprob,gpt-4o-mini_against_lprob
507,120923,for,-6.480199954239652e-05,-14.625064849853516
508,120932,for,-0.0002807623823173344,-8.875280380249023
509,120941,for,-0.0002900565741583705,-9.000289916992188
510,120950,for,-8.304016228066757e-05,-14.125082969665527
511,120962,for,-9.662937372922897e-05,-13.625096321105957
512,120963,for,-0.00012070851516909897,-14.875121116638184
513,120971,for,-0.00012630375567823648,-14.500125885009766
514,120980,for,-0.0070381127297878265,-5.007038116455078
515,121090,for,-7.076218025758862e-05,-15.750070571899414
516,121104,for,-0.0001310719089815393,-15.875130653381348
517,121113,for,-0.0001317871210630983,-14.750131607055664
518,121131,for,-7.779520092299208e-05,-17.000078201293945
519,121132,for,-8.554343366995454e-05,-14.500085830688477
520,121191,for,-0.0005825805710628629,-8.125582695007324
521,121202,for,-7.958325295476243e-05,-12.000079154968262
522,121241,for,-0.00010199354437645525,-17.62510108947754
523,121242,for,-0.00010044389637187123,-14.250100135803223
524,121243,for,-7.123899558791891e-05,-16.625070571899414
525,121244,for,-9.317247167928144e-05,-12.500093460083008
526,121255,for,-8.566264295950532e-05,-17.250085830688477
527,121275,for,-0.0002690840628929436,-15.125268936157227
528,121276,for,-0.0002497767563909292,-13.875249862670898
529,121277,for,-0.00010580805974313989,-14.250105857849121
530,121281,for,-9.639096970204264e-05,-15.875096321105957
531,121293,for,-0.16043666005134583,-1.9104366302490234
532,121304,for,-0.0006359508261084557,-8.500636100769043
533,121312,for,-9.543733904138207e-05,-15.62509536743164
534,121333,for,-0.00010914575977949426,-17.87510871887207
535,121334,for,-7.73183855926618e-05,-16.625078201293945
536,121342,for,-0.0001137947037932463,-13.500113487243652
537,121351,for,-8.41129949549213e-05,-16.750083923339844
538,121450,for,-0.00015109812375158072,-13.125150680541992
539,121460,for,-7.719917630311102e-05,-13.625077247619629
540,121592,for,-0.0001242772996192798,-13.500123977661133
541,121593,for,-9.043078898685053e-05,-14.125090599060059
542,121601,for,-0.0008647724171169102,-7.7508649826049805
543,1216512,for,-0.00012118533049942926,-15.375121116638184
544,121976,for,-0.00010890735575230792,-15.87510871887207
545,121977,for,-8.685467764735222e-05,-17.62508773803711
546,121978,for,-0.00012011249782517552,-14.125120162963867
547,1219710,for,-0.00016480287013109773,-10.875164985656738
548,1219711,for,-0.00010068230039905757,-14.000101089477539
549,121675,for,-0.00014358828775584698,-15.500144004821777
550,121684,for,-0.00016885579680092633,-17.25016975402832
551,121701,for,-0.00013607845176011324,-15.625136375427246
552,121702,for,-9.65101717156358e-05,-17.000097274780273
553,121703,for,-9.960946772480384e-05,-16.250099182128906
554,121721,for,-0.00032867121626622975,-14.87532901763916
555,121722,for,-0.00041696816333569586,-15.25041675567627
556,121731,for,-0.0005084725562483072,-8.375508308410645
557,121732,for,-0.0002149802603526041,-11.500214576721191
558,121733,for,-0.00010473522706888616,-14.375104904174805
559,121734,for,-0.003037724643945694,-5.878037929534912
560,121735,for,-9.817902173381299e-05,-10.25009822845459
561,121756,for,-9.543733904138207e-05,-15.62509536743164
562,121757,for,-0.00012606535165105015,-15.125125885009766
563,121765,for,-0.0001005630983854644,-13.875100135803223
564,121772,for,-0.005547966342419386,-5.255548000335693
565,121773,for,-0.0001847062085289508,-11.750185012817383
566,121774,for,-0.00014823723176959902,-9.625147819519043
567,121780,for,-0.4746701419353485,-0.9746701717376709
568,121920,for,-0.00033427379094064236,-13.500334739685059
569,121934,for,-0.0001991298486245796,-14.750199317932129
570,121935,for,-5.955703818472102e-05,-14.875059127807617
571,121942,for,-9.603335638530552e-05,-15.625096321105957
572,121943,for,-0.00015478975547011942,-15.375154495239258
573,121951,for,-0.00010199354437645525,-14.375102043151855
574,122031,for,-0.00011212585377506912,-14.250112533569336
575,122032,for,-0.00010485442908247933,-13.000104904174805
576,122051,for,-0.00011319868644932285,-15.000113487243652
577,122052,for,-0.00013464801304508,-16.00013542175293
578,122062,for,-0.0001645644661039114,-16.375164031982422
579,122081,for,-6.158350151963532e-05,-15.375061988830566
580,122101,for,-9.186122770188376e-05,-13.500091552734375
581,122102,mot,-14.000147819519043,-0.00014740281039848924
582,122103,for,-0.00017314712749794126,-17.750173568725586
583,122113,for,-0.0002767094410955906,-12.750276565551758
584,122114,mot,-8.125471115112305,-0.0004715450922958553
585,122115,for,-0.00015050210640765727,-12.375150680541992
586,122122,for,-0.000133098365040496,-13.500133514404297
587,122126,for,-0.0001414426224073395,-10.250141143798828
588,122131,for,-0.0001443035143893212,-12.375144004821777
589,122153,for,-0.00020747410599142313,-10.625207901000977
590,122171,for,-8.780830830801278e-05,-13.25008773803711
591,122172,for,-0.0023202260490506887,-6.252320289611816
592,122191,for,-8.566264295950532e-05,-14.250085830688477
593,1222210,for,-7.52919222577475e-05,-14.375075340270996
594,122235,for,-0.023411553353071213,-3.773411512374878
595,122236,for,-0.011252003721892834,-4.511251926422119
596,122237,for,-0.0018138210289180279,-6.376813888549805
597,122238,for,-0.006813169457018375,-5.006813049316406
598,122239,for,-0.20161427557468414,-1.701614260673523
599,122244,for,-0.00017243190086446702,-15.50017261505127
600,122261,for,-0.00017791526624932885,-14.125178337097168
601,122262,for,-8.041768160182983e-05,-14.625080108642578
602,122263,for,-0.00011629798245849088,-13.000116348266602
603,122293,for,-0.0003233070601709187,-13.125323295593262
604,122294,for,-8.637786231702194e-05,-15.375086784362793
605,122301,for,-8.232493564719334e-05,-14.750082015991211
606,122302,for,-0.00010473522706888616,-15.625104904174805
607,122323,for,-0.00019781860464718193,-13.750197410583496
608,122324,for,-0.00014644917973782867,-14.500146865844727
609,122325,for,-0.00012368128227535635,-10.750123977661133
610,122326,for,-0.0001375089050270617,-17.000137329101562
611,122331,for,-0.00010759611177491024,-16.125106811523438
612,122342,for,-8.232493564719334e-05,-16.37508201599121
613,122366,for,-0.00026085900026373565,-13.375261306762695
614,122367,for,-0.00012642296496778727,-13.000126838684082
615,122368,for,-0.20167285203933716,-1.7016727924346924
616,122372,for,-0.03843412175774574,-3.2884340286254883
617,122383,for,-0.00010628487507347018,-17.250106811523438
618,122394,for,-7.32654589228332e-05,-18.250072479248047
619,122395,for,-0.00011975488450843841,-14.625120162963867
620,122401,for,-0.00016742534353397787,-15.500167846679688
621,122450,for,-0.0001375089050270617,-13.625137329101562
622,122483,for,-0.0003410647332202643,-8.500341415405273
623,122501,for,-0.6933436989784241,-0.6933436989784241
624,122502,for,-0.0012429672060534358,-7.0012431144714355
625,122516,for,-6.0868278524139896e-05,-12.62506103515625
626,122517,for,-0.00017231269157491624,-15.25017261505127
627,122522,for,-0.00027182576013728976,-10.000271797180176
628,122523,for,-0.00014716439181938767,-13.625146865844727
629,122524,for,-0.00027099132421426475,-11.87527084350586
630,122525,for,-7.719917630311102e-05,-16.250076293945312
631,122541,for,-9.949026571121067e-05,-16.875099182128906
632,1225512,for,-5.085517113911919e-05,-12.62505054473877
633,1225513,for,-0.0004903609515167773,-7.750490188598633
634,1225614,for,-0.03001728467643261,-3.530017375946045
635,122576,for,-0.00013405199570115656,-11.750134468078613
636,122577,for,-9.889424836728722e-05,-14.750099182128906
637,122578,for,-0.0005132370279170573,-7.750513076782227
638,122579,for,-0.00012630375567823648,-16.250125885009766
639,1225710,for,-5.5027299822540954e-05,-14.250055313110352
640,1225711,for,-7.743758760625497e-05,-12.625077247619629
641,122591,for,-7.553032628493384e-05,-13.375075340270996
642,122592,for,-6.110668618930504e-05,-15.12506103515625
643,122593,for,-0.00016671013145241886,-11.750166893005371
644,122594,for,-0.00011033779446734115,-13.125110626220703
645,122595,for,-7.612634362885728e-05,-14.250076293945312
646,122603,for,-0.0004269812779966742,-8.37542724609375
647,122612,for,-0.003586295060813427,-5.753586292266846
648,122624,for,-0.4744635224342346,-0.9744635224342346
649,122625,for,-0.01843881607055664,-4.018438816070557
650,122636,for,-0.00022558939235750586,-11.500226020812988
651,122647,for,-0.00016921341011766344,-10.375168800354004
652,122651,for,-0.0003268831642344594,-8.625327110290527
653,122674,for,-9.233804303221405e-05,-14.625092506408691
654,122683,for,-0.0001552665780764073,-13.250155448913574
655,122701,for,-0.0002774246677290648,-10.000277519226074
656,122702,for,-0.00011427151912357658,-17.37511444091797
657,122714,for,-0.00017314712749794126,-13.875173568725586
658,122725,for,-9.507972572464496e-05,-13.62509536743164
659,122731,for,-0.0001549089647596702,-14.250154495239258
660,122732,for,-0.00011808603449026123,-14.375118255615234
661,122733,for,-6.611323624383658e-05,-15.125065803527832
662,122750,for,-0.00014072739577386528,-16.625141143798828
663,122831,for,-0.0004170873435214162,-10.25041675567627
664,122842,for,-0.0001414426224073395,-13.250141143798828
665,122871,for,-0.000518482003826648,-15.875518798828125
666,122872,for,-0.00012332366895861924,-14.750123023986816
667,122873,for,-9.65101717156358e-05,-16.375097274780273
668,122890,for,-0.001582470489665866,-6.626582622528076
669,123018,for,-0.00012880703434348106,-9.500128746032715
670,123036,for,-0.00021855637896806002,-11.875218391418457
671,123045,for,-0.00016718693950679153,-11.500166893005371
672,123054,for,-0.00016027313540689647,-11.375160217285156
673,123063,for,-0.0001234428636962548,-13.875123023986816
674,123081,for,-0.0002615742268972099,-16.875261306762695
675,123082,for,-0.00014120421838015318,-11.625141143798828
676,123096,for,-0.005296246614307165,-5.255296230316162
677,123097,for,-0.0007711516227573156,-7.2507710456848145
678,123105,for,-0.0001478796184528619,-12.375147819519043
679,123108,for,-8.554343366995454e-05,-15.375085830688477
680,123109,for,-8.816591434879228e-05,-15.75008773803711
681,1231010,for,-0.0002100965939462185,-10.25020980834961
682,1231011,mot,-2.5791056156158447,-0.0791056901216507
683,1231012,for,-6.56364209135063e-05,-18.000064849853516
684,123114,for,-0.0003740694955922663,-10.125373840332031
685,123121,for,-0.00014358828775584698,-13.375144004821777
686,123122,for,-0.47424939274787903,-0.9742493629455566
687,123123,for,-8.911954500945285e-05,-16.500089645385742
688,123442,for,-0.00013643606507685035,-12.125136375427246
689,123451,for,-8.709308167453855e-05,-11.875086784362793
690,123464,for,-0.011167613789439201,-4.511167526245117
691,123473,for,-0.002541655208915472,-6.002541542053223
692,123482,for,-0.6934752464294434,-0.6934752464294434
693,123491,for,-0.00013011827832087874,-14.875129699707031
694,123520,for,-0.00010735770774772391,-13.750107765197754
695,1232711,for,-0.0001830410328693688,-12.87518310546875
696,123289,for,-6.265633419388905e-05,-17.125062942504883
697,1232810,for,-9.388769103679806e-05,-17.625093460083008
698,123297,for,-9.531813702778891e-05,-13.12509536743164
699,123303,for,-6.837811088189483e-05,-16.25006866455078
700,123304,for,-8.220573363360018e-05,-16.87508201599121
701,123305,for,-9.960946772480384e-05,-14.125099182128906
702,123306,for,-0.0001502636878285557,-13.125150680541992
703,123308,for,-9.722539834911004e-05,-17.750097274780273
704,123312,for,-7.803360495017841e-05,-13.750078201293945
705,123332,for,-9.555654105497524e-05,-16.37509536743164
706,123341,for,-0.0011180692818015814,-7.001118183135986
707,123354,for,-7.278864359250292e-05,-14.500072479248047
708,123363,for,-9.65101717156358e-05,-13.250096321105957
709,123365,for,-8.256334695033729e-05,-17.12508201599121
710,123376,for,-0.0002681304467841983,-16.250268936157227
711,123390,for,-7.350386295001954e-05,-17.00007438659668
712,123412,for,-0.00024727347772568464,-13.62524700164795
713,123421,for,-0.00033939589047804475,-8.62533950805664
714,123610,for,-7.374227425316349e-05,-14.625073432922363
715,123744,for,-0.00015502817404922098,-12.125155448913574
716,123745,for,-0.00018387178715784103,-10.500184059143066
717,123752,mot,-3.2885422706604004,-0.03854229673743248
718,123753,for,-0.00018149138486478478,-14.000181198120117
719,123771,for,-0.0003782416461035609,-16.500377655029297
720,123781,for,-0.0003983760252594948,-12.125398635864258
721,123793,for,-0.00011903966515092179,-12.12511920928955
722,123802,for,-0.00048262736527249217,-9.750482559204102
723,123803,for,-4.906711546937004e-05,-16.625049591064453
724,123811,for,-9.090760431718081e-05,-14.375090599060059
725,123820,for,-0.00017648482753429562,-12.250176429748535
726,123854,for,-0.3133808374404907,-1.3133808374404907
727,123861,for,-0.00015562419139314443,-11.875155448913574
728,123862,for,-8.995397365652025e-05,-12.500089645385742
729,123863,for,-0.0002930366899818182,-9.875292778015137
730,123904,for,-0.07922739535570145,-2.5792274475097656
731,123911,mot,-6.002915859222412,-0.002915788209065795
732,123912,for,-0.00034058792516589165,-8.625340461730957
733,123913,for,-0.00034833617974072695,-11.000348091125488
734,123951,for,-0.0001617035741219297,-15.625162124633789
735,123952,for,-0.00027063372544944286,-8.87527084350586
736,123953,for,-0.0003657362540252507,-9.3753662109375
737,123954,for,-0.0001319063303526491,-15.625131607055664
738,123964,for,-0.0005644689663313329,-8.250564575195312
739,123965,for,-0.00021176543668843806,-11.750211715698242
740,123966,for,-0.011264738626778126,-4.511264801025391
741,123967,for,-8.280175097752362e-05,-13.375082969665527
742,123968,for,-0.3134506046772003,-1.313450574874878
743,123973,for,-0.00021140782337170094,-11.625211715698242
744,1239810,for,-0.006847742944955826,-5.006847858428955
745,123999,for,-0.00026205103495158255,-13.625262260437012
746,124011,for,-0.0003766919835470617,-9.12537670135498
747,124012,mot,-4.264254570007324,-0.014254359528422356
748,124034,mot,-1.3134918212890625,-0.3134918212890625
749,124043,for,-5.145118848304264e-05,-15.000051498413086
750,124055,for,-0.0001427538663847372,-15.625143051147461
751,124056,for,-0.0001097417771234177,-14.625109672546387
752,124062,for,-0.00022451656695920974,-10.125224113464355
753,124071,for,-9.710618905955926e-05,-15.250097274780273
754,124101,for,-9.102680633077398e-05,-13.875090599060059
755,124102,for,-0.0001246348983841017,-12.75012493133545
756,124119,for,-0.00016063073417171836,-14.375160217285156
757,124128,for,-0.00022153646568767726,-13.000221252441406
758,124136,for,-7.302704761968926e-05,-16.500072479248047
759,124145,for,-0.0001737431448418647,-14.125173568725586
760,124147,for,-0.00011629798245849088,-12.875116348266602
761,124151,for,-0.0001347672223346308,-11.125134468078613
762,124152,for,-0.00013786651834379882,-14.000138282775879
763,124153,for,-0.038449373096227646,-3.288449287414551
764,124154,for,-0.00010223194840364158,-13.625102043151855
765,124180,for,-9.746380237629637e-05,-12.875097274780273
766,124276,mot,-5.753304958343506,-0.0033049776684492826
767,124284,mot,-8.37552261352539,-0.000522650487255305
768,124285,for,-0.018524596467614174,-4.018524646759033
769,124301,for,-0.00047202190035022795,-7.875472068786621
770,124302,mot,-13.50011920928955,-0.00011951648048125207
771,124303,for,-0.062112435698509216,-2.812112331390381
772,124331,for,-0.00012999906903132796,-16.12512969970703
773,124332,for,-0.00016241880075540394,-15.000162124633789
774,124344,for,-0.00021962920436635613,-9.375219345092773
775,124345,for,-0.0015018832636997104,-6.62650203704834
776,124346,for,-0.0001266613689949736,-14.875126838684082
777,124353,for,-0.00021915239631198347,-11.500219345092773
778,124362,for,-0.00010187433508690447,-12.375102043151855
