,id,gpt-4o-mini_vote,gpt-4o-mini_voor_lprob,gpt-4o-mini_tegen_lprob
2239,2022D56213,voor,-0.016089624,-14.266089
2240,2022D56435,voor,-0.048670143,-10.29867
2241,2022D56150,voor,-0.0380898,-12.41309
2242,2022D56134,voor,-0.020595841,-11.270596
2243,2022D56138,voor,-0.009795049,-15.009795
2244,2022D56145,voor,-0.018190678,-14.76819
2245,2022D56128,voor,-0.033695377,-13.658695
2246,2022D56131,voor,-0.029810317,-12.40481
2247,2022D56130,voor,-0.048647434,-13.673648
2248,2022D56044,voor,-0.100297675,-12.850298
2249,2022D55762,voor,-0.005966715,-13.005967
2250,2022D56061,voor,-0.004891804,-8.379891
2251,2022D56040,tegen,-1.8063366,-0.18133661
2252,2022D56042,voor,-0.020590937,-15.145591
2253,2022D56045,voor,-0.005171139,-7.6301713
2254,2022D56016,voor,-0.025837237,-6.0258374
2255,2022D55793,voor,-0.3518083,-1.2268083
2256,2022D55797,voor,-0.1603142,-12.035315
2257,2022D56020,voor,-0.09264899,-2.467649
2258,2022D55794,voor,-0.043233376,-8.668233
2259,2022D56024,voor,-0.018210815,-11.01821
2260,2022D56018,voor,-0.20160055,-9.451601
2261,2022D55911,voor,-0.04943697,-7.174437
2262,2022D55790,voor,-0.12703152,-12.502031
2263,2022D55789,voor,-0.018300358,-9.1433
2264,2022D55914,voor,-0.016176539,-9.266176
2265,2022D55788,tegen,-11.2508,-0.000800219
2266,2022D55912,voor,-0.10027643,-11.850276
2267,2022D55908,voor,-0.018195365,-13.768195
2268,2022D55775,voor,-0.0380983,-14.663098
2269,2022D55907,voor,-0.062044203,-15.312044
2270,2022D55905,voor,-0.03810369,-11.788104
2271,2022D55773,voor,-0.10049974,-8.6005
2272,2022D55770,voor,-0.030983038,-6.780983
2273,2022D55771,voor,-0.033969544,-8.28397
2274,2022D55764,voor,-0.018195948,-14.893196
2275,2022D55761,voor,-0.002333901,-9.127334
2276,2022D55759,voor,-0.018190911,-13.268191
2277,2022D55639,voor,-0.002858963,-11.127859
2278,2022D55701,tegen,-8.625853,-0.000852751
2279,2022D55714,voor,-0.20152211,-14.076522
2280,2022D55658,voor,-0.31489372,-6.8148937
2281,2022D55718,voor,-0.012550152,-14.63755
2282,2022D54653,voor,-0.06203244,-12.437033
2283,2022D55418,voor,-0.4742636,-9.724263
2284,2022D55713,voor,-0.012743074,-8.637743
2285,2022D55717,voor,-0.02059596,-14.395596
2286,2022D55416,voor,-0.018226504,-10.393227
2287,2022D54649,voor,-0.029816687,-10.904817
2288,2022D55706,tegen,-1.6105132,-0.2355132
2289,2022D55705,voor,-0.020585097,-14.145585
2290,2022D55709,voor,-0.07895401,-13.328954
2291,2022D55693,voor,-0.021772064,-6.771772
2292,2022D55692,voor,-0.00468395,-10.1296835
2293,2022D55698,voor,-0.011087202,-13.761087
2294,2022D55695,voor,-0.022857562,-4.1478577
2295,2022D55694,voor,-0.005693303,-7.7556934
2296,2022D55697,voor,-0.003212415,-12.003212
2297,2022D55682,tegen,-1.0754429,-0.4504429
2298,2022D55689,voor,-0.004675049,-10.504675
2299,2022D55686,voor,-0.016082117,-14.266082
2300,2022D55681,tegen,-8.502896,-0.002896644
2301,2022D55690,voor,-0.028469881,-3.7784698
2302,2022D55688,voor,-0.011099228,-11.511099
2303,2022D55679,voor,-0.016072143,-12.516072
2304,2022D55680,voor,-0.04865595,-11.2986555
2305,2022D55673,voor,-0.06202583,-14.437026
2306,2022D55655,voor,-0.011085427,-13.8860855
2307,2022D55669,voor,-0.006143034,-5.631143
2308,2022D55656,voor,-0.029807195,-15.154807
2309,2022D55654,voor,-0.005964108,-12.630964
2310,2022D55668,voor,-0.044070397,-6.9190702
2311,2022D55670,voor,-0.07289569,-2.8228958
2312,2022D55641,voor,-0.026341751,-13.901341
2313,2022D55632,tegen,-2.9325106,-0.05751066
2314,2022D55666,voor,-0.022265581,-4.6472654
2315,2022D55638,tegen,-11.3760805,-0.001080207
2316,2022D55667,tegen,-6.0035405,-0.003540678
2317,2022D55665,voor,-0.078956984,-13.328957
2318,2022D55637,voor,-0.005977382,-11.380978
2319,2022D55635,voor,-0.10065379,-7.9756536
2320,2022D55633,voor,-0.048660945,-13.298661
2321,2022D55630,voor,-0.009801659,-12.384802
2322,2022D55628,voor,-0.029801289,-12.279801
2323,2022D55662,voor,-0.007643425,-13.132644
2324,2022D55620,voor,-0.011088028,-12.636088
2325,2022D55661,voor,-0.02058977,-14.14559
2326,2022D55627,tegen,-5.1338267,-0.008826577
2327,2022D55623,tegen,-1.8150692,-0.19006923
2328,2022D55626,tegen,-10.251993,-0.001992994
2329,2022D55622,voor,-0.039537646,-3.5395377
2330,2022D55618,voor,-0.033702638,-11.658703
2331,2022D55615,tegen,-9.000967,-0.000966965
2332,2022D55611,voor,-0.062048916,-12.062049
2333,2022D55616,voor,-0.04867957,-13.298679
2334,2022D55617,voor,-0.47807398,-0.97807395
2335,2022D55609,voor,-0.007649103,-11.757649
2336,2022D55589,voor,-0.038109764,-11.03811
2337,2022D55608,voor,-0.12973486,-2.1297348
2338,2022D55599,voor,-0.01537086,-4.765371
2339,2022D55598,voor,-0.029852424,-10.029853
2340,2022D55585,voor,-0.03874621,-7.4137464
2341,2022D54288,voor,-0.00527313,-12.755273
2342,2022D54614,voor,-0.009790679,-14.75979
2343,2022D54615,voor,-0.009800835,-14.259801
2344,2022D54613,tegen,-5.6298933,-0.004893112
2345,2022D54616,tegen,-11.626303,-0.001303095
2346,2022D54598,voor,-0.10027384,-13.100274
2347,2022D54518,voor,-0.02059853,-13.145598
2348,2022D54519,voor,-0.023346338,-9.898346
2349,2022D54520,voor,-0.01047525,-5.885475
2350,2022D54517,voor,-0.008667283,-11.133667
2351,2022D54575,voor,-0.009994054,-6.634994
2352,2022D54574,tegen,-1.7031795,-0.20317948
2353,2022D54573,tegen,-9.001196,-0.001195944
2354,2022D54462,tegen,-9.501737,-0.001736705
2355,2022D54451,voor,-0.0811781,-6.206178
2356,2022D54457,voor,-0.39238623,-1.1423862
2357,2022D54450,voor,-0.16029643,-14.035296
2358,2022D54374,tegen,-10.625877,-0.000877755
2359,2022D54461,tegen,-10.625877,-0.000877755
2360,2022D54459,voor,-0.012558975,-12.262559
2361,2022D54377,voor,-0.043069076,-11.543069
2362,2022D54460,voor,-0.16033451,-10.660335
2363,2022D54440,voor,-0.16032963,-12.28533
2364,2022D54376,voor,-0.01256039,-12.137561
2365,2022D54308,voor,-0.017012613,-7.0170126
2366,2022D54379,voor,-0.014305823,-9.264306
2367,2022D54448,voor,-0.011091449,-14.386091
2368,2022D54378,voor,-0.003739268,-9.253739
2369,2022D54305,voor,-0.006748767,-13.381749
2370,2022D54426,voor,-0.00370114,-9.628701
2371,2022D54296,voor,-0.012557209,-13.262557
2372,2022D54303,voor,-0.007738416,-9.257738
2373,2022D54302,voor,-0.1270309,-12.127031
2374,2022D54295,voor,-0.06203143,-12.812032
2375,2022D54297,voor,-0.05505132,-9.180051
2376,2022D54301,voor,-0.002849806,-8.00285
2377,2022D54276,tegen,-4.1579714,-0.03297141
2378,2022D54275,voor,-0.038092438,-12.788093
2379,2022D54283,voor,-0.043114174,-9.793114
2380,2022D54273,voor,-0.005389688,-9.005389
2381,2022D54264,tegen,-7.504436,-0.004435816
2382,2022D54261,voor,-0.016088333,-11.8910885
2383,2022D53932,voor,-0.00868501,-10.508685
2384,2022D53960,tegen,-2.35308,-0.103080034
2385,2022D53918,voor,-0.016089743,-12.516089
2386,2022D54210,voor,-0.026398996,-10.276399
2387,2022D54211,voor,-0.02980199,-13.154802
2388,2022D54205,voor,-0.02058335,-14.895583
2389,2022D54215,voor,-0.016389642,-8.14139
2390,2022D54213,voor,-0.023298353,-12.273298
2391,2022D54214,voor,-0.034620825,-7.034621
2392,2022D54198,voor,-0.011087436,-13.636087
2393,2022D54196,voor,-0.10030091,-11.975301
2394,2022D54201,voor,-0.43297568,-1.0579756
2395,2022D54194,voor,-0.050537493,-4.4255376
2396,2022D54197,voor,-0.011387082,-5.011387
2397,2022D54193,voor,-0.011090856,-14.636091
2398,2022D54195,voor,-0.07898893,-11.203989
2399,2022D54199,voor,-0.016639858,-7.5166397
2400,2022D54172,voor,-0.012292066,-6.012292
2401,2022D54167,voor,-0.12009867,-2.2450986
2402,2022D54173,voor,-0.005290323,-7.3802905
2403,2022D54174,voor,-0.014203814,-14.139204
2404,2022D54157,voor,-0.029820729,-10.65482
2405,2022D54152,voor,-0.00983377,-10.134833
2406,2022D54164,voor,-0.020596195,-13.7705965
2407,2022D54159,voor,-0.078963704,-13.078963
2408,2022D54160,voor,-0.026348142,-12.651348
2409,2022D54165,voor,-0.005347721,-9.505347
2410,2022D53961,voor,-0.018342733,-8.893343
2411,2022D54144,voor,-0.062026843,-15.312027
2412,2022D53959,voor,-0.35475856,-1.2297585
2413,2022D53952,tegen,-1.9116161,-0.16161604
2414,2022D53943,voor,-0.014199707,-14.764199
2415,2022D53934,voor,-0.012632546,-5.8876324
2416,2022D53940,tegen,-0.83114296,-0.58114296
2417,2022D53929,voor,-0.016155075,-6.2661552
2418,2022D53949,voor,-0.16523212,-1.9152322
2419,2022D53926,voor,-0.2015228,-13.701523
2420,2022D53925,voor,-0.038105413,-15.163105
2421,2022D53924,voor,-0.10029574,-12.350296
2422,2022D53931,tegen,-13.000679,-0.000679431
2423,2022D53898,voor,-0.016352814,-8.266353
2424,2022D53897,voor,-0.051475357,-4.0514755
2425,2022D53656,voor,-0.012555561,-11.262555
2426,2022D53902,tegen,-5.1340675,-0.009067488
2427,2022D53903,tegen,-8.00139,-0.001390831
2428,2022D53901,tegen,-1.2265675,-0.35156745
2429,2022D53885,voor,-0.029794803,-14.029795
2430,2022D53889,voor,-0.10026545,-12.8502655
2431,2022D53886,voor,-0.016334055,-5.266334
2432,2022D53884,voor,-0.03370426,-13.908704
2433,2022D52745,voor,-0.20150232,-13.576502
2434,2022D52763,voor,-0.11574344,-5.9907436
2435,2022D52666,voor,-0.03810128,-15.288101
2436,2022D52796,voor,-0.013200003,-7.3882
2437,2022D52995,voor,-0.06205205,-12.812052
2438,2022D53012,tegen,-7.25147,-0.001469988
2439,2022D53032,tegen,-11.252263,-0.002263259
2440,2022D53010,voor,-0.012262389,-6.7622623
2441,2022D53009,tegen,-4.1446295,-0.019629484
2442,2022D53015,tegen,-6.627401,-0.002400863
2443,2022D53031,tegen,-4.513496,-0.013495832
2444,2022D52987,voor,-0.011213214,-5.2612133
2445,2022D52859,voor,-0.0486421,-12.798642
2446,2022D52858,voor,-0.03810288,-15.288103
2447,2022D52983,voor,-0.018198172,-15.018198
2448,2022D52861,voor,-0.007715467,-9.507715
2449,2022D52981,voor,-0.023299286,-17.0233
2450,2022D52843,voor,-0.023296492,-12.398296
2451,2022D52842,voor,-0.09483787,-2.844838
2452,2022D52841,voor,-0.010613974,-7.135614
2453,2022D52845,voor,-0.029810892,-11.404811
2454,2022D52838,voor,-0.016082935,-12.266083
2455,2022D52798,voor,-0.012566985,-11.262567
2456,2022D52805,voor,-0.03439165,-3.5343916
2457,2022D52804,voor,-0.07895731,-12.703958
2458,2022D52793,voor,-0.16031796,-12.535318
2459,2022D52806,voor,-0.014216277,-12.514216
2460,2022D52803,voor,-0.078977585,-11.453978
2461,2022D52762,voor,-0.12703016,-15.25203
2462,2022D52792,voor,-0.005718078,-6.005718
2463,2022D52769,voor,-0.078978136,-13.578979
2464,2022D52765,voor,-0.12703614,-15.127036
2465,2022D52764,voor,-0.016086575,-12.391087
2466,2022D52766,voor,-0.062069975,-13.68707
2467,2022D52761,voor,-0.009795284,-13.884795
2468,2022D52708,voor,-0.014330034,-9.01433
2469,2022D52734,voor,-0.07898177,-10.453981
2470,2022D52746,voor,-0.1602949,-13.410295
2471,2022D52699,voor,-0.01109121,-14.886091
2472,2022D52732,voor,-0.07898221,-13.578982
2473,2022D52422,voor,-0.048653793,-14.173654
2474,2022D52615,voor,-0.25204545,-14.377046
2475,2022D52435,voor,-0.04864811,-15.048648
2476,2022D52654,voor,-0.033703797,-14.408704
2477,2022D52664,voor,-0.016075075,-13.016075
2478,2022D52658,voor,-0.008780375,-9.1337805
2479,2022D52657,voor,-0.05611366,-4.9311137
2480,2022D52662,voor,-0.048649702,-11.54865
2481,2022D52661,tegen,-7.8765974,-0.001597461
2482,2022D52437,voor,-0.0232994,-13.023299
2483,2022D52653,voor,-0.01420347,-12.764203
2484,2022D52436,voor,-0.033702757,-11.783703
2485,2022D52644,voor,-0.026350582,-13.776351
2486,2022D52650,voor,-0.024632284,-4.7746325
2487,2022D52648,voor,-0.002567457,-9.752567
2488,2022D52647,tegen,-7.501291,-0.001290713
2489,2022D52642,voor,-0.062039606,-13.687039
2490,2022D52640,tegen,-1.0615718,-0.43657184
2491,2022D52625,voor,-0.012812278,-6.387812
2492,2022D52632,voor,-0.16033614,-13.9103365
2493,2022D52623,voor,-0.062031206,-13.187031
2494,2022D52614,voor,-0.038592298,-3.9135923
2495,2022D52606,voor,-0.005982363,-11.130982
2496,2022D52590,voor,-0.012551564,-12.012551
2497,2022D52592,voor,-0.029813787,-11.279814
2498,2022D52591,voor,-0.04864732,-12.923647
2499,2022D52445,voor,-0.023516709,-8.523517
2500,2022D52593,voor,-0.04864289,-12.923643
2501,2022D52599,voor,-0.012564985,-11.137565
2502,2022D52420,voor,-0.100291535,-13.100291
2503,2022D52402,voor,-0.01446411,-8.264464
2504,2022D52378,voor,-0.011299745,-8.5113
2505,2022D52400,voor,-0.04338953,-8.043389
2506,2022D52404,voor,-0.100283444,-16.725283
2507,2022D52381,tegen,-7.752668,-0.002667927
2508,2022D52380,tegen,-8.750818,-0.000817846
2509,2022D52373,voor,-0.012645381,-9.512646
2510,2022D51146,tegen,-7.625988,-0.00098815
2511,2022D51928,voor,-0.03839213,-4.788392
2512,2022D52354,voor,-0.003853632,-7.378854
2513,2022D52355,voor,-0.005151097,-5.6301513
2514,2022D52343,voor,-0.033969775,-8.28397
2515,2022D52342,tegen,-4.2682962,-0.01829626
2516,2022D51838,voor,-0.048647884,-13.173648
2517,2022D51834,tegen,-13.627097,-0.002097326
2518,2022D51846,voor,-0.029798742,-14.5297985
2519,2022D51831,tegen,-11.253412,-0.003412035
2520,2022D51835,tegen,-7.504006,-0.004005742
2521,2022D51250,voor,-0.004713734,-9.754714
2522,2022D51021,voor,-0.038104605,-11.163105
2523,2022D51352,voor,-0.011084846,-13.136085
2524,2022D51353,voor,-0.011089559,-12.511089
2525,2022D51351,voor,-0.026347676,-14.276348
2526,2022D51336,voor,-0.02635406,-13.151354
2527,2022D51354,voor,-0.06390889,-2.8139088
2528,2022D51334,voor,-0.01892812,-7.268928
2529,2022D51335,voor,-0.055004712,-10.055005
2530,2022D51049,voor,-0.018201452,-13.893202
2531,2022D51043,voor,-0.10028603,-12.3502865
2532,2022D51033,voor,-0.026469592,-9.151469
2533,2022D51038,voor,-0.048647434,-13.923648
2534,2022D51034,voor,-0.07902407,-9.579024
2535,2022D51348,voor,-0.014400776,-5.389401
2536,2022D51350,voor,-0.06203143,-13.937032
2537,2022D51349,voor,-0.10031245,-10.100312
2538,2022D51347,voor,-0.0052666,-12.255266
2539,2022D51331,voor,-0.006865509,-6.1318655
2540,2022D51337,voor,-0.005959376,-15.2559595
2541,2022D51330,voor,-0.079718895,-7.204719
2542,2022D51339,tegen,-10.75101,-0.001009469
2543,2022D51321,voor,-0.063325204,-6.6883254
2544,2022D51297,tegen,-7.0018444,-0.001844278
2545,2022D51308,voor,-0.062019445,-13.187019
2546,2022D51279,voor,-0.25201842,-12.877018
2547,2022D51280,voor,-0.10030868,-10.100308
2548,2022D51278,voor,-0.01420935,-13.01421
2549,2022D51306,voor,-0.16031754,-12.535317
2550,2022D51282,voor,-0.014206168,-15.014206
2551,2022D51304,voor,-0.055024005,-9.430024
2552,2022D51296,voor,-0.062038373,-11.812038
2553,2022D51276,voor,-0.12700266,-13.252003
2554,2022D51305,voor,-0.023290083,-13.39829
2555,2022D51298,voor,-0.004691661,-10.254692
2556,2022D51311,voor,-0.018187288,-15.8931875
2557,2022D51267,voor,-0.062025268,-12.312025
2558,2022D51271,voor,-0.029806035,-14.529806
2559,2022D51260,voor,-0.014195356,-15.264195
2560,2022D51252,voor,-0.012554042,-14.637554
2561,2022D51240,voor,-0.16030882,-12.160309
2562,2022D51226,tegen,-9.626109,-0.001109259
2563,2022D51238,voor,-0.013311284,-6.1383114
2564,2022D51237,tegen,-8.253469,-0.003469756
2565,2022D51225,tegen,-8.629135,-0.004135038
2566,2022D51239,voor,-0.115291975,-2.240292
2567,2022D51228,voor,-0.010069362,-8.260069
2568,2022D51223,tegen,-12.000747,-0.00074626
2569,2022D51222,voor,-0.63602716,-0.76102716
2570,2022D51219,voor,-0.018195365,-13.768195
2571,2022D51216,voor,-0.038276717,-8.663277
2572,2022D51016,voor,-0.09250045,-2.4675004
2573,2022D51217,voor,-0.43297568,-1.0579756
2574,2022D51220,voor,-0.07910051,-8.954101
2575,2022D51005,voor,-0.08743307,-2.837433
2576,2022D51224,tegen,-13.258969,-0.008969075
2577,2022D51218,voor,-0.026355222,-13.026355
2578,2022D50969,voor,-0.014223561,-10.889223
2579,2022D50977,voor,-0.005287361,-7.380287
2580,2022D50979,voor,-0.01111172,-10.761111
2581,2022D50980,voor,-0.026364047,-11.151364
2582,2022D50968,voor,-0.023296025,-13.773296
2583,2022D50978,voor,-0.03370714,-11.658707
2584,2022D50976,voor,-0.43297568,-1.0579756
2585,2022D50970,voor,-0.12702575,-16.252026
2586,2022D50974,voor,-0.038095996,-13.163096
2587,2022D50962,voor,-0.048652314,-13.423653
2588,2022D50955,tegen,-11.501106,-0.001105922
2589,2022D50954,voor,-0.100294545,-14.100294
2590,2022D50964,tegen,-7.001462,-0.001462023
2591,2022D50967,voor,-0.012552388,-13.012552
2592,2022D50948,voor,-0.030993443,-4.9059935
2593,2022D50849,tegen,-2.2391436,-0.114143625
2594,2022D50949,tegen,-2.1281178,-0.12811778
2595,2022D50947,voor,-0.026351627,-13.026352
2596,2022D49324,voor,-0.038098976,-13.288099
2597,2022D50273,voor,-0.020600278,-11.8956
2598,2022D50337,voor,-0.008838155,-8.633838
2599,2022D50267,voor,-0.10029445,-13.725294
2600,2022D48800,voor,-0.008655584,-11.883656
2601,2022D49797,voor,-0.048652884,-12.798653
2602,2022D49336,voor,-0.6242065,-0.8742065
2603,2022D50499,voor,-0.03811849,-10.413118
2604,2022D50510,voor,-0.20148379,-14.576484
2605,2022D50455,voor,-0.01819583,-12.268196
2606,2022D50474,voor,-0.062043082,-14.437043
2607,2022D50476,voor,-0.009811456,-10.759811
2608,2022D50475,voor,-0.003983655,-8.0039835
2609,2022D50462,voor,-0.012546151,-14.012547
2610,2022D50466,voor,-0.048647206,-14.923647
2611,2022D50465,voor,-0.016140763,-9.766141
2612,2022D50453,voor,-0.008664679,-11.883665
2613,2022D50454,voor,-0.026387382,-10.276387
2614,2022D50459,voor,-0.038104035,-14.413104
2615,2022D50452,voor,-0.04027979,-4.29028
2616,2022D50349,voor,-0.1862276,-1.8112276
2617,2022D49959,tegen,-3.2908294,-0.04082949
2618,2022D49971,voor,-0.06207849,-9.812078
2619,2022D49962,voor,-0.054996252,-9.9299965
2620,2022D49963,tegen,-4.142148,-0.01714808
2621,2022D49957,voor,-0.0022177,-13.377217
2622,2022D49931,voor,-0.12707299,-9.502073
2623,2022D49944,voor,-0.027183902,-4.152184
2624,2022D49919,voor,-0.20152025,-12.32652
2625,2022D49921,tegen,-11.256967,-0.00696649
2626,2022D49920,voor,-0.06935269,-4.9443526
2627,2022D49916,voor,-0.20153768,-15.076538
2628,2022D49777,tegen,-6.129642,-0.004642069
2629,2022D49768,voor,-0.060711555,-5.1857114
2630,2022D49769,voor,-0.04865243,-12.048653
2631,2022D49778,voor,-0.52798975,-0.90298975
2632,2022D49779,tegen,-12.000832,-0.000831544
2633,2022D49780,voor,-0.018206248,-12.018207
2634,2022D49729,tegen,-5.508173,-0.008172805
2635,2022D49759,voor,-0.033702295,-13.533702
2636,2022D49755,voor,-0.015737304,-6.5157375
2637,2022D49745,tegen,-9.004906,-0.004906039
2638,2022D49731,tegen,-6.7528744,-0.002874177
2639,2022D49746,tegen,-4.0255966,-0.025596729
2640,2022D49765,voor,-0.029796196,-13.029797
2641,2022D49617,voor,-0.03734373,-3.6623437
2642,2022D49585,voor,-0.02059187,-14.270592
2643,2022D49607,voor,-0.0789756,-14.203976
2644,2022D49618,voor,-0.008673784,-10.883674
2645,2022D49624,voor,-0.008648134,-13.258648
2646,2022D49619,voor,-0.023280075,-13.77328
2647,2022D49625,voor,-0.011465223,-4.761465
2648,2022D49614,voor,-0.005990655,-11.005991
2649,2022D49613,tegen,-1.320736,-0.32073602
2650,2022D49623,voor,-0.026579177,-8.401579
2651,2022D49621,voor,-0.048657313,-14.298657
2652,2022D49616,voor,-0.008653219,-13.008654
2653,2022D49615,voor,-0.008782379,-9.008782
2654,2022D49626,voor,-0.007678554,-10.382679
2655,2022D49610,voor,-0.011088847,-13.761088
2656,2022D49604,voor,-0.16029632,-12.785296
2657,2022D49606,voor,-0.1270057,-12.877006
2658,2022D49603,voor,-0.062021684,-12.812021
2659,2022D49595,voor,-0.06204633,-15.062046
2660,2022D49598,voor,-0.10026663,-12.600266
2661,2022D49597,voor,-0.03810759,-16.413107
2662,2022D49587,voor,-0.016088804,-12.5160885
2663,2022D49586,voor,-0.00298281,-8.877983
2664,2022D49588,voor,-0.2366566,-1.6116567
2665,2022D49579,tegen,-6.252429,-0.002429167
2666,2022D49577,tegen,-10.502022,-0.002021663
2667,2022D49576,tegen,-10.876262,-0.001262018
2668,2022D49578,voor,-0.015167292,-4.515167
2669,2022D49575,tegen,-1.5039684,-0.25396836
2670,2022D49572,voor,-0.048645843,-14.048646
2671,2022D49571,voor,-0.078960285,-12.70396
2672,2022D49566,voor,-0.004645623,-15.379645
2673,2022D49567,voor,-0.12704413,-10.877044
2674,2022D49562,voor,-0.04385,-3.54385
2675,2022D49568,voor,-0.07895941,-12.328959
2676,2022D49402,voor,-0.008658304,-13.508658
2677,2022D49413,voor,-0.009830585,-10.13483
2678,2022D49401,voor,-0.04869433,-10.673695
2679,2022D49417,voor,-0.011088262,-14.136088
2680,2022D49416,voor,-0.062043983,-12.812044
2681,2022D49412,voor,-0.006865033,-6.131865
2682,2022D48822,voor,-0.016089156,-12.891089
2683,2022D48046,voor,-0.004120669,-11.754121
2684,2022D49112,tegen,-6.0056796,-0.005679668
2685,2022D48081,voor,-0.006751851,-12.506752
2686,2022D48048,voor,-0.062051825,-13.937052
2687,2022D49038,voor,-0.10029552,-13.975295
2688,2022D48886,voor,-0.04867355,-13.048674
2689,2022D48892,voor,-0.011106184,-11.2611065
2690,2022D48878,tegen,-12.125928,-0.000928257
2691,2022D48883,voor,-0.014219566,-11.389219
2692,2022D48908,voor,-0.062056527,-10.562057
2693,2022D48895,voor,-0.075197294,-5.325197
2694,2022D48909,voor,-0.009801419,-12.009802
2695,2022D48894,voor,-0.008085059,-7.7580853
2696,2022D48893,voor,-0.029824419,-10.779824
2697,2022D48940,voor,-0.014305241,-9.264305
2698,2022D48936,voor,-0.13445601,-2.134456
2699,2022D48942,voor,-0.02330674,-11.148307
2700,2022D48941,voor,-0.01110406,-11.386104
